word,sentiment,weight,freq_corpus
eugenics,Negative,0.5,0
euthanasia,Negative,0.5,0
evacuate,Negative,0.5,0
evacuation,Negative,0.5,0
evade,Negative,0.728,1
evaded,Negative,0.5,0
evades,Negative,0.728,1
evading,Negative,0.5,0
evanescence,Negative,0.5,0
evasion,Negative,0.5,0
evasions,Negative,0.5,0
evasive,Negative,0.5,0
even,Negative,0.5,0
ever,Negative,1.751,44
evict,Negative,0.5,0
evicted,Negative,0.5,0
evicting,Negative,0.5,0
eviction,Negative,0.5,0
evictions,Negative,0.5,0
evicts,Negative,0.5,0
evil,Negative,1.367,13
evildoer,Negative,0.5,0
evils,Negative,0.5,0
eviscerate,Negative,0.5,0
ex,Negative,0.861,2
exacerbate,Negative,0.728,1
exacerbated,Negative,0.861,2
exacerbates,Negative,0.5,0
exacerbating,Negative,0.5,0
exacerbation,Negative,0.5,0
exacerbations,Negative,0.5,0
exacting,Negative,0.5,0
exagerate,Negative,0.5,0
exagerated,Negative,0.5,0
exagerates,Negative,0.5,0
exaggerate,Negative,0.5,0
exaggerated,Negative,0.728,1
exaggerates,Negative,0.5,0
exaggerating,Negative,0.5,0
exaggeration,Negative,0.5,0
exasperate,Negative,0.5,0
exasperated,Negative,0.5,0
exasperating,Negative,0.5,0
exasperatingly,Negative,0.5,0
exasperation,Negative,0.5,0
excavation,Negative,0.5,0
exceed,Negative,0.5,0
exceedance,Negative,0.5,0
exceedances,Negative,0.5,0
exceeded,Negative,0.5,0
exceedences,Negative,0.5,0
exceeding,Negative,0.5,0
exceedingly,Negative,0.5,0
exceeds,Negative,0.5,0
except,Negative,1.183,7
exception,Negative,0.861,2
exceptions,Negative,0.861,2
excess,Positive,0.728,1
excessive,Negative,0.728,1
excessively,Negative,0.5,0
excise,Negative,0.5,0
excised,Negative,0.5,0
exclude,Negative,0.5,0
excluded,Negative,0.728,1
excluding,Negative,0.5,0
exclusion,Negative,0.5,0
excommunication,Negative,0.5,0
excoriate,Negative,0.5,0
excrement,Negative,0.5,0
excretion,Negative,0.5,0
excruciating,Negative,0.5,0
excruciatingly,Negative,0.5,0
exculpate,Negative,0.5,0
exculpated,Negative,0.5,0
exculpates,Negative,0.5,0
exculpating,Negative,0.5,0
exculpation,Negative,0.5,0
exculpations,Negative,0.5,0
exculpatory,Negative,0.5,0
excuse,Negative,1.257,9
excuses,Negative,0.728,1
execrate,Negative,0.5,0
execute,Negative,0.5,0
execution,Negative,0.5,0
executioner,Negative,0.5,0
executor,Negative,0.5,0
executors,Negative,0.5,0
executory,Negative,0.5,0
executrices,Negative,0.5,0
executrix,Negative,0.5,0
executrixes,Negative,0.5,0
exhaust,Negative,0.5,0
exhausted,Negative,0.861,2
exhausting,Negative,0.728,1
exhaustion,Negative,0.5,0
exhausts,Negative,0.5,0
exhorbitant,Negative,0.5,0
exhort,Negative,0.5,0
exile,Negative,0.5,0
exorbitant,Negative,0.5,0
exorbitantance,Negative,0.5,0
exorbitantly,Negative,0.5,0
exorcism,Negative,0.5,0
expatriate,Negative,0.5,0
expel,Negative,0.5,0
expelled,Negative,0.5,0
expelling,Negative,0.5,0
expels,Negative,0.5,0
expenditure,Negative,0.5,0
expense,Negative,0.861,2
expenses,Negative,0.5,0
expensive,Negative,0.5,0
experiment,Negative,0.861,2
experimental,Negative,1.411,15
expire,Negative,0.5,0
expired,Negative,0.728,1
expletive,Negative,0.5,0
explode,Negative,0.5,0
exploit,Negative,0.5,0
exploitation,Negative,0.5,0
exploitations,Negative,0.5,0
exploitative,Negative,0.5,0
exploited,Negative,0.5,0
exploiting,Negative,0.5,0
exploits,Negative,0.5,0
explosion,Negative,0.5,0
explosive,Negative,0.5,0
expose,Negative,0.728,1
exposed,Negative,0.861,2
exposes,Negative,0.5,0
exposing,Negative,0.5,0
exposure,Negative,0.861,2
exposures,Negative,0.5,0
expropriate,Negative,0.5,0
expropriated,Negative,0.5,0
expropriates,Negative,0.5,0
expropriating,Negative,0.5,0
expropriation,Negative,0.5,0
expropriations,Negative,0.5,0
expulse,Negative,0.5,0
expulsion,Negative,0.5,0
expulsions,Negative,0.5,0
expunge,Negative,0.5,0
extenuating,Negative,0.5,0
exterminate,Negative,0.5,0
extermination,Negative,0.5,0
extinct,Negative,0.5,0
extinguish,Negative,0.5,0
extort,Negative,0.5,0
extortion,Negative,0.5,0
extracontractual,Negative,0.5,0
extrajudicial,Negative,0.5,0
extraneous,Negative,0.5,0
extravagance,Negative,0.5,0
extravagant,Negative,0.5,0
extravagantly,Negative,0.5,0
extreme,Negative,1.139,6
extremely,Negative,1.288,10
extremism,Negative,0.728,1
extremist,Negative,0.861,2
extremists,Negative,1.029,4
extremity,Negative,0.5,0
extricate,Negative,0.861,2
exuberance,Negative,0.5,0
exuberant,Negative,0.5,0
exuberantly,Negative,0.5,0
eyesore,Negative,0.5,0
f**k,Negative,0.5,0
fabricate,Negative,0.5,0
faced,Negative,0.861,2
faces,Negative,0.861,2
facetious,Negative,0.5,0
facetiously,Negative,0.5,0
facing,Negative,1.089,5
factor,Negative,1.029,4
factors,Negative,1.029,4
fad,Negative,0.5,0
fade,Negative,0.728,1
fades,Negative,0.5,0
faeces,Negative,0.5,0
fag,Negative,0.5,0
faggot,Negative,0.5,0
faggots,Negative,0.5,0
fail,Negative,1.139,6
failed,Negative,1.257,9
failing,Negative,0.861,2
failings,Negative,0.5,0
fails,Negative,0.955,3
failure,Negative,1.316,11
failures,Negative,0.861,2
faint,Negative,0.5,0
fainthearted,Negative,0.5,0
fainting,Negative,0.728,1
faithless,Negative,0.5,0
fake,Negative,1.484,19
fakes,Negative,0.5,0
faking,Negative,0.728,1
fall,Negative,1.257,9
fallacies,Negative,0.5,0
fallacious,Negative,0.5,0
fallaciously,Negative,0.5,0
fallaciousness,Negative,0.5,0
fallacy,Negative,0.728,1
fallen,Negative,0.861,2
fallible,Negative,0.5,0
falling,Negative,1.029,4
fallout,Negative,0.5,0
fallow,Negative,0.5,0
falls,Negative,0.861,2
false,Negative,1.029,4
falsehood,Negative,0.5,0
falsely,Negative,0.728,1
falsification,Negative,0.5,0
falsifications,Negative,0.5,0
falsified,Negative,0.5,0
falsifies,Negative,0.5,0
falsify,Negative,0.5,0
falsifying,Negative,0.5,0
falsity,Negative,0.5,0
falter,Negative,0.5,0
faltered,Negative,0.5,0
famine,Negative,0.5,0
famished,Negative,0.5,0
fanatic,Negative,0.5,0
fanatical,Negative,0.5,0
fanatically,Negative,0.5,0
fanaticism,Negative,0.5,0
fanatics,Negative,1.222,8
fanciful,Negative,0.5,0
fang,Negative,0.5,0
fangs,Negative,0.5,0
far,Negative,0.5,0
farce,Negative,0.955,3
farcical,Negative,0.5,0
farcically,Negative,0.5,0
farcical-yet-provocative,Negative,0.5,0
farfetched,Negative,0.5,0
far-fetched,Negative,0.5,0
fascism,Negative,0.955,3
fascist,Negative,0.728,1
fascists,Negative,0.728,1
fastidious,Negative,0.5,0
fastidiously,Negative,0.5,0
fasting,Negative,0.5,0
fastuous,Negative,0.5,0
fat,Negative,1.089,5
fatal,Negative,0.955,3
fatalistic,Negative,0.5,0
fatalistically,Negative,0.5,0
fatalities,Negative,0.955,3
fatality,Negative,0.728,1
fatally,Negative,0.5,0
fatcat,Negative,0.5,0
fat-cat,Negative,0.5,0
fatcats,Negative,0.5,0
fat-cats,Negative,0.5,0
fate,Negative,0.728,1
fateful,Negative,0.5,0
fatefully,Negative,0.5,0
fathomless,Negative,0.5,0
fatigue,Negative,1.029,4
fatigued,Negative,0.5,0
fatigues,Negative,0.5,0
fatiguing,Negative,0.5,0
fatique,Negative,0.5,0
fatty,Negative,0.5,0
fatuity,Negative,0.5,0
fatuous,Negative,0.5,0
fatuously,Negative,0.5,0
fauci,Negative,0.728,1
fault,Negative,1.089,5
faulted,Negative,0.5,0
faults,Negative,0.5,0
faulty,Negative,0.5,0
fawn,Negative,0.5,0
fawningly,Negative,0.5,0
faze,Negative,0.5,0
fear,Ambiguous,1.659,33
fearful,Negative,0.5,0
fears,Negative,1.029,4
fearsome,Negative,0.5,0
febrile,Negative,0.5,0
fecal,Negative,0.5,0
feces,Negative,0.5,0
feckless,Negative,0.728,1
fee,Negative,0.5,0
feeble,Negative,0.5,0
feeblely,Negative,0.5,0
feebleminded,Negative,0.5,0
feign,Negative,0.5,0
feigned,Negative,0.5,0
feint,Negative,0.5,0
fell,Negative,0.861,2
felon,Negative,0.5,0
felonies,Negative,0.5,0
felonious,Negative,0.5,0
felony,Negative,0.5,0
fenced,Negative,0.5,0
ferment,Negative,0.5,0
fermentation,Negative,0.5,0
ferocious,Negative,0.5,0
ferociously,Negative,0.5,0
ferocity,Negative,0.5,0
fetid,Negative,0.5,0
feud,Negative,0.5,0
feudal,Negative,0.5,0
feudalism,Negative,0.5,0
fever,Negative,1.029,4
feverish,Negative,0.5,0
fevers,Negative,0.5,0
fewer,Negative,0.5,0
fiasco,Negative,0.861,2
fib,Negative,0.5,0
fibber,Negative,0.5,0
fickle,Negative,0.5,0
fiction,Negative,0.5,0
fictional,Negative,0.5,0
fictitious,Negative,0.5,0
fidget,Negative,0.5,0
fidgety,Negative,0.5,0
fiend,Negative,0.5,0
fiendish,Negative,0.5,0
fierce,Negative,0.5,0
fight,Ambiguous,1.5,20
fighter,Negative,0.5,0
fighting,Negative,1.183,7
fights,Negative,0.728,1
figure,Negative,1.183,7
figured,Negative,0.5,0
figurehead,Negative,0.5,0
figures,Negative,1.257,9
filibuster,Negative,0.5,0
filter,Negative,0.5,0
filters,Negative,0.955,3
filth,Negative,0.5,0
filthy,Negative,0.728,1
filtration,Negative,0.5,0
finagle,Negative,0.5,0
finance,Negative,0.728,1
financial,Negative,1.089,5
financially,Negative,0.5,0
fined,Negative,0.955,3
fines,Negative,1.089,5
finicky,Negative,0.5,0
fire,Negative,1.029,4
firearms,Negative,0.5,0
fired,Negative,0.5,0
firing,Negative,0.5,0
fissures,Negative,0.5,0
fist,Negative,0.861,2
fix,Negative,1.139,6
flabbergast,Negative,0.5,0
flabbergasted,Negative,0.5,0
flabby,Negative,0.5,0
flaccid,Negative,0.5,0
flagging,Negative,0.728,1
flagrant,Negative,0.5,0
flagrantly,Negative,0.5,0
flair,Negative,0.5,0
flairs,Negative,0.5,0
flak,Negative,0.5,0
flake,Negative,0.5,0
flakey,Negative,0.5,0
flakieness,Negative,0.5,0
flaking,Negative,0.5,0
flaky,Negative,0.5,0
flap,Negative,0.5,0
flare,Negative,0.5,0
flares,Negative,0.5,0
flareup,Negative,0.5,0
flareups,Negative,0.5,0
flash,Negative,0.5,0
flat-out,Negative,0.5,0
flatulence,Negative,0.5,0
flaunt,Negative,0.5,0
flaw,Negative,0.5,0
flawed,Negative,0.728,1
flaws,Negative,0.861,2
flea,Negative,0.5,0
fled,Negative,0.5,0
flee,Negative,0.5,0
fleece,Negative,0.5,0
fleed,Negative,0.5,0
fleeing,Negative,0.5,0
fleer,Negative,0.5,0
flees,Negative,0.5,0
fleeting,Negative,0.5,0
flesh,Negative,0.861,2
fleshy,Negative,0.5,0
flexibility,Negative,0.5,0
flicering,Negative,0.5,0
flicker,Negative,0.5,0
flickering,Negative,0.5,0
flickers,Negative,0.5,0
flighty,Negative,0.5,0
flimflam,Negative,0.5,0
flimsy,Negative,0.5,0
flinch,Negative,0.5,0
flirty,Negative,0.5,0
flog,Negative,0.5,0
flood,Negative,0.728,1
floor,Negative,0.861,2
floored,Negative,0.5,0
flop,Negative,0.5,0
flops,Negative,0.5,0
flounder,Negative,0.5,0
floundering,Negative,0.5,0
flout,Negative,0.5,0
flu,Negative,1.792,50
fluctuate,Negative,0.5,0
fluctuated,Negative,0.5,0
fluctuates,Negative,0.5,0
fluctuating,Negative,0.5,0
fluctuation,Negative,0.5,0
fluctuations,Negative,0.5,0
fluids,Negative,0.5,0
fluster,Negative,0.5,0
flustered,Negative,0.5,0
foe,Negative,0.5,0
foible,Negative,0.5,0
foil,Negative,0.861,2
foiled,Negative,0.955,3
fold,Negative,0.955,3
folded,Negative,0.861,2
folly,Negative,0.5,0
fool,Negative,0.861,2
fooled,Negative,0.5,0
foolhardy,Negative,0.5,0
foolish,Negative,0.728,1
foolishly,Negative,0.5,0
foolishness,Negative,0.5,0
fools,Negative,1.139,6
forage,Negative,0.5,0
foray,Negative,0.5,0
forbade,Negative,0.5,0
forbid,Negative,0.5,0
forbidden,Negative,0.728,1
forbidding,Negative,0.5,0
forbids,Negative,0.5,0
force,Negative,1.558,24
forced,Negative,1.544,23
forceful,Negative,0.5,0
forces,Negative,1.029,4
forcibly,Negative,0.5,0
forcing,Negative,0.955,3
forearm,Negative,0.5,0
foreboding,Negative,0.5,0
forebodingly,Negative,0.5,0
foreclose,Negative,0.5,0
foreclosed,Negative,0.5,0
forecloses,Negative,0.5,0
foreclosing,Negative,0.5,0
foreclosure,Negative,0.5,0
foreclosures,Negative,0.5,0
forego,Negative,0.5,0
foregoes,Negative,0.5,0
foregone,Negative,0.5,0
foreign,Negative,0.861,2
foreigner,Negative,0.5,0
forestall,Negative,0.5,0
forestalled,Negative,0.5,0
forestalling,Negative,0.5,0
forestalls,Negative,0.5,0
forewarned,Negative,0.5,0
forfeit,Negative,0.861,2
forfeitability,Negative,0.5,0
forfeitable,Negative,0.5,0
forfeited,Negative,0.5,0
forfeiting,Negative,0.728,1
forfeits,Negative,0.5,0
forfeiture,Negative,0.5,0
forfeitures,Negative,0.5,0
forged,Negative,0.5,0
forgers,Negative,0.5,0
forgery,Negative,0.5,0
forget,Positive,1.343,12
forgetful,Negative,0.5,0
forgetfully,Negative,0.5,0
forgetfulness,Negative,0.5,0
forgetting,Negative,0.5,0
forgot,Ambiguous,0.5,0
forgotten,Negative,0.5,0
forlorn,Negative,0.5,0
forlornly,Negative,0.5,0
form,Positive,1.411,15
former,Negative,1.222,8
forming,Negative,0.728,1
formless,Negative,0.5,0
forms,Negative,0.861,2
fornication,Negative,0.5,0
forsake,Negative,0.5,0
forsaken,Negative,0.5,0
forswear,Negative,0.5,0
fortress,Negative,0.5,0
forward,Negative,1.367,13
fought,Negative,1.089,5
foul,Negative,0.728,1
foully,Negative,0.5,0
foulness,Negative,0.5,0
founder,Negative,0.5,0
fraction,Negative,0.728,1
fractious,Negative,0.5,0
fractiously,Negative,0.5,0
fracture,Negative,0.5,0
fragile,Negative,0.5,0
fragmented,Negative,0.5,0
frail,Negative,0.5,0
frailty,Negative,0.5,0
frantic,Negative,0.5,0
frantically,Negative,0.5,0
franticly,Negative,0.5,0
fraud,Negative,0.861,2
frauds,Negative,0.5,0
fraudster,Negative,0.861,2
fraudsters,Negative,0.5,0
fraudulence,Negative,0.5,0
fraudulent,Negative,0.861,2
fraudulently,Negative,0.5,0
fraught,Negative,0.5,0
fray,Negative,0.5,0
frayed,Negative,0.5,0
frazzle,Negative,0.5,0
frazzled,Negative,0.5,0
freak,Negative,0.5,0
freaking,Negative,0.5,0
freakish,Negative,0.5,0
freakishly,Negative,0.5,0
freaks,Negative,1.029,4
freeze,Negative,0.728,1
freezes,Negative,0.5,0
freezing,Negative,0.728,1
frenetic,Negative,0.5,0
frenetically,Negative,0.5,0
frenzied,Negative,0.5,0
frenzy,Negative,0.5,0
frequent,Negative,0.728,1
frequently,Negative,0.728,1
fret,Negative,0.728,1
fretful,Negative,0.5,0
frets,Negative,0.5,0
friction,Negative,0.5,0
frictions,Negative,0.5,0
fried,Negative,0.5,0
frigate,Negative,0.5,0
friggin,Negative,0.5,0
frigging,Negative,0.5,0
fright,Negative,0.5,0
frighten,Negative,0.5,0
frightened,Negative,0.955,3
frightening,Negative,0.861,2
frighteningly,Negative,0.728,1
frightful,Negative,0.5,0
frightfully,Negative,0.5,0
frigid,Negative,0.5,0
frikin,Negative,0.5,0
frivolous,Negative,0.5,0
frivolously,Negative,0.5,0
front,Negative,1.257,9
frontline,Negative,1.222,8
frost,Negative,1.029,4
frostbite,Negative,0.5,0
froth,Negative,0.5,0
frown,Negative,0.5,0
frowning,Negative,0.5,0
froze,Negative,0.5,0
frozen,Negative,0.5,0
fruitless,Negative,0.5,0
fruitlessly,Negative,0.5,0
frustrate,Negative,0.5,0
frustrated,Negative,0.728,1
frustrates,Negative,0.5,0
frustrating,Negative,0.955,3
frustratingly,Negative,0.5,0
frustration,Negative,0.728,1
frustrations,Negative,0.5,0
fuck,Negative,1.712,39
fucked,Negative,1.222,8
fucker,Negative,0.5,0
fuckers,Negative,0.728,1
fuckface,Negative,0.5,0
fuckhead,Negative,0.5,0
fuckin,Negative,0.5,0
fucking,Negative,1.695,37
fucks,Negative,0.5,0
fucktard,Negative,0.5,0
fud,Negative,0.5,0
fudge,Negative,0.5,0
fugitive,Negative,0.5,0
fugitives,Negative,0.5,0
fuked,Negative,0.5,0
fuking,Negative,0.5,0
full-blown,Negative,0.5,0
fulminate,Negative,0.5,0
fumble,Negative,0.5,0
fume,Negative,0.5,0
fumes,Negative,0.5,0
fuming,Negative,0.728,1
fundamentalism,Negative,0.861,2
funeral,Negative,0.861,2
funerals,Negative,0.728,1
fungus,Negative,0.5,0
funk,Negative,0.728,1
funnily,Negative,0.5,0
furious,Negative,0.728,1
furiously,Negative,0.5,0
furnace,Negative,0.5,0
furor,Negative,0.5,0
furrow,Negative,0.5,0
fury,Negative,0.728,1
fuss,Negative,0.5,0
fussy,Negative,0.728,1
fustigate,Negative,0.5,0
fusty,Negative,0.5,0
futile,Negative,0.5,0
futilely,Negative,0.5,0
futility,Negative,0.5,0
fuzzy,Negative,0.5,0
gabble,Negative,0.5,0
gaby,Negative,0.5,0
gaff,Negative,0.5,0
gaffe,Negative,0.5,0
gag,Negative,0.5,0
gagged,Negative,0.728,1
gainsay,Negative,0.5,0
gainsayer,Negative,0.5,0
gall,Negative,0.728,1
galling,Negative,0.728,1
gallingly,Negative,0.5,0
gallows,Negative,0.5,0
galls,Negative,0.5,0
gamble,Negative,0.728,1
gambler,Negative,0.5,0
gambling,Negative,0.5,0
game,Negative,1.558,24
games,Negative,1.089,5
gang,Negative,0.955,3
gangster,Negative,0.5,0
gaol,Negative,0.5,0
gap,Negative,0.728,1
gape,Negative,0.5,0
garbage,Negative,1.222,8
garish,Negative,0.5,0
gas,Negative,0.861,2
gash,Negative,0.5,0
gasp,Negative,0.5,0
gasping,Negative,0.728,1
gauche,Negative,0.5,0
gaudy,Negative,0.5,0
gaunt,Negative,0.5,0
gawk,Negative,0.5,0
gawky,Negative,0.5,0
geezer,Negative,0.5,0
gelatin,Negative,0.5,0
gene,Negative,1.089,5
genes,Negative,0.5,0
genetherapy,Negative,0.5,0
genetic,Negative,0.5,0
genocide,Negative,1.089,5
genome,Negative,0.5,0
gent,Negative,0.5,0
geriatric,Negative,0.5,0
germ,Negative,0.5,0
get,Negative,0.5,0
ghastly,Negative,0.5,0
ghetto,Negative,0.5,0
ghost,Negative,0.728,1
ghosting,Negative,0.5,0
ghostly,Negative,0.5,0
gibber,Negative,0.5,0
gibberish,Negative,0.5,0
gibe,Negative,0.5,0
giddy,Negative,0.5,0
gimmick,Negative,0.5,0
gimmicked,Negative,0.5,0
gimmicking,Negative,0.5,0
gimmicks,Negative,0.5,0
gimmicky,Negative,0.5,0
glacial,Negative,0.5,0
gladiator,Negative,0.5,0
glare,Negative,0.5,0
glaring,Negative,0.5,0
glaringly,Negative,0.5,0
glib,Negative,0.5,0
glibly,Negative,0.5,0
glitch,Negative,0.5,0
glitches,Negative,0.5,0
gloat,Negative,0.5,0
gloatingly,Negative,0.5,0
global,Ambiguous,1.316,11
globalist,Negative,0.5,0
globally,Positive,0.5,0
gloom,Negative,0.861,2
gloomy,Negative,0.5,0
glower,Negative,0.5,0
glum,Negative,0.5,0
glut,Negative,0.5,0
gluttony,Negative,0.5,0
gnawing,Negative,0.5,0
gnome,Negative,0.5,0
goad,Negative,0.5,0
goading,Negative,0.5,0
gob,Negative,0.5,0
goblin,Negative,0.728,1
god-awful,Negative,0.5,0
goddamn,Negative,0.5,0
godless,Negative,0.5,0
gonorrhea,Negative,0.5,0
goo,Negative,0.5,0
goof,Negative,0.5,0
goofy,Negative,0.5,0
goon,Negative,0.5,0
gore,Negative,0.5,0
gorge,Negative,0.5,0
gorilla,Negative,0.5,0
gory,Negative,0.5,0
gossip,Negative,0.5,0
gouge,Negative,0.5,0
gout,Negative,0.5,0
goverment,Negative,0.5,0
government,Negative,2.191,171
governments,Positive,1.411,15
govs,Negative,0.5,0
govts,Negative,0.5,0
gps,Negative,0.5,0
graceless,Negative,0.5,0
gracelessly,Negative,0.5,0
graft,Negative,0.861,2
grainy,Negative,0.5,0
graphene,Negative,0.728,1
grapple,Negative,0.5,0
grasping,Negative,0.5,0
grate,Negative,0.5,0
grated,Negative,0.5,0
grating,Negative,0.5,0
gratuitous,Negative,0.5,0
gratuitously,Negative,0.5,0
grave,Negative,0.5,0
gravely,Negative,0.5,0
graves,Negative,0.5,0
gray,Negative,0.5,0
greasy,Negative,0.5,0
greed,Negative,0.728,1
greedy,Negative,0.728,1
greenwash,Negative,0.5,0
greenwasher,Negative,0.5,0
greenwashers,Negative,0.5,0
greenwashing,Negative,0.5,0
grenade,Negative,0.5,0
grey,Negative,0.5,0
grief,Negative,0.861,2
grievance,Negative,0.5,0
grievances,Negative,0.5,0
grieve,Negative,0.5,0
grieved,Negative,0.5,0
grieving,Negative,0.5,0
grievous,Negative,0.5,0
grievously,Negative,0.5,0
grifters,Negative,0.861,2
grim,Negative,1.089,5
grimace,Negative,0.5,0
grime,Negative,0.5,0
grimy,Negative,0.5,0
grind,Negative,0.5,0
grinding,Negative,0.5,0
gripe,Negative,0.5,0
gripes,Negative,0.5,0
grisly,Negative,0.5,0
gritty,Negative,0.5,0
grizzly,Negative,0.5,0
groan,Negative,0.5,0
grope,Negative,0.5,0
gross,Negative,0.728,1
grossly,Negative,0.728,1
grotesque,Negative,0.5,0
grouch,Negative,0.5,0
grouchy,Negative,0.5,0
grounded,Negative,0.5,0
groundless,Negative,0.5,0
grouse,Negative,0.5,0
growl,Negative,0.5,0
growling,Negative,0.5,0
grudge,Negative,0.5,0
grudges,Negative,0.5,0
grudging,Negative,0.5,0
grudgingly,Negative,0.5,0
gruesome,Negative,0.5,0
gruesomely,Negative,0.5,0
gruff,Negative,0.5,0
grumble,Negative,0.5,0
grumpier,Negative,0.5,0
grumpiest,Negative,0.5,0
grumpily,Negative,0.5,0
grumpish,Negative,0.5,0
grumpy,Negative,0.5,0
guerilla,Negative,0.5,0
guerrilla,Negative,0.5,0
guile,Negative,0.5,0
guillotine,Negative,0.5,0
guilt,Negative,0.5,0
guiltily,Negative,0.5,0
guilty,Negative,1.029,4
guinea,Negative,0.861,2
guise,Negative,0.728,1
gull,Negative,0.5,0
gullibility,Negative,0.5,0
gullible,Negative,0.861,2
gump,Negative,0.5,0
gun,Negative,0.861,2
gunmen,Negative,0.5,0
gunpowder,Negative,0.5,0
gut,Negative,0.955,3
gutless,Negative,0.5,0
gutted,Negative,0.5,0
gutter,Negative,0.5,0
guzzling,Negative,0.5,0
gvt,Negative,0.5,0
gypsy,Negative,0.5,0
hack,Negative,0.728,1
hacked,Negative,0.5,0
hackney,Negative,0.5,0
hacks,Negative,0.5,0
hag,Negative,0.5,0
haggard,Negative,0.5,0
haggle,Negative,0.5,0
hairloss,Negative,0.5,0
hairy,Negative,0.5,0
half,Negative,1.53,22
halfhearted,Negative,0.5,0
halfheartedly,Negative,0.5,0
halfway,Negative,0.728,1
hallucinate,Negative,0.5,0
hallucination,Negative,0.5,0
halt,Negative,0.5,0
halted,Negative,0.5,0
halter,Negative,0.5,0
halting,Negative,0.5,0
hamper,Negative,0.5,0
hampered,Negative,0.5,0
hampering,Negative,0.5,0
hampers,Negative,0.5,0
hamstring,Negative,0.5,0
handicap,Negative,0.5,0
handicapped,Negative,0.5,0
hang,Negative,1.029,4
hanging,Negative,0.728,1
hangman,Negative,0.5,0
hangover,Negative,0.5,0
hangs,Negative,0.5,0
haphazard,Negative,0.5,0
hapless,Negative,0.5,0
haplessness,Negative,0.5,0
harangue,Negative,0.5,0
harass,Negative,0.5,0
harassed,Negative,0.5,0
harasses,Negative,0.5,0
harassing,Negative,0.5,0
harassment,Negative,0.5,0
harbinger,Negative,0.5,0
harboring,Negative,0.5,0
harbors,Negative,0.5,0
hard,Negative,1.659,33
hardball,Negative,0.5,0
harden,Negative,0.728,1
hardened,Negative,0.5,0
harder,Negative,1.139,6
hardheaded,Negative,0.5,0
hardhearted,Negative,0.5,0
hard-hit,Negative,0.5,0
hard-line,Negative,0.5,0
hardliner,Negative,0.5,0
hard-liner,Negative,0.5,0
hardliners,Negative,0.5,0
hardly,Negative,1.139,6
hardness,Negative,0.5,0
hardship,Negative,0.728,1
hardships,Negative,0.5,0
harlot,Negative,0.5,0
harm,Negative,1.183,7
harmed,Negative,0.5,0
harmful,Negative,1.139,6
harmfully,Negative,0.5,0
harming,Negative,0.5,0
harmless,Negative,0.728,1
harms,Negative,0.955,3
harpy,Negative,0.5,0
harridan,Negative,0.5,0
harried,Negative,0.5,0
harrow,Negative,0.5,0
harrowing,Negative,0.5,0
harry,Negative,0.728,1
harsh,Negative,0.861,2
harsher,Negative,0.5,0
harshest,Negative,0.5,0
harshly,Negative,0.5,0
harshness,Negative,0.5,0
hash,Negative,0.5,0
hashish,Negative,0.5,0
hasn't,Negative,1.411,15
hasseling,Negative,0.5,0
hassle,Negative,0.728,1
hassled,Negative,0.5,0
hassles,Negative,0.5,0
haste,Negative,0.5,0
hastily,Negative,0.5,0
hasty,Negative,0.5,0
hate,Negative,1.798,51
hated,Negative,0.861,2
hateful,Negative,0.5,0
hatefully,Negative,0.5,0
hatefulness,Negative,0.5,0
hater,Negative,0.5,0
haters,Negative,0.861,2
hates,Negative,0.861,2
hating,Negative,0.728,1
hatred,Negative,0.955,3
haughtily,Negative,0.5,0
haughty,Negative,0.5,0
haunt,Negative,0.861,2
haunted,Negative,0.728,1
haunting,Negative,0.5,0
haunts,Negative,0.5,0
haven't,Negative,1.72,40
havoc,Negative,0.5,0
hawk,Negative,0.5,0
hawkish,Negative,0.5,0
haywire,Negative,0.5,0
hazard,Negative,0.728,1
hazardous,Negative,0.5,0
hazards,Negative,0.5,0
haze,Negative,0.5,0
haziness,Negative,0.5,0
hazy,Negative,0.5,0
headache,Negative,0.728,1
headaches,Negative,0.728,1
head-aches,Negative,0.5,0
heady,Negative,0.5,0
hearing,Negative,1.257,9
hearsay,Negative,0.728,1
hearse,Negative,0.5,0
heartache,Negative,0.5,0
heartbreaker,Negative,0.5,0
heartbreaking,Negative,0.955,3
heartbreakingly,Negative,0.5,0
heartbroken,Negative,0.5,0
heartburn,Negative,0.5,0
heartless,Negative,0.5,0
heartworm,Negative,0.5,0
heathen,Negative,0.5,0
heavily,Negative,0.861,2
heavy,Negative,0.955,3
heavy-handed,Negative,0.5,0
heavyhearted,Negative,0.5,0
heck,Negative,1.089,5
heckle,Negative,0.5,0
heckled,Negative,0.5,0
heckles,Negative,0.5,0
hectic,Negative,0.5,0
hedge,Negative,0.728,1
hedonistic,Negative,0.5,0
heedless,Negative,0.5,0
heel,Negative,0.5,0
heft,Negative,0.5,0
hefty,Negative,0.861,2
hegemonism,Negative,0.5,0
hegemonistic,Negative,0.5,0
hegemony,Negative,0.5,0
heighten,Negative,0.5,0
heinous,Negative,0.5,0
hell,Negative,1.39,14
hell-bent,Negative,0.5,0
hellion,Negative,0.5,0
hellish,Negative,0.728,1
hells,Negative,0.5,0
helmet,Negative,0.728,1
helpless,Negative,0.5,0
helplessly,Negative,0.5,0
helplessness,Negative,0.5,0
hemorrhage,Negative,0.5,0
hemorrhoids,Negative,0.5,0
hepatitis,Negative,0.728,1
herd,Negative,1.257,9
heresy,Negative,0.5,0
heretic,Negative,0.5,0
