word,sentiment
seditious,negative
seduced,negative
self-confident,positive
self-deluded,negative
selfish,negative
selfishness,negative
sentence,negative
sentenced,negative
sentences,negative
sentencing,negative
serene,positive
severe,negative
sexy,positive
shaky,negative
shame,negative
shamed,negative
shameful,negative
share,positive
shared,positive
shares,positive
shattered,negative
shit,negative
shithead,negative
shitty,negative
shock,negative
shocked,negative
shocking,negative
shocks,negative
shoot,negative
short-sighted,negative
short-sightedness,negative
shortage,negative
shortages,negative
shrew,negative
shy,negative
sick,negative
sigh,negative
significance,positive
significant,positive
silencing,negative
silly,negative
sincere,positive
sincerely,positive
sincerest,positive
sincerity,positive
sinful,negative
singleminded,negative
skeptic,negative
skeptical,negative
skepticism,negative
skeptics,negative
slam,negative
slash,negative
slashed,negative
slashes,negative
slashing,negative
slavery,negative
sleeplessness,negative
slick,positive
slicker,positive
slickest,positive
sluggish,negative
slut,negative
smart,positive
smarter,positive
smartest,positive
smear,negative
smile,positive
smiled,positive
smiles,positive
smiling,positive
smog,negative
sneaky,negative
snub,negative
snubbed,negative
snubbing,negative
snubs,negative
sobering,positive
solemn,negative
solid,positive
solidarity,positive
solution,positive
solutions,positive
solve,positive
solved,positive
solves,positive
solving,positive
somber,negative
some kind,ambiguous
son-of-a-bitch,negative
soothe,positive
soothed,positive
soothing,positive
sophisticated,positive
sore,negative
sorrow,negative
sorrowful,negative
sorry,negative
spam,negative
spammer,negative
spammers,negative
spamming,negative
spark,positive
sparkle,positive
sparkles,positive
sparkling,positive
speculative,negative
spirit,positive
spirited,positive
spiritless,negative
spiteful,negative
splendid,positive
sprightly,positive
squelched,negative
stab,negative
stabbed,negative
stable,positive
stabs,negative
stall,negative
stalled,negative
stalling,negative
stamina,positive
stampede,negative
startled,negative
starve,negative
starved,negative
starves,negative
starving,negative
steadfast,positive
steal,negative
steals,negative
stereotype,negative
stereotyped,negative
stifled,negative
stimulate,positive
stimulated,positive
stimulates,positive
stimulating,positive
stingy,negative
stolen,negative
stop,negative
stopped,negative
stopping,negative
stops,negative
stout,positive
straight,positive
strange,negative
strangely,negative
strangled,negative
strength,positive
strengthen,positive
strengthened,positive
strengthening,positive
strengthens,positive
stressed,negative
stressor,negative
stressors,negative
stricken,negative
strike,negative
strikers,negative
strikes,negative
strong,positive
stronger,positive
strongest,positive
struck,negative
struggle,negative
struggled,negative
struggles,negative
struggling,negative
stubborn,negative
stuck,negative
stunned,negative
stunning,positive
stupid,negative
stupidly,negative
suave,positive
substantial,positive
substantially,positive
subversive,negative
success,positive
successful,positive
suck,negative
sucks,negative
suffer,negative
suffering,negative
suffers,negative
suicidal,negative
suicide,negative
suing,negative
sulking,negative
sulky,negative
sullen,negative
sunshine,positive
super,positive
superb,positive
superior,positive
support,positive
supported,positive
supporter,positive
supporters,positive
supporting,positive
supportive,positive
supports,positive
survived,positive
surviving,positive
survivor,positive
suspect,negative
suspected,negative
suspecting,negative
suspects,negative
suspend,negative
suspended,negative
suspicious,negative
swear,negative
swearing,negative
swears,negative
sweet,positive
swift,positive
swiftly,positive
swindle,negative
swindles,negative
swindling,negative
sympathetic,positive
sympathy,positive
tard,negative
tears,negative
tender,positive
tense,negative
tension,negative
terrible,negative
terribly,negative
terrific,positive
terrified,negative
terror,negative
terrorize,negative
terrorized,negative
terrorizes,negative
thank,positive
thankful,positive
thanks,positive
thorny,negative
thoughtful,positive
thoughtless,negative
threat,negative
threaten,negative
threatened,negative
threatening,negative
threatens,negative
threats,negative
thrilled,positive
thwart,negative
thwarted,negative
thwarting,negative
thwarts,negative
timid,negative
timorous,negative
tired,negative
tits,negative
tolerant,positive
toothless,negative
top,positive
tops,positive
torn,negative
torture,negative
tortured,negative
tortures,negative
torturing,negative
totalitarian,negative
totalitarianism,negative
tout,negative
touted,negative
touting,negative
touts,negative
tragedy,negative
tragic,negative
tranquil,positive
trap,negative
trapped,negative
trauma,negative
traumatic,negative
travesty,negative
treason,negative
treasonous,negative
treasure,positive
treasures,positive
trembling,negative
tremulous,negative
tricked,negative
trickery,negative
triumph,positive
triumphant,positive
trouble,negative
troubled,negative
troubles,negative
true,positive
trust,positive
trusted,positive
tumor,negative
twat,negative
ugly,negative
unacceptable,negative
unappreciated,negative
unapproved,negative
unaware,negative
unbelievable,negative
unbelieving,negative
unbiased,positive
uncertain,negative
unclear,negative
uncomfortable,negative
unconcerned,negative
unconfirmed,negative
unconvinced,negative
uncredited,negative
undecided,negative
underestimate,negative
underestimated,negative
underestimates,negative
underestimating,negative
undermine,negative
undermined,negative
undermines,negative
undermining,negative
undeserving,negative
undesirable,negative
uneasy,negative
unemployment,negative
unequal,negative
unequaled,positive
unethical,negative
unfair,negative
unfocused,negative
unfulfilled,negative
unhappy,negative
unhealthy,negative
unified,positive
unimpressed,negative
unintelligent,negative
united,positive
unjust,negative
unlovable,negative
unloved,negative
unmatched,positive
unmotivated,negative
unprofessional,negative
unresearched,negative
unsatisfied,negative
unsecured,negative
unsettled,negative
unsophisticated,negative
unstable,negative
unstoppable,positive
unsupported,negative
unsure,negative
untarnished,positive
unwanted,negative
unworthy,negative
upset,negative
upsets,negative
upsetting,negative
uptight,negative
urgent,negative
useful,positive
usefulness,positive
useless,negative
uselessness,negative
vague,negative
validate,positive
validated,positive
validates,positive
validating,positive
verdict,negative
verdicts,negative
vested,positive
vexation,negative
vexing,negative
vibrant,positive
vicious,negative
victim,negative
victimize,negative
victimized,negative
victimizes,negative
victimizing,negative
victims,negative
vigilant,positive
vile,negative
vindicate,positive
vindicated,positive
vindicates,positive
vindicating,positive
violate,negative
violated,negative
violates,negative
violating,negative
violence,negative
violent,negative
virtuous,positive
virulent,negative
vision,positive
visionary,positive
visioning,positive
visions,positive
vitality,positive
vitamin,positive
vitriolic,negative
vivacious,positive
vociferous,negative
vulnerability,negative
vulnerable,negative
walkout,negative
walkouts,negative
wanker,negative
want,positive
war,negative
warfare,negative
warm,positive
warmth,positive
warn,negative
warned,negative
warning,negative
warnings,negative
warns,negative
waste,negative
wasted,negative
wasting,negative
wavering,negative
weak,negative
weakness,negative
wealth,positive
wealthy,positive
weary,negative
weep,negative
weeping,negative
weird,negative
welcome,positive
welcomed,positive
welcomes,positive
whimsical,positive
whitewash,negative
whore,negative
wicked,negative
widowed,negative
willingness,positive
win,positive
winner,positive
winning,positive
wins,positive
winwin,positive
wish,positive
wishes,positive
wishing,positive
withdrawal,negative
woebegone,negative
woeful,negative
won,positive
wonderful,positive
woo,positive
woohoo,positive
wooo,positive
woow,positive
worn,negative
worried,negative
worry,negative
worrying,negative
worse,negative
worsen,negative
worsened,negative
worsening,negative
worsens,negative
worshiped,positive
worst,negative
worth,positive
worthless,negative
worthy,positive
wow,positive
wowow,positive
wowww,positive
wrathful,negative
wreck,negative
wrong,negative
wronged,negative
wtf,negative
yeah,positive
yearning,positive
yeees,positive
yes,positive
youthful,positive
yucky,negative
yummy,positive
zealot,negative
zealots,negative
zealous,positive
