word,sentiment
embarrass,negative
embarrassing,negative
embarrassment,negative
embezzlement,negative
embolism,negative
embrace,positive
embroiled,negative
emergency,negative
emeritus,positive
eminence,positive
eminent,positive
eminently,positive
emir,positive
empathy,positive
emphasize,positive
employ,positive
empower,positive
emptiness,negative
emulate,positive
enable,positive
enablement,positive
enchant,positive
enchanted,positive
enchanting,positive
enclave,negative
encore,positive
encourage,positive
encouragement,positive
encroachment,negative
encumbrance,negative
encyclopedia,positive
endanger,positive
endangered,negative
endeavor,positive
endemic,negative
endless,negative
endocarditis,negative
endow,positive
endowed,positive
endowment,positive
endurance,positive
endure,positive
enema,negative
enemy,negative
energetic,positive
enforce,negative
enforcement,negative
engaged,positive
engaging,positive
engulf,positive
enhance,positive
enigmatic,negative
enjoy,positive
enjoying,positive
enlighten,positive
enlightenment,positive
enliven,positive
enmity,negative
enrich,positive
enroll,positive
ensemble,positive
ensign,positive
enslave,negative
enslaved,negative
enslavement,negative
entangled,negative
entanglement,negative
enterprising,positive
entertain,positive
entertained,positive
entertaining,positive
entertainment,positive
enthusiasm,positive
enthusiast,positive
entrails,negative
entrust,positive
envious,negative
environ,positive
ephemeris,positive
epic,positive
epidemic,negative
epilepsy,negative
episcopal,positive
epitaph,negative
epitome,positive
equality,positive
equally,positive
equilibrium,positive
equity,positive
eradicate,negative
eradication,negative
erase,negative
erosion,negative
erotic,positive
err,negative
errand,positive
errant,negative
erratic,negative
erratum,negative
erroneous,negative
error,negative
erudite,positive
erupt,negative
eruption,negative
escalate,negative
escape,positive
escaped,negative
eschew,negative
escort,positive
espionage,negative
esprit,positive
essential,positive
establish,positive
established,positive
esteem,positive
esthetic,positive
estranged,negative
ethereal,negative
ethical,positive
ethics,positive
euthanasia,negative
evacuate,negative
evacuation,negative
evade,negative
evanescence,negative
evasion,negative
eventual,positive
eventuality,positive
evergreen,positive
everlasting,positive
evict,negative
eviction,negative
evident,positive
evil,negative
evolution,positive
exacerbate,negative
exacerbation,negative
exacting,negative
exaggerate,negative
exaggerated,negative
exalt,positive
exaltation,positive
exalted,positive
examination,negative
exasperation,negative
excavation,positive
exceed,positive
excel,positive
excellence,negative
excellent,positive
excess,negative
exchange,positive
excise,negative
excitable,positive
excitation,negative
excite,negative
excited,positive
excitement,positive
exciting,positive
exclaim,ambiguous
excluded,negative
excluding,negative
exclusion,negative
excrement,negative
excretion,negative
excruciating,negative
excuse,negative
execution,negative
executioner,negative
executor,positive
exemplary,positive
exemption,positive
exhaust,negative
exhausted,negative
exhaustion,positive
exhaustive,positive
exhilaration,positive
exhort,positive
exhortation,positive
exigent,positive
exile,negative
existence,positive
exorcism,negative
exotic,positive
expatriate,negative
expect,positive
expectancy,positive
expectant,positive
expectation,positive
expected,positive
expecting,positive
expedient,positive
expedition,positive
expel,negative
expenditure,negative
expenses,negative
experienced,positive
experiment,positive
expert,positive
expertise,positive
expire,negative
expired,negative
explain,positive
expletive,negative
explode,negative
explore,positive
explosion,negative
explosive,negative
expose,positive
exposed,negative
expropriation,negative
expulsion,negative
exquisite,positive
exquisitely,positive
extend,positive
extensive,positive
exterminate,negative
extermination,negative
extinct,negative
extinguish,negative
extra,positive
extrajudicial,negative
extraordinary,positive
extremity,negative
extricate,positive
exuberance,positive
eyewitness,positive
fabricate,negative
fabrication,negative
facilitate,positive
fact,positive
facts,positive
faculty,positive
fade,negative
faeces,negative
failing,negative
failure,negative
fain,positive
fainting,negative
fair,positive
fairly,positive
faith,positive
faithful,positive
faithless,negative
fake,negative
fall,negative
fallacious,negative
fallacy,negative
fallible,negative
falling,negative
fallow,negative
falsehood,negative
falsely,negative
falsification,negative
falsify,negative
falsity,negative
falter,negative
fame,positive
familiar,positive
familiarity,positive
famine,negative
famous,positive
famously,positive
fanatic,negative
fanaticism,negative
fancy,positive
fanfare,positive
fang,negative
fangs,negative
farce,negative
farcical,negative
farm,positive
fascinating,positive
fascination,positive
fashionable,positive
fasting,negative
fat,negative
fatal,negative
fatality,negative
fate,positive
father,positive
fatigue,negative
fatigued,negative
fatty,negative
fault,negative
faultless,positive
faulty,negative
favorable,positive
favorite,positive
favoritism,positive
fawn,negative
fear,negative
fearful,negative
fearfully,negative
fearing,negative
fearless,negative
feat,positive
feature,positive
febrile,negative
fecal,negative
feces,negative
fee,negative
feeble,negative
feeling,negative
feigned,negative
felicity,positive
fell,negative
fellow,positive
fellowship,positive
felon,negative
felony,negative
fenced,negative
fender,positive
ferment,positive
fermentation,positive
ferocious,negative
ferocity,negative
fertile,positive
fervor,negative
festival,positive
festive,positive
fete,positive
feud,negative
feudal,negative
feudalism,negative
fever,negative
feverish,negative
fiasco,negative
fib,negative
fickle,negative
fictitious,negative
fidelity,positive
fiend,negative
fierce,negative
fiesta,positive
fight,negative
fighting,negative
filibuster,negative
fill,positive
filth,negative
filthy,negative
finally,positive
finery,positive
finesse,positive
fire,negative
firearms,negative
fireball,positive
fireman,positive
fireproof,positive
firmness,positive
firstborn,positive
fits,negative
fitting,positive
fixed,positive
fixture,positive
flabby,negative
flaccid,negative
flagging,negative
flagrant,negative
flagship,positive
flake,negative
flange,positive
flap,negative
flattering,positive
flatulence,negative
flaunt,negative
flaw,negative
flea,negative
fled,negative
flee,negative
fleece,negative
fleet,positive
flesh,negative
fleshy,negative
flexibility,positive
flinch,positive
flirt,positive
flog,negative
flood,negative
flop,negative
floral,positive
flounder,negative
flow,positive
flowery,positive
flu,negative
fluctuation,negative
fluke,ambiguous
flush,positive
flying,negative
focus,positive
foe,negative
foiled,negative
follower,positive
folly,negative
fondness,positive
food,positive
fool,negative
foolish,negative
foolishness,negative
football,positive
footing,positive
forage,negative
foray,negative
forbearance,positive
forbid,negative
forbidding,negative
force,negative
forced,negative
forcibly,negative
fore,positive
forearm,negative
foreboding,positive
forecast,positive
foreclose,negative
forefathers,positive
forego,negative
foregoing,positive
foreign,negative
foreigner,negative
foreman,positive
forerunner,positive
foresee,positive
foreseen,positive
foresight,positive
forewarned,positive
forfeit,negative
forfeited,negative
forfeiture,negative
forge,positive
forgery,negative
forget,negative
forgive,positive
forgiven,positive
forgiving,positive
forgotten,negative
forlorn,negative
formality,positive
formative,positive
formidable,negative
forming,positive
formless,negative
formula,positive
fornication,negative
forsake,negative
forsaken,negative
fort,positive
forte,positive
forthcoming,positive
fortify,positive
fortitude,positive
fortress,negative
fortunate,positive
fortune,positive
forward,positive
foul,negative
found,positive
foundation,positive
fracture,negative
fragile,negative
fragrant,positive
frailty,negative
framework,positive
frank,positive
frankness,positive
frantic,positive
fraternal,positive
fraud,negative
fraudulent,negative
fraught,negative
fray,negative
frayed,negative
freakish,negative
freedom,positive
freely,positive
freezing,negative
frenetic,negative
frenzied,negative
frenzy,negative
fret,negative
friction,negative
friend,positive
friendliness,positive
friendly,positive
friendship,positive
frigate,negative
fright,negative
frighten,negative
frightened,negative
frightful,negative
frigid,negative
frisky,positive
frivolous,negative
frolic,positive
frostbite,negative
froth,negative
frown,negative
frowning,negative
frugal,positive
fruitful,positive
fruitless,negative
frustrate,negative
frustrated,negative
frustration,negative
fudge,negative
fugitive,negative
fulfill,positive
fulfillment,positive
full,positive
fully,positive
fumble,negative
fume,negative
fuming,negative
fun,positive
fundamental,positive
funeral,negative
fungus,negative
funk,negative
furious,negative
furiously,negative
furnace,negative
furor,negative
furrow,negative
fury,negative
fuse,positive
fusion,positive
fuss,negative
fussy,negative
futile,negative
futility,negative
gaby,negative
gag,negative
gage,positive
gain,positive
gaining,positive
gall,negative
gallant,positive
gallantry,positive
gallows,negative
galore,positive
gamble,negative
gambler,positive
gambling,positive
gang,negative
gaol,negative
gap,negative
gape,ambiguous
garbage,negative
garden,positive
garish,negative
garnet,positive
garnish,negative
garrison,positive
gash,negative
gasp,ambiguous
gasping,negative
gate,positive
gateway,positive
gauche,negative
gauging,positive
gaunt,negative
gawk,ambiguous
gazette,positive
gear,positive
gelatin,negative
gem,positive
general,positive
generosity,positive
generous,positive
genial,positive
genius,positive
gent,negative
genteel,positive
gentleman,positive
gentleness,positive
gentry,positive
genuine,positive
geranium,positive
geriatric,negative
germ,positive
germination,positive
ghastly,negative
ghetto,negative
ghost,negative
ghostly,negative
giant,negative
gibberish,negative
gift,positive
gifted,positive
gigantic,positive
giggle,positive
girder,positive
giving,positive
glacial,negative
glad,positive
gladiator,negative
gladness,positive
glare,negative
glaring,negative
glee,positive
glib,negative
glide,positive
glimmer,positive
glitter,negative
glittering,positive
gloom,negative
gloomy,negative
glorification,positive
glorify,positive
glory,positive
gloss,positive
glow,positive
glowing,positive
glum,negative
glut,negative
gluttony,negative
gnome,negative
gob,negative
goblin,negative
god,positive
godless,negative
godly,positive
godsend,positive
gold,positive
gonorrhea,negative
goo,negative
good,positive
goodly,positive
goodness,positive
goods,positive
goodwill,positive
gore,negative
gorge,negative
gorgeous,positive
gorilla,negative
gory,negative
gospel,positive
gossip,negative
gouge,negative
gout,negative
govern,positive
governess,positive
government,negative
governor,positive
grab,negative
grace,positive
graceful,positive
gracious,positive
graciously,positive
gradual,positive
graduation,positive
grammar,positive
grandchildren,positive
grandeur,positive
grandfather,positive
grandmother,positive
grant,positive
granted,positive
grasping,positive
grate,negative
grated,negative
grateful,positive
gratify,positive
grating,negative
gratitude,positive
gratuitous,negative
grave,negative
gravitate,positive
gray,negative
greasy,negative
greater,positive
greatness,positive
greed,negative
greedy,negative
green,positive
greeting,positive
gregarious,positive
grenade,negative
grief,negative
grievance,negative
grieve,negative
grievous,negative
grim,negative
grime,negative
grimy,negative
grin,positive
grinding,negative
grisly,negative
grist,positive
grit,positive
grizzly,negative
groan,negative
grope,negative
gross,negative
grotesque,negative
ground,positive
grounded,negative
groundless,negative
groundwork,positive
grow,positive
growl,negative
growling,negative
growth,positive
grudge,negative
grudgingly,negative
gruesome,negative
gruff,negative
grumble,negative
grumpy,negative
guarantee,positive
guard,negative
guarded,positive
guardian,positive
guardianship,positive
gubernatorial,positive
guerilla,negative
guess,ambiguous
guidance,positive
guide,positive
guidebook,positive
guile,negative
guillotine,negative
guilt,negative
guilty,negative
guise,negative
gull,negative
gullible,negative
gulp,negative
gun,negative
gunpowder,negative
guru,positive
gush,negative
gusset,positive
gut,negative
guts,positive
gutter,negative
guzzling,negative
gymnast,positive
gypsy,negative
habitat,positive
habitual,positive
hag,negative
haggard,negative
hail,negative
hairy,negative
hale,positive
halfway,negative
hallucination,negative
halter,negative
halting,negative
hamper,negative
hamstring,negative
handbook,positive
handicap,negative
handy,positive
hanging,negative
hangman,negative
hankering,positive
hap,positive
happen,positive
happily,positive
happiness,positive
happy,positive
harass,negative
harassing,negative
harbinger,negative
harbor,positive
hardened,negative
hardness,negative
hardship,negative
hardy,positive
harlot,negative
harm,negative
harmful,negative
harmoniously,positive
harmony,positive
harrowing,negative
harry,negative
harshness,negative
harvest,positive
hash,negative
hashish,negative
haste,positive
hasty,negative
hate,negative
hateful,negative
hating,negative
hatred,negative
haughty,negative
haunt,negative
haunted,negative
haven,positive
havoc,negative
hawk,negative
hazard,negative
hazardous,negative
haze,negative
headache,negative
headlight,positive
headway,positive
heady,negative
heal,positive
healing,positive
healthful,positive
healthy,positive
hearing,negative
hearsay,negative
hearse,negative
heartache,negative
heartburn,negative
heartfelt,positive
hearth,positive
heartily,positive
heartless,negative
heartworm,negative
heathen,negative
heavenly,positive
heavens,positive
heavily,negative
hedonism,positive
heel,negative
heft,positive
heighten,negative
heinous,negative
hell,negative
hellish,negative
helmet,negative
helper,positive
helpful,positive
helpless,negative
helplessness,negative
hemorrhage,negative
hemorrhoids,negative
herbal,positive
heresy,negative
heretic,negative
heritage,positive
hermaphrodite,negative
hermit,negative
hero,positive
heroic,positive
heroics,positive
heroin,negative
heroine,positive
heroism,positive
herpes,negative
herpesvirus,negative
hesitation,negative
heyday,positive
hidden,negative
hide,negative
hideous,negative
hiding,negative
highest,positive
hilarious,positive
hilarity,positive
hindering,negative
hindrance,negative
hippie,negative
hire,positive
hiss,negative
hissing,negative
hit,negative
hitherto,negative
hive,negative
hoarse,negative
hoary,negative
hoax,negative
hobby,positive
hobo,negative
hog,negative
holiday,positive
holiness,positive
hollow,negative
holocaust,negative
holy,positive
homage,positive
homeless,negative
homesick,negative
homework,negative
homicidal,negative
homicide,negative
homology,positive
homosexuality,negative
honest,negative
honesty,positive
honey,positive
honeymoon,positive
honor,positive
honorable,positive
hood,negative
hooded,negative
hooked,negative
hoot,negative
hope,positive
hopeful,positive
hopeless,negative
hopelessness,negative
horde,negative
horizon,positive
horoscope,positive
horrible,negative
horribly,negative
horrid,negative
horrific,negative
horrified,negative
horrifying,negative
horror,negative
horrors,negative
horse,positive
hospice,negative
hospital,negative
hospitality,positive
hostage,negative
hostile,negative
hostilities,negative
hostility,negative
hot,negative
household,positive
housekeeping,positive
howl,negative
huff,negative
hug,positive
hulk,negative
humane,positive
humanitarian,positive
humanity,positive
humble,negative
humbled,positive
humbly,positive
humbug,negative
humiliate,negative
humiliating,negative
humiliation,negative
humility,positive
humorist,positive
humorous,positive
hunch,negative
hungry,positive
hunter,positive
hunting,negative
hurrah,positive
hurricane,negative
hurried,positive
hurry,positive
hurt,negative
hurtful,negative
hurting,negative
husbandry,positive
hush,positive
hustler,negative
hut,positive
hydra,negative
hydrocephalus,negative
hygienic,positive
hymn,positive
hype,positive
hyperbole,negative
hypertrophy,negative
hypocrisy,negative
hypocrite,negative
hypocritical,negative
hypothesis,positive
hysteria,negative
hysterical,negative
idealism,positive
idiocy,negative
idiot,negative
idiotic,negative
idler,negative
idol,positive
idolatry,negative
ignorance,negative
ignorant,negative
ignore,negative
ill,negative
illegal,negative
illegality,negative
illegible,negative
illegitimate,negative
illicit,negative
illiterate,negative
illness,negative
illogical,negative
illuminate,positive
illumination,positive
illusion,negative
illustrate,positive
illustrious,positive
imaginative,positive
imitated,negative
imitation,negative
immaculate,positive
immature,positive
immaturity,negative
immediacy,ambiguous
immediately,positive
immense,positive
immerse,positive
immigrant,negative
imminent,positive
immoral,negative
immorality,negative
immortal,positive
immortality,positive
immovable,negative
immunization,positive
impair,negative
impairment,negative
impart,positive
impartial,positive
impartiality,positive
impassable,negative
impatience,negative
impatient,positive
impeach,negative
impeachment,negative
impeccable,positive
impede,negative
impending,positive
impenetrable,positive
imperfection,negative
imperfectly,negative
impermeable,negative
impersonate,negative
impersonation,negative
impervious,positive
implacable,negative
implicate,negative
impolite,negative
importance,positive
important,positive
imposition,negative
impossible,negative
impotence,negative
impotent,negative
impound,negative
impracticable,negative
impress,positive
impression,positive
impressionable,positive
imprison,negative
imprisoned,negative
imprisonment,negative
impropriety,negative
improve,positive
improved,positive
improvement,positive
improving,positive
improvisation,ambiguous
improvise,positive
imprudent,negative
impure,negative
impurity,negative
imputation,negative
inability,negative
inaccessible,negative
inaccurate,negative
inaction,negative
inactivity,negative
inadequacy,negative
inadequate,negative
inadmissible,negative
inalienable,positive
inane,negative
inapplicable,negative
inappropriate,negative
inattention,negative
inaudible,negative
inaugural,positive
inauguration,positive
incalculable,negative
incapacity,negative
incarceration,negative
incase,negative
incendiary,negative
incense,negative
incessant,negative
incest,negative
incestuous,negative
incident,ambiguous
incineration,negative
incisive,positive
incite,negative
inclement,negative
incline,positive
include,positive
included,positive
including,positive
inclusion,positive
inclusive,positive
incoherent,negative
income,positive
incompatible,negative
incompetence,negative
incompetent,negative
incompleteness,negative
incomprehensible,negative
incongruous,negative
inconsequential,negative
inconsiderate,negative
inconsistency,negative
incontinence,ambiguous
inconvenient,negative
incorrect,negative
increase,positive
incredulous,negative
incrimination,negative
incubus,negative
incur,negative
incurable,negative
incursion,negative
indecency,negative
indecent,negative
indecision,negative
indecisive,negative
indefensible,negative
indelible,positive
indemnify,negative
indemnity,positive
indent,positive
indenture,negative
independence,positive
indestructible,positive
indeterminate,negative
indict,negative
indictment,negative
indifference,negative
indigent,negative
indignant,negative
indignation,negative
indistinct,negative
individuality,positive
indivisible,positive
indoctrination,negative
indolent,negative
indomitable,negative
ineffable,positive
ineffective,negative
ineffectual,negative
inefficiency,negative
inefficient,negative
inept,negative
ineptitude,negative
inequality,negative
inequitable,negative
inert,negative
inexcusable,negative
inexpensive,positive
inexperience,negative
inexperienced,negative
inexplicable,negative
infallibility,positive
infallible,positive
infamous,negative
infamy,negative
infant,positive
infanticide,negative
infantile,negative
infarct,negative
infect,negative
infection,negative
infectious,negative
inferior,negative
inferiority,negative
inferno,negative
infertility,negative
infestation,negative
infidel,negative
infidelity,negative
infiltration,negative
infinite,positive
infinity,positive
infirm,negative
infirmity,negative
inflammation,negative
inflated,negative
inflation,negative
inflict,negative
infliction,negative
influence,negative
influential,positive
influenza,negative
inform,positive
information,positive
informer,negative
infraction,negative
infrequent,ambiguous
infrequently,negative
infringement,negative
ingenious,positive
inheritance,positive
inhibit,negative
inhospitable,negative
inhuman,negative
inhumanity,negative
inimical,negative
inimitable,positive
iniquity,negative
injection,negative
injunction,negative
injure,negative
injured,negative
injurious,negative
injury,negative
injustice,negative
inmate,negative
innocence,positive
innocent,positive
innocently,positive
innocuous,positive
innovate,positive
innovation,positive
inoculation,positive
inoperative,negative
inquirer,positive
inquiry,positive
inquisitive,positive
insane,negative
insanity,negative
insecure,negative
insecurity,negative
inseparable,positive
insidious,negative
insignia,positive
insignificance,negative
insignificant,negative
insipid,negative
insolent,negative
insolvency,negative
insolvent,negative
inspector,positive
inspiration,positive
inspire,positive
inspired,positive
instability,negative
install,positive
instigate,negative
instigation,negative
instinctive,negative
institute,positive
instruct,positive
instruction,positive
instructions,positive
instructor,positive
instrumental,positive
insufficiency,negative
insufficient,negative
insufficiently,negative
insulation,positive
insult,negative
insulting,negative
insure,positive
insurgent,negative
insurmountable,negative
insurrection,negative
intact,positive
integrity,positive
intellect,positive
intellectual,positive
intelligence,negative
intelligent,positive
intend,positive
intended,positive
intense,negative
inter,negative
intercede,negative
intercession,positive
intercourse,positive
interdiction,negative
interest,positive
interested,negative
interesting,positive
interference,negative
interim,positive
interior,negative
interlocutory,positive
interlude,positive
interment,negative
interminable,negative
intermission,positive
interrogate,negative
interrogation,negative
interrupt,negative
interrupted,negative
intervention,negative
interviewer,negative
intestate,negative
intestinal,negative
intimate,positive
intimately,positive
intimidate,negative
intimidation,negative
intolerable,negative
intolerance,negative
intolerant,negative
intonation,positive
intoxicated,negative
intractable,negative
intrepid,positive
intrigue,positive
intruder,negative
intrusion,negative
intrusive,negative
intuition,positive
intuitive,positive
intuitively,positive
invade,negative
invader,negative
invalid,negative
invalidate,negative
invalidation,negative
invalidity,negative
invariably,positive
invasion,negative
inventive,positive
inventor,positive
investigate,positive
investigation,positive
invigorate,positive
invitation,positive
invite,positive
inviting,positive
invocation,positive
invoke,positive
involuntary,negative
involution,negative
involvement,negative
irate,negative
ire,negative
iris,negative
iron,positive
irons,negative
irrational,negative
irrationality,negative
irreconcilable,negative
irreducible,positive
irrefutable,positive
irregular,negative
irregularity,negative
irrelevant,negative
irreparable,negative
irresponsible,negative
irreverent,negative
irrevocable,negative
irritability,negative
irritable,negative
irritating,negative
irritation,negative
isolate,negative
isolated,negative
isolation,negative
jab,negative
jabber,negative
jackpot,positive
jail,negative
jam,positive
janitor,negative
jargon,negative
jarring,negative
jaundice,negative
jaws,negative
jealous,negative
jealousy,negative
jeopardize,negative
jeopardy,positive
jerk,negative
jest,positive
job,positive
john,negative
join,positive
joined,positive
joke,negative
joker,positive
joking,positive
jolt,ambiguous
jornada,negative
journalism,positive
journalist,positive
journey,positive
journeyman,positive
jovial,positive
joy,positive
joyful,positive
joyous,positive
jubilant,positive
jubilee,positive
judgment,ambiguous
judicial,positive
judiciary,positive
judicious,positive
jumble,negative
jump,positive
jungle,negative
junk,negative
junta,negative
jurisprudence,negative
jurist,positive
jury,positive
justice,positive
justifiable,positive
justification,positive
juvenile,negative
keepsake,positive
ken,positive
kennel,negative
kern,negative
kerosene,negative
keynote,positive
keystone,positive
khan,negative
kick,negative
kicking,negative
kidnap,negative
kill,negative
killing,negative
kind,positive
kindness,positive
kindred,positive
king,positive
kiss,positive
kite,negative
kitten,positive
knack,positive
knell,negative
knickers,positive
knight,positive
knotted,negative
knowing,positive
knowledge,positive
kudos,positive
label,positive
labor,positive
labored,negative
laborious,negative
labyrinth,positive
lace,negative
lack,negative
lacking,negative
lackluster,negative
laden,negative
lag,negative
lagging,negative
lair,negative
lamb,positive
lament,negative
lamenting,negative
land,positive
landed,positive
landmark,positive
landslide,negative
languid,negative
languish,negative
languishing,negative
lapse,negative
larceny,negative
larger,negative
laser,positive
lash,negative
late,negative
lateness,negative
latent,negative
latrines,negative
laudable,positive
laugh,positive
laughable,negative
laughing,positive
laughter,positive
launch,positive
laureate,positive
laurel,positive
laurels,positive
lava,negative
lavatory,negative
lavish,positive
law,positive
lawful,positive
lawlessness,negative
lawsuit,negative
lawyer,negative
lax,negative
laxative,negative
lazy,negative
lead,positive
leader,positive
leading,positive
league,positive
leak,negative
leakage,negative
leaky,negative
leaning,positive
learn,positive
learning,positive
leave,negative
lecturer,positive
leech,negative
leeches,negative
leer,negative
leery,ambiguous
leeway,positive
legal,positive
legalized,negative
legendary,positive
legibility,positive
legible,positive
legislator,positive
legislature,positive
legitimacy,positive
leisure,positive
leisurely,positive
lemma,positive
lemon,negative
lender,positive
lenient,positive
leprosy,negative
lessen,positive
lesser,negative
lesson,positive
lethal,negative
lethargy,negative
letter,positive
lettered,positive
leukemia,negative
levee,positive
level,positive
leverage,positive
levy,negative
lewd,negative
liaison,negative
liar,negative
libel,negative
liberal,negative
liberate,negative
liberation,positive
liberty,positive
library,positive
lick,negative
lie,negative
lieutenant,positive
lifeblood,positive
lifeless,negative
lighthouse,positive
lightning,negative
liking,positive
limited,negative
limp,negative
lines,negative
linger,positive
linguist,positive
lint,negative
lion,negative
liquor,negative
listless,negative
lithe,positive
litigant,negative
litigate,negative
litigation,negative
litigious,negative
litter,negative
livid,negative
loaf,negative
loafer,negative
loath,negative
loathe,negative
loathing,negative
loathsome,negative
lobbyist,negative
localize,positive
lockup,negative
locust,negative
lodging,positive
lofty,negative
logical,positive
lone,negative
loneliness,negative
lonely,negative
lonesome,negative
long,positive
longevity,positive
longing,positive
loo,negative
loom,positive
loon,negative
loony,negative
loot,negative
lord,negative
lordship,positive
lose,negative
losing,negative
loss,negative
lost,negative
lottery,positive
loudness,negative
lounge,negative
louse,negative
lovable,positive
love,positive
lovely,positive
lovemaking,positive
lover,positive
loving,positive
lower,negative
lowering,negative
lowest,negative
lowlands,negative
lowly,negative
loyal,negative
loyalty,positive
luck,positive
lucky,positive
ludicrous,negative
lull,positive
lumbering,negative
lump,negative
lumpy,negative
lunacy,negative
lunatic,negative
lunge,ambiguous
lurch,negative
lure,negative
lurid,negative
lurk,negative
lurking,negative
luscious,positive
lush,negative
lust,positive
luster,positive
lustful,negative
lustrous,positive
lusty,negative
luxuriant,positive
luxurious,positive
luxury,positive
lying,negative
lynch,negative
lyre,positive
lyrical,positive
mace,negative
machine,positive
mad,negative
madden,negative
madman,negative
madness,negative
mafia,negative
mage,negative
maggot,negative
magical,positive
magician,ambiguous
magnet,positive
magnetism,positive
magnetite,positive
magnificence,positive
magnificent,positive
maiden,positive
mail,positive
main,positive
mainstay,positive
maintenance,positive
majestic,positive
majesty,positive
major,positive
majority,positive
makeshift,negative
malady,negative
malaise,negative
malaria,negative
malevolent,negative
malfeasance,negative
malformation,negative
malice,negative
malicious,negative
malign,negative
malignancy,negative
malignant,negative
malpractice,negative
mamma,positive
manage,positive
management,positive
mandamus,negative
mandarin,positive
mange,negative
mangle,negative
manhood,positive
mania,negative
maniac,negative
maniacal,negative
manifestation,negative
manifested,positive
manipulate,negative
manipulation,negative
manly,positive
manna,positive
mannered,positive
manners,positive
manslaughter,negative
manual,positive
manufacturer,positive
manure,negative
mar,negative
march,positive
margin,negative
marine,positive
marked,positive
marketable,positive
maroon,negative
marquis,positive
marriage,positive
marrow,positive
marry,positive
marshal,positive
martial,negative
martingale,negative
martyr,negative
martyrdom,negative
marvel,positive
marvelous,positive
marvelously,positive
masculine,positive
masochism,negative
massacre,negative
massage,positive
master,positive
masterpiece,positive
mastery,negative
matchmaker,positive
mate,positive
materialism,negative
materialist,negative
maternal,positive
mathematical,positive
matrimony,positive
matron,positive
mausoleum,negative
maxim,positive
maximum,positive
mayor,positive
meadow,positive
meandering,negative
meaningless,negative
measles,negative
measure,positive
measured,positive
medal,positive
meddle,negative
mediate,positive
mediation,positive
mediator,positive
medical,positive
mediocre,negative
mediocrity,negative
meditate,positive
mediterranean,positive
medley,positive
meek,negative
melancholic,negative
melancholy,negative
melee,negative
melodrama,negative
meltdown,negative
memento,positive
memorable,positive
memorials,negative
menace,negative
menacing,negative
mending,positive
menial,negative
menses,positive
mentor,positive
mercenary,negative
merchant,positive
merciful,positive
merciless,negative
mercy,positive
merge,positive
merit,positive
meritorious,positive
merriment,positive
merry,positive
mess,negative
messenger,positive
messy,negative
metastasis,negative
methanol,negative
metropolitan,positive
mettle,positive
microscope,positive
microscopy,positive
midwife,positive
midwifery,positive
mighty,negative
mildew,negative
military,negative
militia,negative
mill,positive
mime,positive
mimicry,negative
mindful,positive
mindfulness,positive
minimize,negative
minimum,negative
ministry,positive
minority,negative
miracle,positive
miraculous,positive
mire,negative
mirth,positive
misbehavior,negative
miscarriage,negative
mischief,negative
mischievous,negative
misconception,negative
misconduct,negative
miserable,negative
miserably,negative
misery,negative
misfortune,negative
misguided,negative
mishap,negative
misinterpretation,negative
mislead,negative
misleading,negative
mismanagement,negative
mismatch,negative
misnomer,negative
misplace,negative
misplaced,negative
misrepresent,negative
misrepresentation,negative
misrepresented,negative
missile,negative
missing,negative
missionary,positive
misstatement,negative
mistake,negative
mistaken,negative
mistress,negative
mistrust,negative
misunderstand,negative
misunderstanding,negative
misuse,negative
mite,negative
moan,negative
moat,positive
mob,negative
mobile,positive
mockery,negative
mocking,negative
model,positive
moderate,positive
moderator,positive
modest,positive
modesty,positive
modify,ambiguous
molestation,negative
momentum,positive
monetary,positive
money,negative
monk,positive
monochrome,negative
monogamy,positive
monopolist,negative
monsoon,negative
monster,negative
monstrosity,negative
monument,positive
moody,negative
moorings,positive
moot,negative
moral,negative
morality,positive
morals,negative
morbid,negative
morbidity,negative
morgue,negative
moribund,negative
morn,positive
moron,negative
moronic,negative
morrow,positive
morsel,negative
mortal,negative
mortality,negative
mortar,positive
mortgage,negative
mortgagee,positive
mortgagor,negative
mortification,positive
mortuary,negative
mosque,negative
mosquito,negative
mother,positive
motherhood,positive
motion,positive
motive,positive
mountain,positive
mourn,negative
mournful,negative
mourning,negative
mouth,ambiguous
mouthful,negative
movable,positive
mover,positive
muck,negative
mucous,negative
mucus,negative
mud,negative
muddle,negative
muddled,negative
muddy,negative
muff,negative
mug,negative
mule,negative
mum,negative
mumble,negative
mumps,negative
murder,negative
murderer,negative
murderous,negative
murky,negative
muscular,positive
music,positive
musical,negative
musket,negative
muss,negative
musty,negative
mutable,positive
mutant,negative
mutilated,negative
mutilation,negative
mutiny,negative
mutter,negative
mutual,positive
muzzle,negative
myopia,negative
mysterious,positive
mystery,positive
mystic,ambiguous
nab,negative
nadir,negative
nag,negative
naive,negative
nameless,negative
nap,positive
napkin,negative
nappy,negative
narcotic,negative
nascent,positive
nasty,negative
nation,positive
naturalist,positive
naughty,negative
nausea,negative
nauseous,negative
navigable,positive
navigator,positive
nay,negative
neatly,positive
necessity,negative
nectar,positive
needful,negative
needle,positive
needy,negative
nefarious,negative
negation,negative
negative,negative
neglect,negative
neglected,negative
neglecting,negative
negligence,negative
negligent,negative
negligently,negative
negotiate,positive
negotiator,positive
negro,negative
neighbor,positive
neighborhood,positive
nepotism,negative
nerve,positive
nervous,positive
nervousness,negative
nest,positive
nestle,positive
nether,negative
