word,sentiment,weight,freq_corpus
inform,Positive,0.728,1
information,Positive,1.544,23
informed,Positive,0.861,2
inject,Positive,0.5,0
injected,Positive,0.955,3
injecting,Positive,1.029,4
injection,Positive,1.029,4
injections,Positive,0.955,3
injured,Negative,1.029,4
injuries,Negative,0.955,3
injury,Negative,1.139,6
innate,Positive,0.5,0
innovation,Positive,0.5,0
inoculated,Negative,0.5,0
inoculations,Negative,0.5,0
inquiry,Negative,0.728,1
insane,Negative,1.029,4
insanity,Negative,1.089,5
insist,Negative,0.5,0
insomnia,Negative,0.5,0
inspiration,Positive,0.955,3
instinct,Positive,0.5,0
institute,Positive,0.861,2
institutions,Positive,0.5,0
instructions,Positive,0.5,0
insulin,Negative,0.5,0
insult,Negative,1.029,4
insurance,Positive,0.861,2
integrity,Positive,1.029,4
intelligence,Positive,1.029,4
intelligent,Positive,0.955,3
intended,Negative,1.029,4
intense,Negative,0.728,1
intensive,Negative,1.288,10
intention,Negative,0.955,3
intentionally,Negative,0.861,2
interact,Positive,0.5,0
interaction,Positive,0.861,2
interest,Positive,1.139,6
interested,Positive,1.257,9
interesting,Positive,1.39,14
interestingly,Positive,0.5,0
interests,Positive,1.089,5
interpret,Negative,0.5,0
interpretation,Negative,0.5,0
intervention,Negative,0.5,0
interventions,Negative,0.5,0
intramuscular,Negative,0.5,0
introduce,Positive,1.222,8
introduced,Positive,1.288,10
introducing,Positive,0.728,1
introduction,Positive,0.728,1
invent,Positive,0.728,1
invented,Positive,0.728,1
inventor,Positive,0.861,2
invest,Positive,0.5,0
invested,Positive,0.728,1
investigate,Negative,0.5,0
investigation,Negative,0.861,2
investing,Negative,0.5,0
investment,Positive,0.5,0
investors,Positive,0.5,0
invincible,Positive,0.728,1
invite,Positive,1.029,4
invited,Positive,0.5,0
involved,Positive,1.139,6
involving,Ambiguous,0.861,2
ironic,Negative,0.728,1
ironically,Negative,0.728,1
irony,Negative,0.861,2
irrelevant,Negative,0.728,1
irrespective,Negative,0.5,0
irresponsible,Negative,0.955,3
irreversible,Negative,0.861,2
isn't,Negative,1.891,68
isolate,Negative,1.183,7
isolated,Negative,1.183,7
isolating,Negative,1.139,6
isolation,Negative,1.222,8
issue,Negative,1.53,22
issued,Negative,0.5,0
issues,Negative,1.583,26
ivermectin,Ambiguous,1.089,5
jab,Ambiguous,2.251,205
jab,Negative,2.251,205
jabbed,Positive,1.84,58
jabbers,Positive,0.5,0
jabbing,Positive,0.5,0
jabby,Positive,0.5,0
jabs,Positive,1.982,90
jail,Negative,1.029,4
janssen,Ambiguous,0.5,0
job,Positive,1.467,18
jobs,Positive,1.183,7
join,Positive,0.955,3
joined,Positive,0.955,3
joining,Positive,0.955,3
joint,Positive,0.728,1
joints,Positive,0.5,0
joke,Ambiguous,1.316,11
joking,Ambiguous,0.728,1
journal,Positive,0.728,1
journalism,Positive,0.5,0
journalist,Positive,0.728,1
journalists,Positive,0.728,1
joy,Positive,1.544,23
judge,Negative,0.861,2
judgement,Negative,0.861,2
judging,Negative,0.955,3
junkies,Negative,0.861,2
justice,Positive,0.955,3
justification,Negative,1.089,5
justified,Negative,0.728,1
justify,Negative,1.139,6
keen,Positive,1.089,5
keep,Negative,1.891,68
keeping,Ambiguous,1.431,16
keeps,Negative,0.861,2
kept,Negative,1.183,7
key,Positive,1.411,15
kick,Negative,1.089,5
kicked,Negative,0.728,1
kicking,Negative,0.728,1
kickout,Negative,0.5,0
kicks,Positive,0.728,1
kid,Positive,1.222,8
kidney,Negative,0.5,0
kids,Ambiguous,1.659,33
kill,Negative,1.411,15
killed,Negative,1.089,5
killer,Negative,0.728,1
killers,Negative,0.5,0
killing,Negative,1.343,12
kills,Negative,1.183,7
kind,Positive,1.53,22
kindly,Positive,0.5,0
kindness,Positive,0.861,2
kinds,Positive,0.5,0
king,Positive,0.5,0
kings,Positive,0.728,1
knew,Positive,1.411,15
knock,Negative,0.955,3
knocked,Negative,0.861,2
knocking,Negative,0.728,1
knowing,Positive,1.089,5
knowledge,Positive,1.288,10
known,Positive,1.288,10
knows,Positive,1.288,10
ko,Negative,0.5,0
lab,Ambiguous,0.861,2
laboratory,Ambiguous,0.5,0
labos,Ambiguous,0.5,0
labour,Ambiguous,1.743,43
labs,Ambiguous,0.5,0
lack,Negative,1.39,14
lad,Positive,0.861,2
lads,Positive,0.861,2
lady,Positive,0.728,1
lag,Negative,1.029,4
lancet,Positive,0.728,1
large,Positive,1.367,13
largely,Positive,1.029,4
larger,Positive,1.089,5
largest,Positive,0.5,0
lasted,Negative,0.5,0
lasting,Positive,0.728,1
lasts,Positive,0.728,1
late,Negative,1.39,14
lately,Negative,0.5,0
later,Negative,1.316,11
lateral,Ambiguous,1.343,12
latest,Negative,1.5,20
latter,Negative,0.5,0
laugh,Positive,0.861,2
laughable,Negative,0.955,3
laughing,Negative,1.431,16
launch,Positive,0.861,2
launched,Positive,0.955,3
law,Negative,1.343,12
laws,Negative,1.411,15
lazy,Negative,0.955,3
lead,Positive,1.029,4
leader,Positive,1.029,4
leaders,Positive,0.728,1
leadership,Positive,1.183,7
leading,Positive,0.861,2
leads,Positive,1.558,24
league,Positive,0.861,2
leagues,Positive,0.5,0
leak,Negative,0.728,1
leaked,Negative,0.728,1
leaks,Negative,0.861,2
leaky,Negative,0.728,1
learn,Positive,1.343,12
learned,Positive,0.861,2
learning,Ambiguous,1.139,6
learnt,Positive,0.861,2
leave,Negative,1.222,8
leaves,Negative,1.089,5
leaving,Negative,1.183,7
legal,Positive,0.861,2
legally,Positive,0.728,1
legend,Positive,0.728,1
legislation,Ambiguous,1.089,5
legitimate,Positive,0.955,3
leisure,Positive,0.5,0
lesson,Positive,0.728,1
lessons,Positive,1.089,5
lethal,Negative,0.955,3
liability,Positive,0.728,1
liar,Negative,0.728,1
liars,Negative,0.955,3
liberal,Negative,1.139,6
liberals,Negative,0.861,2
libertarian,Negative,1.029,4
liberties,Positive,1.367,13
liberty,Positive,1.183,7
licitly,Positive,0.728,1
lie,Negative,1.089,5
lied,Negative,1.089,5
lien,Negative,0.5,0
lies,Negative,1.45,17
life,Positive,1.919,74
lifelong,Positive,0.728,1
lifes,Positive,0.5,0
lifesaving,Positive,1.639,31
lifestyle,Positive,0.861,2
lifetime,Positive,0.5,0
lifted,Positive,0.5,0
lifting,Positive,0.728,1
light,Positive,1.257,9
lights,Positive,0.5,0
liked,Positive,1.029,4
likelihood,Positive,0.861,2
likely,Positive,1.758,45
likes,Positive,1.029,4
limit,Negative,0.955,3
limited,Negative,1.139,6
limiting,Negative,0.5,0
limits,Negative,0.728,1
link,Ambiguous,1.45,17
linked,Ambiguous,0.861,2
links,Ambiguous,1.089,5
little,Positive,0.5,0
live,Positive,1.905,71
lived,Positive,0.955,3
lives,Negative,1.751,44
living,Positive,1.39,14
load,Negative,1.183,7
loads,Negative,1.343,12
lobbying,Negative,0.728,1
local,Positive,1.516,21
lock,Negative,1.583,26
lockdown,Positive,2.966,1818
lockdowns,Negative,1.811,53
locked,Negative,1.39,14
locking,Negative,1.089,5
locks,Negative,0.5,0
logic,Positive,1.029,4
logical,Positive,0.5,0
logistics,Positive,0.5,0
lol,Positive,0.5,0
londonprotest,Negative,0.5,0
lonely,Negative,0.955,3
longcovid,Negative,0.5,0
longer,Negative,1.516,21
longerterm,Negative,0.728,1
longterm,Negative,1.029,4
looming,Negative,1.089,5
looms,Negative,0.5,0
loons,Negative,0.861,2
loose,Negative,0.861,2
loosing,Negative,0.728,1
lose,Negative,1.367,13
losing,Negative,0.955,3
loss,Negative,1.089,5
lost,Negative,1.618,29
lottery,Negative,0.5,0
loud,Negative,0.955,3
loudly,Negative,0.728,1
love,Positive,1.659,33
loved,Positive,1.343,12
lovely,Positive,1.257,9
lovers,Positive,0.728,1
loves,Positive,0.5,0
loving,Positive,1.222,8
low,Ambiguous,1.484,19
lower,Positive,1.183,7
lowers,Positive,0.728,1
lowest,Positive,0.861,2
luck,Ambiguous,1.183,7
luckily,Positive,1.029,4
lucky,Positive,1.257,9
lump,Negative,0.5,0
lunatic,Negative,1.029,4
lung,Negative,0.861,2
lungs,Negative,0.955,3
lying,Negative,1.029,4
lymph,Negative,0.5,0
machine,Ambiguous,0.861,2
mad,Negative,1.089,5
madness,Negative,1.089,5
magic,Positive,0.955,3
magical,Positive,0.861,2
magically,Positive,0.5,0
main,Positive,1.222,8
mainly,Positive,1.089,5
mainstream,Negative,0.955,3
maintain,Positive,0.861,2
major,Positive,1.288,10
majority,Positive,1.583,26
makers,Positive,0.5,0
makes,Positive,1.668,34
making,Positive,1.751,44
malaria,Negative,0.5,0
manage,Positive,0.955,3
manageable,Positive,0.728,1
managed,Positive,1.139,6
management,Positive,1.139,6
manager,Positive,0.955,3
managers,Positive,0.728,1
managing,Positive,0.861,2
mandate,Negative,1.39,14
mandating,Negative,0.5,0
mandatory,Negative,1.57,25
manipulated,Negative,1.029,4
mankind,Positive,0.728,1
manufacturers,Positive,0.5,0
manufacturing,Positive,0.5,0
mark,Negative,1.089,5
market,Negative,1.029,4
marketing,Negative,0.5,0
marks,Negative,0.5,0
married,Positive,0.955,3
mask,Positive,1.896,69
masked,Positive,0.861,2
masking,Positive,0.5,0
masks,Negative,1.659,33
mass,Negative,1.484,19
masses,Negative,0.5,0
massive,Negative,1.39,14
massively,Negative,1.139,6
match,Ambiguous,1.183,7
matches,Positive,0.861,2
mate,Positive,1.343,12
mates,Positive,1.089,5
matrix,Negative,0.5,0
max,Ambiguous,0.861,2
maximum,Ambiguous,0.728,1
mean,Ambiguous,1.804,52
meaning,Positive,1.089,5
meaningful,Positive,0.728,1
meaningless,Negative,0.728,1
means,Ambiguous,1.686,36
meant,Positive,1.467,18
measles,Negative,0.955,3
measure,Negative,1.288,10
measured,Negative,0.5,0
measures,Negative,1.993,93
med,Positive,0.5,0
media,Negative,1.758,45
medias,Ambiguous,0.5,0
medic,Positive,0.728,1
medical,Positive,1.785,49
medically,Positive,1.029,4
medication,Positive,1.139,6
medications,Positive,0.728,1
medicine,Positive,1.183,7
medicines,Positive,0.5,0
medics,Positive,0.5,0
meds,Positive,0.5,0
meet,Positive,1.288,10
meeting,Negative,1.431,16
meetings,Positive,1.288,10
mega,Negative,0.5,0
member,Positive,1.139,6
members,Positive,1.39,14
meme,Negative,0.728,1
memes,Negative,0.955,3
memories,Positive,0.861,2
memory,Positive,0.861,2
menstrual,Negative,0.5,0
mental,Positive,1.712,39
mentality,Positive,0.5,0
mentally,Positive,1.39,14
mention,Positive,1.089,5
mentioned,Positive,1.288,10
mentioning,Positive,0.5,0
mentions,Positive,0.728,1
merck,Ambiguous,0.728,1
merry,Positive,1.139,6
merrychristmas,Positive,0.728,1
mess,Negative,1.089,5
message,Positive,1.343,12
messages,Positive,1.089,5
messaging,Positive,0.861,2
messed,Negative,0.728,1
method,Ambiguous,0.728,1
methods,Ambiguous,0.728,1
microchip,Negative,0.5,0
microchips,Negative,0.5,0
mild,Positive,1.53,22
milder,Positive,1.257,9
mildly,Positive,0.5,0
military,Negative,0.728,1
mince,Negative,0.955,3
mind,Positive,1.583,26
minded,Positive,0.861,2
minds,Positive,1.367,13
mindset,Ambiguous,0.861,2
minimal,Negative,0.955,3
minimise,Negative,0.861,2
minimising,Negative,0.5,0
minimum,Negative,0.861,2
minister,Negative,1.5,20
ministers,Negative,0.861,2
ministry,Negative,0.728,1
minor,Positive,1.029,4
minorities,Negative,0.728,1
minority,Positive,1.089,5
miracle,Positive,0.5,0
miserable,Negative,1.183,7
misery,Negative,0.955,3
misinformation,Negative,1.257,9
misleading,Negative,0.728,1
miss,Negative,1.411,15
missed,Negative,1.316,11
missing,Negative,1.222,8
mist,Negative,0.5,0
mistake,Negative,0.955,3
mistakes,Negative,0.728,1
mit,Positive,0.5,0
mitigate,Negative,0.861,2
mitigation,Negative,1.139,6
mitigations,Negative,1.139,6
mix,Positive,1.089,5
mixed,Positive,0.861,2
mixing,Positive,1.288,10
moan,Negative,0.5,0
moaning,Negative,0.5,0
model,Negative,0.728,1
modelling,Negative,0.861,2
models,Negative,1.089,5
moderate,Negative,0.728,1
modern,Ambiguous,0.728,1
moderna,Ambiguous,1.828,56
modernas,Ambiguous,0.728,1
modified,Negative,0.728,1
mom,Positive,1.089,5
mongering,Negative,1.089,5
monitor,Positive,0.728,1
monitored,Positive,0.5,0
monitoring,Positive,0.5,0
monkey,Negative,0.861,2
monoclonal,Negative,0.728,1
mood,Negative,0.861,2
moral,Negative,1.029,4
morally,Negative,0.955,3
moron,Negative,0.955,3
moronic,Negative,1.089,5
morons,Negative,1.089,5
mortality,Negative,0.861,2
mother,Positive,1.089,5
mothers,Positive,1.029,4
motivation,Positive,0.955,3
move,Positive,1.257,9
moved,Positive,0.5,0
movement,Positive,1.288,10
moves,Positive,0.728,1
moving,Positive,1.089,5
mucosal,Negative,0.5,0
mum,Positive,1.367,13
mumps,Negative,0.861,2
mums,Positive,0.728,1
muppets,Negative,0.861,2
murder,Negative,0.728,1
murdered,Negative,0.955,3
muscle,Negative,0.861,2
muscles,Negative,0.5,0
music,Positive,1.089,5
mutant,Negative,0.728,1
mutate,Negative,1.089,5
mutated,Negative,0.728,1
mutates,Negative,0.5,0
mutating,Negative,0.728,1
mutation,Negative,0.861,2
mutations,Positive,0.955,3
mute,Negative,0.728,1
myocarditis,Negative,1.089,5
myths,Negative,0.728,1
naive,Negative,0.5,0
nano,Negative,0.5,0
nanoparticle,Negative,0.5,0
nanoparticles,Negative,0.5,0
nasty,Negative,1.257,9
nation,Positive,1.343,12
national,Positive,1.516,21
nations,Positive,1.257,9
natural,Negative,1.659,33
naturally,Positive,0.861,2
nature,Positive,1.089,5
natures,Positive,0.728,1
nausea,Negative,0.5,0
nazi,Negative,1.288,10
nazis,Negative,1.257,9
nearly,Negative,1.089,5
necessarily,Positive,0.5,0
necessary,Positive,1.222,8
needed,Negative,1.804,52
needing,Negative,1.183,7
needle,Negative,0.5,0
needles,Negative,1.029,4
needs,Negative,1.677,35
neg,Negative,0.861,2
negative,Negative,1.668,34
negligible,Negative,0.5,0
neither,Negative,1.288,10
nephew,Positive,1.029,4
nephrologist,Positive,0.5,0
nerve,Negative,0.728,1
nervous,Negative,0.728,1
nest,Positive,0.5,0
network,Positive,0.861,2
neurological,Negative,0.728,1
neutralising,Positive,0.861,2
neutralizing,Positive,0.5,0
new,Positive,2.182,166
newly,Positive,0.5,0
news,Positive,1.905,71
newspaper,Positive,0.5,0
newspapers,Positive,0.5,0
nightingale,Positive,0.861,2
nightmare,Positive,1.089,5
nobel,Positive,0.5,0
nobody,Negative,1.316,11
nodes,Negative,0.5,0
noise,Negative,0.861,2
non,Negative,1.484,19
noncovid,Negative,0.5,0
none,Negative,1.411,15
nonsense,Negative,1.516,21
noone,Negative,0.5,0
nope,Negative,0.728,1
normal,Positive,1.618,29
normality,Positive,1.029,4
normally,Positive,1.139,6
note,Negative,1.029,4
notes,Negative,0.728,1
nothing,Negative,1.828,56
notice,Negative,1.367,13
noticed,Negative,0.861,2
novaccinepassports,Negative,0.5,0
novavax,Ambiguous,0.861,2
novax,Positive,0.5,0
nowhere,Negative,1.139,6
nuance,Positive,0.5,0
nuanced,Positive,0.5,0
numerous,Ambiguous,0.861,2
nuremberg,Negative,0.728,1
nurse,Positive,1.288,10
nurses,Positive,0.955,3
nursing,Positive,0.5,0
nut,Negative,0.955,3
nuts,Negative,1.089,5
nutters,Negative,1.183,7
obese,Negative,0.728,1
obesity,Negative,0.861,2
object,Negative,0.5,0
objective,Positive,0.861,2
obsen,Negative,0.728,1
observation,Positive,0.728,1
observed,Positive,0.728,1
obsessed,Negative,0.728,1
obsession,Negative,0.5,0
obtained,Positive,0.5,0
obvious,Ambiguous,1.316,11
obviously,Ambiguous,1.516,21
occur,Negative,0.861,2
occurred,Negative,0.5,0
occurrence,Negative,0.5,0
occurring,Negative,0.728,1
occurs,Negative,0.728,1
odd,Negative,1.029,4
odds,Ambiguous,1.029,4
offer,Positive,0.955,3
offered,Positive,1.257,9
offering,Positive,0.728,1
offers,Positive,0.5,0
officer,Ambiguous,0.861,2
officers,Ambiguous,0.955,3
official,Positive,1.029,4
officially,Positive,1.089,5
officials,Positive,0.861,2
omg,Negative,0.5,0
omicron,Positive,2.193,172
omicrons,Negative,0.5,0
omicronvariant,Negative,0.5,0
omikron,Negative,0.5,0
open,Positive,1.728,41
opened,Positive,1.222,8
opening,Positive,0.861,2
openly,Positive,0.861,2
opens,Positive,0.861,2
operating,Positive,0.728,1
operation,Positive,0.955,3
operations,Positive,0.955,3
opponents,Negative,0.728,1
opportunities,Positive,1.089,5
opportunity,Positive,0.955,3
oppose,Negative,1.222,8
opposed,Negative,1.139,6
opposing,Negative,0.728,1
opposite,Negative,0.861,2
opposition,Negative,1.222,8
optimism,Positive,0.5,0
optimistic,Positive,0.861,2
order,Positive,1.343,12
ordered,Positive,1.222,8
orders,Positive,0.728,1
ordinary,Ambiguous,0.861,2
organ,Negative,0.5,0
organisation,Positive,0.5,0
organised,Positive,0.5,0
organs,Negative,0.5,0
original,Positive,1.316,11
originally,Ambiguous,0.861,2
otherwise,Ambiguous,1.288,10
outbreak,Negative,1.029,4
outbreaks,Negative,0.955,3
outcomes,Positive,1.029,4
outweigh,Positive,0.728,1
outweighs,Positive,0.5,0
overcome,Positive,0.5,0
overrun,Negative,0.728,1
overweight,Negative,0.861,2
overwhelm,Negative,0.5,0
overwhelmed,Negative,1.183,7
overwhelming,Negative,1.029,4
owned,Negative,0.5,0
owner,Negative,0.728,1
owners,Negative,0.861,2
owns,Negative,0.861,2
oxford,Positive,1.029,4
oxfordastrazeneca,Ambiguous,0.5,0
oxygen,Positive,0.955,3
paid,Negative,1.53,22
pain,Negative,1.257,9
painful,Negative,0.728,1
painkillers,Positive,0.5,0
pains,Negative,0.728,1
pal,Positive,1.029,4
palpitations,Negative,0.728,1
pals,Positive,0.5,0
pandemic,Negative,1.927,76
pandemics,Negative,0.955,3
panic,Negative,1.222,8
panicking,Negative,0.728,1
papers,Positive,1.316,11
paracetamol,Positive,1.089,5
paranoid,Negative,0.5,0
parent,Positive,0.728,1
parents,Positive,1.367,13
part,Negative,1.606,28
partial,Negative,0.5,0
partially,Negative,0.861,2
participants,Positive,0.5,0
participate,Positive,0.861,2
particle,Negative,0.5,0
particles,Negative,0.728,1
parties,Positive,1.57,25
partly,Negative,1.029,4
partner,Positive,1.183,7
partners,Positive,0.955,3
partnership,Positive,0.5,0
parts,Negative,0.728,1
party,Positive,1.834,57
partygate,Negative,0.861,2
partying,Positive,1.029,4
partys,Positive,0.728,1
pass,Ambiguous,1.668,34
passed,Ambiguous,1.183,7
passes,Negative,1.516,21
passing,Negative,1.029,4
passport,Ambiguous,2.369,294
passports,Negative,1.996,94
passsanitaire,Negative,1.029,4
passvaccinal,Negative,0.728,1
past,Negative,1.595,27
patent,Negative,0.728,1
patented,Negative,0.5,0
patents,Negative,0.728,1
pathetic,Negative,0.955,3
pathogen,Negative,0.5,0
patience,Positive,0.728,1
patient,Negative,1.222,8
patients,Negative,1.649,32
paxlovid,Positive,0.5,0
pay,Negative,1.583,26
paying,Negative,1.139,6
payment,Negative,0.728,1
pays,Negative,0.5,0
pcr,Ambiguous,1.467,18
pcrs,Positive,0.728,1
peace,Positive,0.955,3
peaceful,Positive,1.257,9
peak,Negative,1.139,6
peaked,Negative,0.955,3
peddling,Negative,0.861,2
pending,Negative,1.316,11
perfect,Positive,1.222,8
perfectly,Positive,1.089,5
performance,Positive,0.861,2
pericarditis,Negative,0.728,1
period,Ambiguous,1.411,15
periods,Ambiguous,0.955,3
permanent,Ambiguous,1.222,8
permanently,Ambiguous,0.5,0
personality,Positive,0.861,2
perspective,Positive,0.728,1
persuade,Negative,0.728,1
persuaded,Negative,0.861,2
petition,Negative,0.861,2
pfizer,Positive,1.94,79
pfizerbiontech,Ambiguous,0.5,0
pfizergate,Negative,0.5,0
pfizermoderna,Ambiguous,0.5,0
pharma,Negative,1.367,13
pharmaceutical,Negative,0.728,1
pharmaceuticals,Negative,0.5,0
pharmacies,Positive,0.5,0
pharmacist,Positive,0.5,0
pharmacists,Positive,0.5,0
pharmacy,Positive,0.861,2
pharmas,Negative,0.5,0
phase,Ambiguous,0.861,2
phd,Positive,0.5,0
physical,Negative,1.089,5
physically,Negative,1.183,7
physicians,Positive,0.5,0
pick,Positive,1.139,6
picked,Positive,0.728,1
picking,Positive,0.861,2
piece,Negative,1.257,9
piers,Ambiguous,1.45,17
pig,Negative,0.955,3
pigs,Negative,0.5,0
pill,Positive,1.343,12
pills,Positive,0.861,2
piss,Negative,0.955,3
pissed,Negative,1.029,4
pity,Negative,0.728,1
placebo,Negative,0.728,1
placed,Positive,0.728,1
places,Positive,1.45,17
plague,Negative,1.029,4
plan,Negative,1.411,15
planet,Positive,1.089,5
planned,Ambiguous,1.288,10
planning,Ambiguous,1.029,4
plans,Ambiguous,1.743,43
plausible,Ambiguous,0.5,0
play,Negative,1.367,13
played,Negative,1.139,6
player,Negative,0.955,3
players,Negative,1.544,23
playing,Negative,1.367,13
plays,Negative,0.5,0
plea,Negative,0.5,0
pleased,Positive,0.955,3
pleasure,Positive,0.861,2
plus,Positive,1.5,20
pneumonia,Negative,0.728,1
pointed,Negative,0.728,1
pointing,Negative,1.089,5
pointless,Negative,1.183,7
poison,Negative,1.029,4
police,Ambiguous,1.792,50
policies,Negative,1.139,6
policy,Positive,1.5,20
polio,Negative,1.257,9
polite,Positive,0.955,3
political,Negative,1.367,13
politically,Negative,1.089,5
politician,Negative,1.257,9
politicians,Negative,1.139,6
politics,Positive,1.183,7
pollution,Negative,0.5,0
poor,Negative,1.45,17
poorer,Negative,1.089,5
poorly,Positive,1.029,4
pop,Positive,1.139,6
popped,Positive,0.5,0
popping,Positive,0.5,0
popular,Positive,0.728,1
popup,Positive,0.861,2
positive,Negative,1.712,39
positives,Negative,0.5,0
positivity,Negative,0.5,0
possibility,Positive,0.955,3
possible,Positive,1.558,24
possibly,Positive,1.089,5
postpone,Negative,0.5,0
postponed,Negative,0.728,1
potential,Ambiguous,1.257,9
potentially,Ambiguous,1.183,7
pouting,Negative,1.183,7
poverty,Negative,1.139,6
power,Negative,1.411,15
powerful,Negative,0.955,3
powers,Negative,0.955,3
pox,Negative,0.861,2
practical,Positive,0.861,2
practice,Positive,0.955,3
practices,Positive,0.728,1
praise,Negative,0.728,1
pray,Negative,0.728,1
praying,Negative,0.861,2
preaching,Negative,0.728,1
precautions,Negative,0.728,1
precious,Positive,0.728,1
precisely,Positive,0.861,2
predict,Negative,1.183,7
predictable,Negative,0.5,0
predicted,Negative,0.955,3
prediction,Ambiguous,0.861,2
predictions,Negative,1.029,4
prefer,Positive,1.089,5
preferred,Positive,0.728,1
pregnancy,Ambiguous,0.861,2
pregnant,Ambiguous,1.029,4
prepare,Positive,0.728,1
prepared,Positive,1.089,5
preparing,Positive,0.861,2
preprint,Positive,0.5,0
prescribed,Positive,0.861,2
present,Positive,1.288,10
presented,Positive,0.861,2
presenter,Positive,0.728,1
presenting,Positive,0.5,0
presents,Positive,0.955,3
press,Negative,1.183,7
pressure,Negative,1.316,11
presumably,Negative,0.861,2
presume,Negative,0.728,1
pretend,Negative,1.139,6
pretending,Negative,1.029,4
prevalence,Negative,0.5,0
prevalent,Negative,0.728,1
prevent,Positive,1.544,23
preventable,Positive,0.728,1
preventative,Positive,0.861,2
prevented,Positive,0.861,2
preventing,Positive,0.955,3
prevention,Positive,0.728,1
prevents,Positive,0.955,3
price,Negative,1.288,10
prices,Negative,0.728,1
prick,Negative,1.029,4
pricks,Negative,0.728,1
primarily,Positive,0.5,0
primary,Ambiguous,0.861,2
principle,Positive,1.029,4
principles,Positive,0.861,2
prior,Positive,0.955,3
priorities,Positive,0.728,1
prioritise,Positive,0.955,3
prioritised,Positive,0.5,0
prioritising,Positive,0.5,0
priority,Positive,1.089,5
prison,Negative,1.089,5
private,Positive,1.089,5
privilege,Negative,0.5,0
privileged,Negative,0.728,1
pro,Positive,1.751,44
probability,Negative,0.861,2
probably,Negative,1.668,34
problem,Negative,1.704,38
problems,Negative,1.516,21
probs,Negative,0.861,2
process,Positive,0.955,3
processes,Positive,0.728,1
procurement,Positive,1.029,4
produce,Positive,1.029,4
produced,Positive,0.5,0
produces,Positive,0.5,0
producing,Positive,0.728,1
product,Positive,0.728,1
production,Positive,0.728,1
productive,Positive,0.728,1
products,Positive,0.5,0
profession,Positive,0.728,1
professional,Positive,1.139,6
professionals,Positive,0.861,2
professor,Negative,1.029,4
profits,Negative,0.728,1
progress,Ambiguous,0.728,1
project,Positive,1.029,4
projects,Positive,0.955,3
prolong,Negative,0.728,1
prolonging,Negative,0.861,2
promise,Ambiguous,0.955,3
promised,Ambiguous,1.029,4
promises,Ambiguous,0.5,0
promising,Ambiguous,0.5,0
promote,Ambiguous,1.089,5
promoted,Ambiguous,0.5,0
promoting,Ambiguous,1.089,5
proof,Positive,1.467,18
propaganda,Negative,1.257,9
proper,Positive,1.183,7
properly,Positive,1.316,11
property,Positive,0.5,0
proportion,Positive,0.955,3
proposal,Positive,0.728,1
prospect,Positive,0.955,3
protect,Positive,1.583,26
protected,Positive,1.222,8
protecting,Positive,1.183,7
protection,Positive,1.639,31
protections,Positive,0.861,2
protective,Positive,0.861,2
protects,Positive,1.288,10
protein,Ambiguous,1.029,4
proteins,Ambiguous,0.5,0
protest,Negative,2.041,108
protesters,Negative,0.5,0
protesting,Negative,0.5,0
protestors,Negative,0.5,0
protests,Negative,1.5,20
protocol,Positive,0.5,0
protocols,Positive,0.955,3
proud,Positive,1.288,10
provaccine,Positive,1.411,15
provax,Positive,0.861,2
prove,Positive,1.257,9
proved,Positive,0.861,2
proven,Positive,1.139,6
proves,Positive,0.955,3
provide,Positive,1.288,10
provided,Positive,0.955,3
providers,Positive,0.728,1
provides,Positive,0.728,1
providing,Positive,1.029,4
proving,Positive,1.029,4
pseudo,Negative,0.5,0
pub,Positive,1.316,11
published,Positive,0.955,3
pubs,Positive,1.45,17
pull,Negative,1.089,5
pulled,Negative,0.728,1
punch,Positive,0.728,1
punish,Negative,0.861,2
punished,Negative,0.728,1
punishment,Negative,1.029,4
pure,Positive,0.728,1
purely,Positive,0.955,3
push,Negative,1.45,17
pushed,Negative,0.728,1
pushers,Negative,0.5,0
pushes,Negative,0.5,0
pushing,Negative,1.411,15
put,Positive,0.5,0
puts,Positive,1.288,10
putting,Positive,1.544,23
qanon,Negative,0.5,0
qr,Negative,1.343,12
qualifications,Positive,0.728,1
qualified,Positive,0.5,0
qualify,Positive,0.861,2
quality,Positive,0.861,2
quarantine,Negative,1.089,5
queen,Positive,0.861,2
queens,Positive,0.5,0
question,Negative,1.618,29
questionable,Negative,0.728,1
questioned,Negative,0.861,2
questioning,Negative,0.955,3
questions,Negative,1.316,11
queue,Negative,1.257,9
queues,Negative,1.029,4
queuing,Negative,1.029,4
quick,Positive,1.183,7
quicker,Positive,0.955,3
quickly,Positive,1.029,4
quiet,Positive,1.183,7
quietly,Positive,0.955,3
quit,Negative,0.955,3
race,Negative,1.139,6
racing,Negative,0.728,1
racism,Negative,0.861,2
racist,Negative,1.139,6
rage,Negative,0.728,1
raging,Negative,0.728,1
rain,Negative,0.5,0
raise,Positive,0.955,3
raised,Positive,0.728,1
raises,Positive,0.5,0
raising,Positive,0.5,0
rally,Positive,1.583,26
rampant,Negative,0.5,0
ran,Negative,0.955,3
random,Ambiguous,1.183,7
rapid,Positive,0.5,0
rapidly,Positive,0.861,2
rapies,Negative,0.5,0
rare,Positive,1.183,7
rarely,Positive,1.029,4
rash,Negative,0.5,0
rat,Negative,0.728,1
rate,Ambiguous,1.431,16
rates,Ambiguous,1.45,17
rational,Positive,0.955,3
rationale,Positive,0.728,1
