word,sentiment,weight,freq_corpus
tauntingly,negative,0.5,0
taunts,negative,0.642,1
taut,negative,0.5,0
tawdry,negative,0.725,2
tawny,negative,0.725,2
tax,negative,1.898,911
taxes,negative,1.717,375
taxing,negative,1.134,21
tcell,negative,1.505,133
tcells,negative,1.73,401
tear,negative,1.399,79
tearful,negative,0.927,7
tears,negative,1.946,1149
tease,negative,1.093,17
teasing,negative,1.042,13
teasingly,negative,0.5,0
tedious,negative,1.235,35
tediously,negative,0.642,1
tedium,negative,0.642,1
teeming,negative,0.5,0
temerity,negative,0.899,6
temper,negative,1.143,22
temperature,negative,1.704,353
tempest,negative,0.784,3
temporarily,negative,1.594,206
temporary,negative,1.744,428
temptation,negative,1.042,13
tenebra,negative,1.822,628
tenement,negative,0.642,1
tense,negative,1.235,35
tension,negative,1.347,61
tentative,negative,0.83,4
tentatively,negative,0.899,6
tenuous,negative,1.026,12
tenuously,negative,0.5,0
tepid,negative,0.5,0
terminal,negative,1.461,107
terminate,negative,1.01,11
terminated,negative,1.081,16
terminates,negative,0.642,1
terminating,negative,0.83,4
termination,negative,1.104,18
terminations,negative,0.725,2
termite,negative,0.5,0
terrible,negative,1.909,959
terribleness,negative,0.5,0
terribly,negative,1.447,100
terrified,negative,1.728,397
terrify,negative,1.081,16
terrifying,negative,1.613,226
terror,negative,1.412,84
terror-genic,negative,0.5,0
terrorism,negative,1.441,97
terrorist,negative,1.394,77
terrorize,negative,0.642,1
terrorized,negative,0.5,0
terrorizes,negative,0.725,2
test,negative,2.472,14893
tested,negative,2.288,6094
tester,negative,1.566,179
testily,negative,0.5,0
testing,negative,2.313,6865
tests,negative,2.313,6870
testy,negative,0.725,2
tetanus,negative,1.682,317
tetchily,negative,0.5,0
tetchy,negative,0.642,1
tether,negative,0.951,8
thankless,negative,0.868,5
theft,negative,1.529,150
theism,negative,0.5,0
theocratic,negative,0.5,0
thicker,negative,1.093,17
thief,negative,1.152,23
thin,negative,1.543,160
thirst,negative,1.069,15
thirsty,negative,1.191,28
thirteenth,negative,0.642,1
thisisnothappen,negative,1.711,365
thorn,negative,1.042,13
thorny,negative,1.115,19
thoughtless,negative,1.01,11
thoughtlessly,negative,0.725,2
thoughtlessness,negative,0.5,0
thrash,negative,0.927,7
thread,negative,1.966,1266
threat,negative,1.973,1311
threaten,negative,1.555,170
threatened,negative,1.638,255
threatening,negative,1.743,426
threatens,negative,1.461,107
threats,negative,1.65,271
threesome,negative,0.868,5
thresh,negative,0.5,0
throat,negative,1.847,710
throats,negative,1.455,104
throb,negative,0.642,1
throbbed,negative,0.5,0
throbbing,negative,1.143,22
throbs,negative,0.5,0
thrombosis,negative,1.412,84
throttle,negative,0.927,7
throw,negative,1.788,532
throwing,negative,1.711,364
thrown,negative,1.704,353
thud,negative,0.784,3
thug,negative,1.069,15
thumb-down,negative,0.5,0
thumbs-down,negative,0.5,0
thump,negative,0.868,5
thumper,negative,1.412,84
thumping,negative,1.143,22
thundering,negative,0.868,5
thwart,negative,1.378,71
thwarted,negative,1.026,12
thwarting,negative,0.899,6
thwarts,negative,0.5,0
tied,negative,1.524,146
tiff,negative,0.784,3
tight,negative,1.572,185
tighten,negative,1.38,72
tightening,negative,1.333,57
time-consuming,negative,0.5,0
timid,negative,0.83,4
timidity,negative,0.642,1
timidly,negative,0.725,2
timidness,negative,0.5,0
timorous,negative,0.5,0
tingled,negative,0.5,0
tingling,negative,1.069,15
tiny,negative,1.877,819
tin-y,negative,0.5,0
tipsy,negative,0.951,8
tirade,negative,1.143,22
tire,negative,1.211,31
tired,negative,2.03,1731
tiredness,negative,1.614,227
tiresome,negative,1.246,37
tiring,negative,1.299,48
tiringly,negative,0.5,0
tit,negative,1.404,81
tits,negative,1.386,74
toad,negative,0.83,4
tobacco,negative,1.386,74
toil,negative,0.83,4
toilet,negative,1.653,275
toils,negative,0.5,0
toll,negative,1.708,359
tomb,negative,1.307,50
too,negative,2.498,16940
toothache,negative,0.899,6
toothless,negative,0.927,7
top-heavy,negative,0.5,0
topple,negative,0.951,8
torment,negative,0.83,4
tormented,negative,0.899,6
torn,negative,1.404,81
tornado,negative,0.992,10
torpedo,negative,0.784,3
torrent,negative,0.992,10
torrid,negative,0.83,4
tort,negative,1.246,37
tortious,negative,0.5,0
tortuous,negative,0.868,5
tortuously,negative,0.5,0
torture,negative,1.363,66
tortured,negative,1.01,11
tortures,negative,0.642,1
torturing,negative,0.951,8
torturous,negative,0.83,4
torturously,negative,0.642,1
totalitarian,negative,1.511,137
totalitarianism,negative,1.326,55
touched,negative,1.434,94
touchy,negative,1.01,11
tough,negative,1.881,835
tout,negative,2.125,2748
touted,negative,1.407,82
touting,negative,1.211,31
touts,negative,1.211,31
towering,negative,0.784,3
toxic,negative,1.698,342
toxin,negative,1.23,34
tract,negative,1.235,35
traduce,negative,0.642,1
tragedies,negative,1.104,18
tragedy,negative,1.502,131
tragic,negative,1.656,279
tragically,negative,1.337,58
traitor,negative,1.081,16
traitorous,negative,0.951,8
traitorously,negative,0.5,0
tramp,negative,0.927,7
trample,negative,0.899,6
trance,negative,0.868,5
transgress,negative,0.642,1
transgression,negative,0.784,3
transitional,negative,0.899,6
transmissibility,negative,1.592,204
transmissible,negative,1.815,607
transmission,negative,2.235,4693
transmit,negative,1.795,549
transmitted,negative,1.459,106
transmitting,negative,1.7,345
transplant,negative,1.518,142
trap,negative,1.564,178
traped,negative,0.5,0
trapped,negative,1.445,99
trappings,negative,0.642,1
traps,negative,1.143,22
trash,negative,1.586,198
trashed,negative,1.299,48
trashy,negative,0.992,10
trauma,negative,1.389,75
traumatic,negative,1.205,30
traumatically,negative,0.5,0
traumatize,negative,0.5,0
traumatized,negative,0.972,9
travail,negative,1.622,236
travesties,negative,0.5,0
travesty,negative,1.198,29
treacherous,negative,1.01,11
treacherously,negative,0.5,0
treachery,negative,0.784,3
treason,negative,1.169,25
treasonous,negative,0.899,6
treat,negative,2.008,1551
treated,negative,1.938,1105
treats,negative,1.472,113
trembling,negative,0.83,4
tremor,negative,0.83,4
tremulous,negative,0.5,0
trespass,negative,1.115,19
trial,negative,2.1,2433
trials,negative,2.049,1895
tribulation,negative,0.642,1
trick,negative,1.672,301
tricked,negative,1.276,43
trickery,negative,0.642,1
tricky,negative,1.543,160
trifle,negative,0.951,8
trigger,negative,1.663,288
triggered,negative,1.589,201
triggers,negative,1.562,176
tripping,negative,1.176,26
trivial,negative,1.344,60
trivialize,negative,0.5,0
troll,negative,1.599,211
trolls,negative,1.482,119
trouble,negative,1.81,592
troubled,negative,1.176,26
troublemaker,negative,0.784,3
troubles,negative,1.375,70
troublesome,negative,0.899,6
troublesomely,negative,0.5,0
troubling,negative,1.267,41
troublingly,negative,0.5,0
truant,negative,0.5,0
trudge,negative,0.5,0
trumpet,negative,1.093,17
trumpism,negative,0.868,5
trumps,negative,1.751,443
tsunami,negative,1.635,251
tumble,negative,0.899,6
tumbled,negative,0.83,4
tumbles,negative,0.5,0
tumor,negative,1.081,16
tumour,negative,1.211,31
tumult,negative,0.5,0
tumultuous,negative,1.042,13
turbulence,negative,0.642,1
turbulent,negative,1.184,27
turmoil,negative,1.29,46
turn,negative,2.066,2067
tussle,negative,0.992,10
twat,negative,1.606,218
twats,negative,1.576,188
twist,negative,1.536,155
twisted,negative,1.475,115
twists,negative,1.198,29
twitch,negative,1.412,84
two-faced,negative,0.5,0
two-faces,negative,0.5,0
typhoid,negative,1.423,89
typhoon,negative,0.784,3
tyrannical,negative,1.472,113
tyrannically,negative,0.5,0
tyranny,negative,1.746,432
tyrant,negative,1.081,16
ugh,negative,1.525,147
uglier,negative,0.972,9
ugliest,negative,0.725,2
ugliness,negative,0.725,2
ugly,negative,1.51,136
ulcer,negative,0.927,7
ulterior,negative,1.125,20
ultimatum,negative,1.093,17
ultimatums,negative,0.725,2
ultra-hardline,negative,0.5,0
unable,negative,1.91,964
unacceptable,negative,1.624,238
unacceptablely,negative,0.5,0
unacceptably,negative,0.642,1
unaccessible,negative,0.5,0
unaccounted,negative,0.725,2
unaccustomed,negative,0.5,0
unachievable,negative,0.868,5
unacknowledged,negative,0.642,1
unaffordable,negative,0.927,7
unannounced,negative,0.992,10
unanticipated,negative,0.899,6
unappealing,negative,0.5,0
unappreciated,negative,0.642,1
unapproved,negative,1.143,22
unarm,negative,0.5,0
unattached,negative,0.642,1
unattainable,negative,0.992,10
unattractive,negative,0.725,2
unauthentic,negative,0.5,0
unauthorized,negative,0.927,7
unavailability,negative,1.069,15
unavoidable,negative,1.383,73
unavoidably,negative,0.642,1
unaware,negative,1.5,130
unbearable,negative,1.337,58
unbearablely,negative,0.5,0
unbelief,negative,0.642,1
unbelievable,negative,1.68,314
unbelievably,negative,1.414,85
unbelieving,negative,0.5,0
unborn,negative,1.434,94
uncanny,negative,0.642,1
uncaring,negative,1.205,30
uncertain,negative,1.5,130
uncertainly,negative,0.725,2
uncertainties,negative,1.267,41
uncertainty,negative,1.737,415
unchangeable,negative,0.5,0
uncivil,negative,0.5,0
uncivilized,negative,0.725,2
unclean,negative,1.286,45
unclear,negative,1.568,181
uncollectable,negative,0.5,0
uncollected,negative,0.642,1
uncollectibility,negative,0.5,0
uncollectible,negative,0.5,0
uncollectibles,negative,0.5,0
uncomfortable,negative,1.608,220
uncomfortably,negative,0.642,1
uncomfy,negative,0.642,1
uncompetitive,negative,0.5,0
uncompleted,negative,0.5,0
uncompromising,negative,0.642,1
uncompromisingly,negative,0.5,0
unconcerned,negative,0.992,10
unconfirmed,negative,1.069,15
unconscionable,negative,1.104,18
unconscionably,negative,0.5,0
unconscious,negative,1.069,15
unconstitutional,negative,1.262,40
uncontrollable,negative,1.267,41
uncontrollably,negative,1.081,16
uncontrolled,negative,1.315,52
unconvinced,negative,1.026,12
unconvincing,negative,0.83,4
unconvincingly,negative,0.784,3
uncooperative,negative,0.642,1
uncorrected,negative,0.5,0
uncouth,negative,0.784,3
uncover,negative,1.143,22
uncovered,negative,1.16,24
uncovering,negative,0.927,7
uncovers,negative,0.972,9
uncreative,negative,0.5,0
uncredited,negative,0.725,2
undecided,negative,1.235,35
undefined,negative,0.927,7
undeliverable,negative,0.5,0
undelivered,negative,0.725,2
undependability,negative,0.5,0
undependable,negative,0.5,0
undercapitalized,negative,0.5,0
undercut,negative,0.642,1
undercuts,negative,0.5,0
undercutting,negative,0.5,0
underdog,negative,1.01,11
underestimate,negative,1.337,58
underestimation,negative,0.951,8
underfunded,negative,1.409,83
underinsured,negative,0.5,0
underlings,negative,0.5,0
underlying,negative,1.889,868
undermine,negative,1.678,311
undermined,negative,1.363,66
undermines,negative,1.457,105
undermining,negative,1.468,111
underpaid,negative,1.093,17
underpayment,negative,0.5,0
underpayments,negative,0.5,0
underpays,negative,0.5,0
underperform,negative,0.784,3
underperformance,negative,0.5,0
underperformed,negative,0.951,8
underperforming,negative,1.056,14
underperforms,negative,0.642,1
underpowered,negative,1.152,23
underproduced,negative,0.5,0
underproduction,negative,0.5,0
underreporting,negative,1.134,21
undersized,negative,0.5,0
understate,negative,0.83,4
understated,negative,1.104,18
understatement,negative,1.286,45
understatements,negative,0.5,0
understates,negative,0.725,2
understating,negative,0.927,7
undertaker,negative,1.241,36
underutilization,negative,0.5,0
underutilized,negative,0.5,0
underworld,negative,0.927,7
undeserving,negative,0.642,1
undesignated,negative,0.5,0
undesirable,negative,1.104,18
undesired,negative,0.642,1
undetectable,negative,1.056,14
undetected,negative,1.176,26
undeterminable,negative,0.5,0
undetermined,negative,0.725,2
undid,negative,0.642,1
undignified,negative,0.725,2
undisclosed,negative,1.093,17
undissolved,negative,0.5,0
undo,negative,1.257,39
undocumented,negative,1.246,37
undone,negative,1.01,11
undue,negative,1.143,22
unduly,negative,0.868,5
unease,negative,0.951,8
uneasily,negative,0.784,3
uneasiness,negative,0.5,0
uneasy,negative,1.235,35
uneconomic,negative,0.642,1
uneconomical,negative,0.5,0
uneconomically,negative,0.5,0
uneducated,negative,1.5,130
unemployed,negative,1.311,51
unemployment,negative,1.508,135
unequal,negative,1.276,43
unethical,negative,1.591,203
unethically,negative,0.899,6
uneven,negative,1.081,16
uneventful,negative,1.026,12
unexcused,negative,0.5,0
unexpected,negative,0.642,1
unexpectedly,negative,0.5,0
unexplained,negative,0.642,1
unfair,negative,1.631,247
unfairly,negative,1.143,22
unfairness,negative,0.927,7
unfaithful,negative,0.642,1
unfaithfully,negative,0.5,0
unfamiliar,negative,1.081,16
unfamiliarity,negative,0.5,0
unfavorability,negative,0.5,0
unfavorable,negative,0.5,0
unfavorably,negative,0.5,0
unfavourable,negative,1.01,11
unfeasible,negative,0.784,3
unfeeling,negative,0.642,1
unfinished,negative,0.992,10
unfit,negative,1.409,83
unfitness,negative,0.5,0
unfocused,negative,0.5,0
unfollow,negative,1.432,93
unforecasted,negative,0.5,0
unforeseeable,negative,0.5,0
unforeseen,negative,1.125,20
unforgiving,negative,0.899,6
unforseen,negative,0.83,4
unfortunate,negative,1.577,189
unfortunately,negative,2.04,1820
unfounded,negative,1.36,65
unfriendly,negative,0.868,5
unfulfilled,negative,0.951,8
unfunded,negative,0.5,0
unfurnished,negative,0.5,0
ungodly,negative,0.992,10
ungovernable,negative,0.784,3
ungrateful,negative,1.115,19
unguaranteed,negative,0.5,0
unguarded,negative,0.642,1
unhappily,negative,0.642,1
unhappiness,negative,0.868,5
unhappy,negative,1.397,78
unhealthy,negative,1.553,168
unhedged,negative,0.5,0
unhelpful,negative,1.383,73
unholy,negative,0.951,8
unidentifiable,negative,0.5,0
unidentified,negative,1.01,11
unilateralism,negative,0.5,0
unimaginable,negative,1.115,19
unimaginably,negative,0.784,3
unimportant,negative,1.056,14
unimpressed,negative,0.725,2
unimproved,negative,0.5,0
uninformed,negative,1.344,60
uninitiated,negative,0.5,0
uninspired,negative,0.83,4
uninsured,negative,0.868,5
unintelligent,negative,1.143,22
unintelligible,negative,0.725,2
unintelligile,negative,0.5,0
unintended,negative,1.347,61
unintentional,negative,0.951,8
uninteresting,negative,0.5,0
uninvited,negative,1.299,48
unipolar,negative,0.5,0
unjabbed,negative,1.843,696
unjust,negative,1.169,25
unjustifiable,negative,1.056,14
unjustifiably,negative,0.784,3
unjustified,negative,1.267,41
unjustly,negative,0.927,7
unkind,negative,1.026,12
unkindly,negative,0.5,0
unknowing,negative,0.642,1
unknowingly,negative,1.337,58
unknown,negative,1.813,600
unknowns,negative,1.375,70
unlamentable,negative,0.5,0
unlamentably,negative,0.5,0
unlawful,negative,1.34,59
unlawfully,negative,0.972,9
unlawfulness,negative,0.5,0
unleash,negative,1.299,48
unless,negative,2.127,2775
unlicensed,negative,1.397,78
unlike,negative,1.837,674
unlikely,negative,1.821,623
unliquidated,negative,0.5,0
unlovable,negative,0.642,1
unloved,negative,0.927,7
unlucky,negative,1.635,252
unmanageable,negative,1.134,21
unmarketable,negative,0.5,0
unmasked,negative,1.598,210
unmerchantable,negative,0.5,0
unmeritorious,negative,0.5,0
unmotivated,negative,0.725,2
unmoved,negative,0.642,1
unnatural,negative,1.16,24
unnaturally,negative,0.5,0
unnecessarily,negative,1.546,163
unnecessary,negative,1.834,666
unneeded,negative,1.069,15
unnerve,negative,0.5,0
unnerved,negative,0.642,1
unnerving,negative,0.972,9
unnervingly,negative,0.5,0
unnoticed,negative,1.205,30
unobservable,negative,0.5,0
unobserved,negative,0.5,0
unobtainable,negative,0.642,1
unoccupied,negative,0.951,8
unofficial,negative,1.318,53
unorthodox,negative,0.784,3
unorthodoxy,negative,0.5,0
unpaid,negative,1.445,99
unperformed,negative,0.5,0
unplanned,negative,0.992,10
unpleasant,negative,1.535,154
unpleasantries,negative,0.5,0
unpopular,negative,1.449,101
unpositiveed,negative,0.5,0
unpositiveworthy,negative,0.5,0
unprecedented,negative,1.607,219
unpredictability,negative,0.868,5
unpredictable,negative,1.299,48
unpredictably,negative,0.5,0
unpredicted,negative,0.5,0
unprepared,negative,1.093,17
unproductive,negative,0.868,5
unprofessional,negative,1.176,26
unprofitability,negative,0.642,1
unprofitable,negative,0.5,0
unprotected,negative,1.557,172
unprove,negative,0.5,0
unproved,negative,0.642,1
unproven,negative,1.502,131
unproves,negative,0.5,0
unproving,negative,0.5,0
unpublished,negative,0.899,6
unqualified,negative,1.23,34
unquantifiable,negative,0.725,2
unquantified,negative,0.5,0
unravel,negative,1.134,21
unraveled,negative,0.5,0
unreachable,negative,0.725,2
unreadable,negative,0.5,0
unrealistic,negative,1.322,54
unreasonable,negative,1.397,78
unreasonableness,negative,0.5,0
unreasonably,negative,0.927,7
unreceptive,negative,0.5,0
unreconciled,negative,0.5,0
unrecoverable,negative,0.725,2
unrecovered,negative,0.5,0
unreimbursed,negative,0.5,0
unrelated,negative,1.55,166
unrelenting,negative,1.01,11
unrelentingly,negative,0.642,1
unreliability,negative,0.784,3
unreliable,negative,1.434,94
unremedied,negative,0.5,0
unreported,negative,1.104,18
unrequited,negative,0.5,0
unresearched,negative,0.927,7
unresolved,negative,0.725,2
unresponsive,negative,0.725,2
unrest,negative,1.235,35
unruly,negative,0.83,4
unsafe,negative,1.649,270
unsalable,negative,0.5,0
unsaleable,negative,0.5,0
unsatisfactory,negative,0.725,2
unsatisfied,negative,0.642,1
unsavory,negative,0.5,0
unscheduled,negative,0.725,2
unscientific,negative,1.487,122
unscrupulous,negative,1.026,12
unscrupulously,negative,0.5,0
unseasonable,negative,0.5,0
unseasonably,negative,0.725,2
unseat,negative,0.5,0
unsecure,negative,0.5,0
unsecured,negative,0.642,1
unseemly,negative,0.784,3
unseen,negative,1.069,15
unsellable,negative,0.5,0
unsettle,negative,0.725,2
unsettled,negative,0.899,6
unsettling,negative,1.176,26
unsettlingly,negative,0.5,0
unsightly,negative,0.5,0
unskilled,negative,0.642,1
unsold,negative,0.725,2
unsophisticated,negative,0.5,0
unsound,negative,0.868,5
unspeakable,negative,1.01,11
unspeakablely,negative,0.5,0
unspecific,negative,0.5,0
unspecified,negative,1.026,12
unstabilized,negative,0.5,0
unstable,negative,1.205,30
unsteadily,negative,0.5,0
unsteadiness,negative,0.642,1
unsteady,negative,0.5,0
unsubstantiated,negative,1.211,31
unsuccessful,negative,1.056,14
unsuccessfully,negative,0.899,6
unsuitability,negative,0.642,1
unsuitable,negative,1.104,18
unsuitably,negative,0.5,0
unsuited,negative,0.5,0
unsung,negative,0.972,9
unsupported,negative,1.217,32
unsupportive,negative,0.784,3
unsure,negative,1.623,237
unsuspected,negative,0.784,3
unsuspecting,negative,1.056,14
unsustainable,negative,1.389,75
unsympathetic,negative,0.83,4
untamed,negative,0.5,0
untenable,negative,1.093,17
untested,negative,1.717,375
unthinkable,negative,1.152,23
unthinkably,negative,0.5,0
untidy,negative,0.642,1
untimely,negative,0.927,7
untitled,negative,0.784,3
untold,negative,1.318,53
untoward,negative,1.104,18
untrained,negative,1.104,18
untrue,negative,1.535,154
untrustworthy,negative,1.307,50
untruth,negative,0.927,7
untruthful,negative,0.5,0
untruthfully,negative,0.5,0
untruthfulness,negative,0.5,0
untruths,negative,1.143,22
unusable,negative,0.992,10
unusably,negative,0.5,0
unuseable,negative,0.5,0
unuseably,negative,0.5,0
unusual,negative,1.555,170
unusually,negative,1.069,15
unvaccinated,negative,2.383,9680
unvax,negative,1.774,495
unvaxd,negative,1.528,149
unvaxed,negative,2.166,3366
unverified,negative,1.267,41
unviewable,negative,0.5,0
un-viewable,negative,0.5,0
unwanted,negative,1.337,58
unwarranted,negative,1.069,15
unwashed,negative,1.257,39
unwatchable,negative,0.725,2
unwelcome,negative,1.081,16
unwell,negative,1.892,883
unwieldy,negative,0.5,0
unwilling,negative,1.486,121
unwillingly,negative,0.927,7
unwillingness,negative,1.042,13
unwise,negative,1.205,30
unwisely,negative,0.5,0
unwitting,negative,0.725,2
unworkable,negative,1.026,12
unworthy,negative,0.784,3
unwritten,negative,0.784,3
unyielding,negative,0.5,0
upbraid,negative,0.5,0
upheaval,negative,0.992,10
uprising,negative,1.16,24
uproar,negative,1.23,34
uproarious,negative,0.5,0
uproariously,negative,0.5,0
uproarous,negative,0.5,0
uproarously,negative,0.5,0
uproot,negative,0.5,0
upset,negative,1.761,466
upsets,negative,1.125,20
upsetting,negative,1.416,86
upsettingly,negative,0.642,1
uptight,negative,0.927,7
urchin,negative,0.5,0
urge,negative,1.717,376
urged,negative,1.743,426
urgences,negative,1.419,87
urgency,negative,1.428,91
urgent,negative,1.925,1036
urgently,negative,1.665,291
urges,negative,1.737,414
urging,negative,1.719,379
urn,negative,0.83,4
useless,negative,1.971,1295
uselessness,negative,1.056,14
usurious,negative,0.5,0
usurp,negative,0.642,1
usurped,negative,0.83,4
usurper,negative,0.5,0
usurping,negative,0.642,1
usurps,negative,0.5,0
usury,negative,0.5,0
utterance,negative,0.784,3
utterly,negative,1.813,600
vacancy,negative,1.299,48
vaccinedeaths,negative,1.551,167
vaccinemandate,negative,1.618,232
vaccinepassports,negative,1.658,282
vaccinesideeffects,negative,1.557,172
vacuous,negative,0.992,10
vacuum,negative,1.419,87
vagabond,negative,0.5,0
vagaries,negative,0.642,1
vagrant,negative,0.5,0
vague,negative,1.663,288
vaguely,negative,1.333,57
vagueness,negative,0.642,1
vaguenesses,negative,0.5,0
vaguer,negative,0.5,0
vaguest,negative,0.83,4
vain,negative,1.276,43
vainly,negative,0.642,1
vampire,negative,1.042,13
vandalism,negative,1.205,30
vanished,negative,1.315,52
vanity,negative,1.23,34
variant,negative,2.349,8175
variants,negative,2.238,4773
varicella,negative,1.16,24
varicose,negative,0.5,0
varient,negative,1.541,159
varients,negative,1.439,96
veal,negative,0.5,0
vector,negative,1.637,254
veer,negative,0.899,6
vegetative,negative,0.5,0
vehement,negative,0.868,5
vehemently,negative,1.357,64
veins,negative,1.496,127
vendetta,negative,1.069,15
vengeance,negative,0.992,10
vengeful,negative,0.784,3
vengefully,negative,0.5,0
vengefulness,negative,0.5,0
venom,negative,1.042,13
venomous,negative,0.725,2
venomously,negative,0.5,0
vent,negative,1.463,108
verbosity,negative,0.5,0
verge,negative,1.475,115
vermin,negative,1.081,16
versus,negative,1.647,267
vertigo,negative,1.241,36
vesicular,negative,0.5,0
vestiges,negative,0.642,1
veto,negative,0.725,2
vetoed,negative,0.642,1
vex,negative,1.152,23
vexation,negative,0.5,0
vexing,negative,0.642,1
vexingly,negative,0.5,0
vibrate,negative,0.899,6
vibrated,negative,0.5,0
vibrates,negative,0.5,0
vibrating,negative,0.784,3
vibration,negative,0.868,5
vice,negative,1.5,130
vicious,negative,1.389,75
viciously,negative,0.784,3
viciousness,negative,0.5,0
victim,negative,1.606,218
victimize,negative,0.5,0
victimized,negative,0.725,2
victimizes,negative,0.5,0
victimizing,negative,0.5,0
victims,negative,1.66,284
vie,negative,1.832,658
vile,negative,1.692,333
vileness,negative,0.83,4
vilify,negative,1.152,23
villain,negative,1.224,33
villainous,negative,0.5,0
villainously,negative,0.5,0
villains,negative,1.143,22
villian,negative,0.5,0
villianous,negative,0.5,0
villianously,negative,0.5,0
villify,negative,0.725,2
vindictive,negative,0.972,9
vindictively,negative,0.5,0
vindictiveness,negative,0.642,1
violate,negative,1.449,101
violated,negative,1.416,86
violates,negative,1.211,31
violating,negative,1.333,57
violation,negative,1.464,109
violations,negative,1.217,32
violative,negative,0.5,0
violator,negative,0.5,0
violators,negative,1.134,21
violence,negative,1.67,299
violent,negative,1.609,222
violently,negative,1.281,44
viper,negative,1.399,79
viral,negative,1.994,1450
virtually,negative,1.712,367
virulence,negative,1.421,88
virulent,negative,1.633,249
virulently,negative,0.899,6
virus,negative,2.502,17309
viruses,negative,2.007,1548
visitation,negative,1.056,14
vitiate,negative,0.5,0
vitiated,negative,0.725,2
vitiates,negative,0.5,0
vitiating,negative,0.5,0
vitiation,negative,0.5,0
vitriolic,negative,0.951,8
vixen,negative,0.784,3
vociferous,negative,1.093,17
vociferously,negative,0.868,5
void,negative,1.432,93
voidable,negative,0.5,0
voided,negative,0.927,7
voiding,negative,0.5,0
volatile,negative,1.16,24
volatilities,negative,0.5,0
volatility,negative,0.784,3
volcano,negative,1.069,15
vomit,negative,1.23,34
vomited,negative,0.927,7
vomiting,negative,1.378,71
vomits,negative,0.5,0
voodoo,negative,1.104,18
vs,negative,2.13,2812
vulgar,negative,0.899,6
vulgarity,negative,0.5,0
vulnerabilities,negative,1.093,17
vulnerability,negative,1.35,62
vulnerable,negative,2.251,5093
vulnerably,negative,0.5,0
vulture,negative,0.784,3
wack,negative,0.899,6
waffle,negative,1.363,66
wail,negative,0.5,0
wait,negative,2.226,4500
waited,negative,1.67,299
waiting,negative,2.133,2861
waive,negative,1.235,35
waiver,negative,1.592,204
walkout,negative,0.642,1
walkouts,negative,0.642,1
wallow,negative,0.899,6
wan,negative,1.169,25
wane,negative,1.705,355
wanes,negative,1.778,505
waning,negative,1.815,607
wanker,negative,1.434,94
wankers,negative,1.528,149
wanting,negative,1.916,994
wanton,negative,0.83,4
war,negative,1.962,1240
ware,negative,0.992,10
warfare,negative,1.311,51
warily,negative,0.642,1
wariness,negative,0.784,3
warlike,negative,0.642,1
war-like,negative,0.5,0
warlock,negative,0.5,0
warn,negative,1.719,380
warned,negative,1.834,664
warning,negative,1.897,905
warnings,negative,1.543,160
warns,negative,1.832,657
warp,negative,1.554,169
warped,negative,1.241,36
wars,negative,1.587,199
wart,negative,0.725,2
wary,negative,1.474,114
wash,negative,1.742,425
washed-out,negative,0.5,0
washing,negative,1.65,271
wasn't,negative,0.5,0
waste,negative,1.891,878
wasted,negative,1.639,257
wasteful,negative,1.081,16
wastefulness,negative,0.5,0
wasting,negative,1.628,243
watch,negative,2.143,3008
water-down,negative,0.5,0
watered-down,negative,0.5,0
watery,negative,0.972,9
wave,negative,2.113,2595
waver,negative,1.026,12
wavering,negative,0.951,8
waves,negative,1.791,540
wayward,negative,0.784,3
weak,negative,1.829,650
weaken,negative,1.508,135
weakened,negative,1.66,284
weakening,negative,1.472,113
weakens,negative,1.409,83
weaker,negative,1.738,417
weakest,negative,1.294,47
weakly,negative,0.899,6
weakness,negative,1.447,100
weaknesses,negative,1.026,12
weapon,negative,1.611,224
weapons,negative,1.492,125
wearily,negative,0.784,3
weariness,negative,1.042,13
wearisome,negative,0.5,0
weary,negative,1.437,95
wedge,negative,1.246,37
wee,negative,1.859,753
weep,negative,1.152,23
weeping,negative,0.83,4
weighty,negative,0.642,1
weird,negative,1.987,1402
weirdly,negative,1.486,121
weirdo,negative,1.386,74
wen,negative,1.375,70
wench,negative,0.5,0
weren't,negative,0.5,0
wet,negative,1.531,151
whack,negative,1.176,26
wheedle,negative,0.5,0
whimper,negative,0.927,7
whine,negative,1.252,38
whining,negative,1.492,125
whiny,negative,1.169,25
whip,negative,1.198,29
whips,negative,0.83,4
whirlpool,negative,0.642,1
whirlwind,negative,1.056,14
whitewash,negative,0.927,7
whocares,negative,1.599,211
whore,negative,1.246,37
whores,negative,0.725,2
wicked,negative,1.353,63
wickedly,negative,0.5,0
wickedness,negative,0.972,9
widow,negative,1.176,26
widowed,negative,0.899,6
widower,negative,0.642,1
wild,negative,1.839,683
wildcat,negative,0.642,1
wilderness,negative,1.01,11
wildfire,negative,1.479,117
wildly,negative,1.407,82
wiles,negative,0.784,3
wilful,negative,1.281,44
willful,negative,1.143,22
willfully,negative,1.257,39
willfulness,negative,0.5,0
wilt,negative,1.081,16
wily,negative,0.868,5
wimp,negative,1.143,22
wimpy,negative,0.83,4
wince,negative,0.784,3
winter,negative,2.129,2804
wipe,negative,1.541,159
wiped,negative,1.786,525
witchcraft,negative,0.868,5
withdraw,negative,1.449,101
withdrawal,negative,1.347,61
wither,negative,0.868,5
withheld,negative,1.272,42
withhold,negative,1.272,42
without,negative,2.383,9687
wobble,negative,1.461,107
wobbled,negative,0.642,1
