word,sentiment,weight,freq_corpus
lately,negative,0.5,0
later,negative,1.316,11
lateral,negative,1.343,12
latest,negative,1.5,20
latter,negative,0.5,0
laugh,positive,0.861,2
laughable,negative,0.955,3
laughing,negative,1.431,16
launch,positive,0.861,2
launched,positive,0.955,3
law,negative,1.343,12
laws,negative,1.411,15
lazy,negative,0.955,3
lead,positive,1.029,4
leader,positive,1.029,4
leaders,positive,0.728,1
leadership,positive,1.183,7
leading,positive,0.861,2
leads,positive,1.558,24
league,positive,0.861,2
leagues,positive,0.5,0
leak,negative,0.728,1
leaked,negative,0.728,1
leaks,negative,0.861,2
leaky,negative,0.728,1
learn,positive,1.343,12
learned,positive,0.861,2
learning,positive,1.139,6
learnt,positive,0.861,2
leave,negative,1.222,8
leaves,negative,1.089,5
leaving,negative,1.183,7
legal,positive,0.861,2
legally,positive,0.728,1
legend,positive,0.728,1
legislation,positive,1.089,5
legitimate,positive,0.955,3
leisure,positive,0.5,0
lesson,positive,0.728,1
lessons,positive,1.089,5
lethal,negative,0.955,3
liability,positive,0.728,1
liar,negative,0.728,1
liars,negative,0.955,3
liberal,negative,1.139,6
liberals,negative,0.861,2
libertarian,negative,1.029,4
liberties,positive,1.367,13
liberty,positive,1.183,7
licitly,positive,0.728,1
lie,negative,1.089,5
lied,negative,1.089,5
lien,negative,0.5,0
lies,negative,1.45,17
life,positive,1.919,74
lifelong,positive,0.728,1
lifes,positive,0.5,0
lifesaving,positive,1.639,31
lifestyle,positive,0.861,2
lifetime,positive,0.5,0
lifted,positive,0.5,0
lifting,positive,0.728,1
light,positive,1.257,9
lights,positive,0.5,0
liked,positive,1.029,4
likelihood,positive,0.861,2
likely,positive,1.758,45
likes,positive,1.029,4
limit,negative,0.955,3
limited,negative,1.139,6
limiting,negative,0.5,0
limits,negative,0.728,1
link,ambiguous,1.45,17
linked,ambiguous,0.861,2
links,ambiguous,1.089,5
little,positive,0.5,0
live,positive,1.905,71
lived,positive,0.955,3
lives,positive,1.751,44
living,positive,1.39,14
load,negative,1.183,7
loads,negative,1.343,12
lobbying,negative,0.728,1
local,positive,1.516,21
lock,negative,1.583,26
lockdown,negative,2.966,1818
lockdowns,negative,1.811,53
locked,negative,1.39,14
locking,negative,1.089,5
locks,negative,0.5,0
logic,positive,1.029,4
logical,positive,0.5,0
logistics,positive,0.5,0
lol,positive,0.5,0
londonprotest,negative,0.5,0
lonely,negative,0.955,3
longcovid,negative,0.5,0
longer,negative,1.516,21
longerterm,negative,0.728,1
longterm,negative,1.029,4
looming,negative,1.089,5
looms,negative,0.5,0
loons,negative,0.861,2
loose,negative,0.861,2
loosing,negative,0.728,1
lose,negative,1.367,13
losing,negative,0.955,3
loss,negative,1.089,5
lost,negative,1.618,29
lottery,negative,0.5,0
loud,negative,0.955,3
loudly,negative,0.728,1
love,positive,1.659,33
loved,positive,1.343,12
lovely,positive,1.257,9
lovers,positive,0.728,1
loves,positive,0.5,0
loving,positive,1.222,8
low,positive,1.484,19
lower,positive,1.183,7
lowers,positive,0.728,1
lowest,positive,0.861,2
luck,positive,1.183,7
luckily,positive,1.029,4
lucky,positive,1.257,9
lump,negative,0.5,0
lunatic,negative,1.029,4
lung,negative,0.861,2
lungs,negative,0.955,3
lying,negative,1.029,4
lymph,negative,0.5,0
machine,ambiguous,0.861,2
mad,negative,1.089,5
madness,negative,1.089,5
magic,positive,0.955,3
magical,positive,0.861,2
magically,positive,0.5,0
main,positive,1.222,8
mainly,positive,1.089,5
mainstream,negative,0.955,3
maintain,positive,0.861,2
major,positive,1.288,10
majority,positive,1.583,26
makers,positive,0.5,0
makes,positive,1.668,34
making,positive,1.751,44
malaria,negative,0.5,0
manage,positive,0.955,3
manageable,positive,0.728,1
managed,positive,1.139,6
management,positive,1.139,6
manager,positive,0.955,3
managers,positive,0.728,1
managing,positive,0.861,2
mandate,negative,1.39,14
mandating,negative,0.5,0
mandatory,negative,1.57,25
manipulated,negative,1.029,4
mankind,positive,0.728,1
manufacturers,positive,0.5,0
manufacturing,positive,0.5,0
mark,negative,1.089,5
market,negative,1.029,4
marketing,negative,0.5,0
marks,negative,0.5,0
married,positive,0.955,3
mask,positive,1.896,69
masked,positive,0.861,2
masking,positive,0.5,0
masks,positive,1.659,33
mass,negative,1.484,19
masses,negative,0.5,0
massive,negative,1.39,14
massively,negative,1.139,6
match,positive,1.183,7
matches,positive,0.861,2
mate,positive,1.343,12
mates,positive,1.089,5
matrix,negative,0.5,0
max,ambiguous,0.861,2
maximum,ambiguous,0.728,1
mean,ambiguous,1.804,52
meaning,positive,1.089,5
meaningful,positive,0.728,1
meaningless,negative,0.728,1
means,ambiguous,1.686,36
meant,positive,1.467,18
measles,negative,0.955,3
measure,negative,1.288,10
measured,negative,0.5,0
measures,negative,1.993,93
med,positive,0.5,0
media,ambiguous,1.758,45
medias,ambiguous,0.5,0
medic,positive,0.728,1
medical,positive,1.785,49
medically,positive,1.029,4
medication,positive,1.139,6
medications,positive,0.728,1
medicine,positive,1.183,7
medicines,positive,0.5,0
medics,positive,0.5,0
meds,positive,0.5,0
meet,positive,1.288,10
meeting,positive,1.431,16
meetings,positive,1.288,10
mega,negative,0.5,0
member,positive,1.139,6
members,positive,1.39,14
meme,negative,0.728,1
memes,negative,0.955,3
memories,positive,0.861,2
memory,positive,0.861,2
menstrual,negative,0.5,0
mental,positive,1.712,39
mentality,positive,0.5,0
mentally,positive,1.39,14
mention,positive,1.089,5
mentioned,positive,1.288,10
mentioning,positive,0.5,0
mentions,positive,0.728,1
merck,ambiguous,0.728,1
merry,positive,1.139,6
merrychristmas,positive,0.728,1
mess,negative,1.089,5
message,positive,1.343,12
messages,positive,1.089,5
messaging,positive,0.861,2
messed,negative,0.728,1
method,ambiguous,0.728,1
methods,ambiguous,0.728,1
microchip,negative,0.5,0
microchips,negative,0.5,0
mild,positive,1.53,22
milder,positive,1.257,9
mildly,positive,0.5,0
military,negative,0.728,1
mince,negative,0.955,3
mind,positive,1.583,26
minded,positive,0.861,2
minds,positive,1.367,13
mindset,ambiguous,0.861,2
minimal,negative,0.955,3
minimise,negative,0.861,2
minimising,negative,0.5,0
minimum,negative,0.861,2
minister,negative,1.5,20
ministers,negative,0.861,2
ministry,negative,0.728,1
minor,positive,1.029,4
minorities,negative,0.728,1
minority,negative,1.089,5
miracle,positive,0.5,0
miserable,negative,1.183,7
misery,negative,0.955,3
misinformation,negative,1.257,9
misleading,negative,0.728,1
miss,negative,1.411,15
missed,negative,1.316,11
missing,negative,1.222,8
mist,negative,0.5,0
mistake,negative,0.955,3
mistakes,negative,0.728,1
mit,positive,0.5,0
mitigate,negative,0.861,2
mitigation,negative,1.139,6
mitigations,negative,1.139,6
mix,positive,1.089,5
mixed,positive,0.861,2
mixing,positive,1.288,10
moan,negative,0.5,0
moaning,negative,0.5,0
model,negative,0.728,1
modelling,negative,0.861,2
models,negative,1.089,5
moderate,negative,0.728,1
modern,ambiguous,0.728,1
moderna,ambiguous,1.828,56
modernas,ambiguous,0.728,1
modified,negative,0.728,1
mom,positive,1.089,5
mongering,negative,1.089,5
monitor,positive,0.728,1
monitored,positive,0.5,0
monitoring,positive,0.5,0
monkey,negative,0.861,2
monoclonal,negative,0.728,1
mood,negative,0.861,2
moral,negative,1.029,4
morally,negative,0.955,3
moron,negative,0.955,3
moronic,negative,1.089,5
morons,negative,1.089,5
mortality,negative,0.861,2
mother,positive,1.089,5
mothers,positive,1.029,4
motivation,positive,0.955,3
move,positive,1.257,9
moved,positive,0.5,0
movement,positive,1.288,10
moves,positive,0.728,1
moving,positive,1.089,5
mucosal,negative,0.5,0
mum,positive,1.367,13
mumps,negative,0.861,2
mums,positive,0.728,1
muppets,negative,0.861,2
murder,negative,0.728,1
murdered,negative,0.955,3
muscle,negative,0.861,2
muscles,negative,0.5,0
music,positive,1.089,5
mutant,negative,0.728,1
mutate,negative,1.089,5
mutated,negative,0.728,1
mutates,negative,0.5,0
mutating,negative,0.728,1
mutation,negative,0.861,2
mutations,negative,0.955,3
mute,negative,0.728,1
myocarditis,negative,1.089,5
myths,negative,0.728,1
naive,negative,0.5,0
nano,negative,0.5,0
nanoparticle,negative,0.5,0
nanoparticles,negative,0.5,0
nasty,negative,1.257,9
nation,positive,1.343,12
national,positive,1.516,21
nations,positive,1.257,9
natural,positive,1.659,33
naturally,positive,0.861,2
nature,positive,1.089,5
natures,positive,0.728,1
nausea,negative,0.5,0
nazi,negative,1.288,10
nazis,negative,1.257,9
nearly,negative,1.089,5
necessarily,positive,0.5,0
necessary,positive,1.222,8
needed,negative,1.804,52
needing,negative,1.183,7
needle,negative,0.5,0
needles,negative,1.029,4
needs,negative,1.677,35
neg,negative,0.861,2
negative,negative,1.668,34
negligible,negative,0.5,0
neither,negative,1.288,10
nephew,positive,1.029,4
nephrologist,positive,0.5,0
nerve,negative,0.728,1
nervous,negative,0.728,1
nest,positive,0.5,0
network,positive,0.861,2
neurological,negative,0.728,1
neutralising,positive,0.861,2
neutralizing,positive,0.5,0
new,positive,2.182,166
newly,positive,0.5,0
news,positive,1.905,71
newspaper,positive,0.5,0
newspapers,positive,0.5,0
nightingale,positive,0.861,2
nightmare,negative,1.089,5
nobel,positive,0.5,0
nobody,negative,1.316,11
nodes,negative,0.5,0
noise,negative,0.861,2
non,negative,1.484,19
noncovid,negative,0.5,0
none,negative,1.411,15
nonsense,negative,1.516,21
noone,negative,0.5,0
nope,negative,0.728,1
normal,positive,1.618,29
normality,positive,1.029,4
normally,positive,1.139,6
note,negative,1.029,4
notes,negative,0.728,1
nothing,negative,1.828,56
notice,negative,1.367,13
noticed,negative,0.861,2
novaccinepassports,negative,0.5,0
novavax,ambiguous,0.861,2
novax,positive,0.5,0
nowhere,negative,1.139,6
nuance,positive,0.5,0
nuanced,positive,0.5,0
numerous,ambiguous,0.861,2
nuremberg,negative,0.728,1
nurse,positive,1.288,10
nurses,positive,0.955,3
nursing,positive,0.5,0
nut,negative,0.955,3
nuts,negative,1.089,5
nutters,negative,1.183,7
obese,negative,0.728,1
obesity,negative,0.861,2
object,negative,0.5,0
objective,positive,0.861,2
obsen,negative,0.728,1
observation,positive,0.728,1
observed,positive,0.728,1
obsessed,negative,0.728,1
obsession,negative,0.5,0
obtained,positive,0.5,0
obvious,ambiguous,1.316,11
obviously,ambiguous,1.516,21
occur,negative,0.861,2
occurred,negative,0.5,0
occurrence,negative,0.5,0
occurring,negative,0.728,1
occurs,negative,0.728,1
odd,negative,1.029,4
odds,negative,1.029,4
offer,positive,0.955,3
offered,positive,1.257,9
offering,positive,0.728,1
offers,positive,0.5,0
officer,ambiguous,0.861,2
officers,ambiguous,0.955,3
official,positive,1.029,4
officially,positive,1.089,5
officials,positive,0.861,2
omg,negative,0.5,0
omicron,negative,2.193,172
omicrons,negative,0.5,0
omicronvariant,negative,0.5,0
omikron,negative,0.5,0
open,positive,1.728,41
opened,positive,1.222,8
opening,positive,0.861,2
openly,positive,0.861,2
opens,positive,0.861,2
operating,positive,0.728,1
operation,positive,0.955,3
operations,positive,0.955,3
opponents,negative,0.728,1
opportunities,positive,1.089,5
opportunity,positive,0.955,3
oppose,negative,1.222,8
opposed,negative,1.139,6
opposing,negative,0.728,1
opposite,negative,0.861,2
opposition,negative,1.222,8
optimism,positive,0.5,0
optimistic,positive,0.861,2
order,positive,1.343,12
ordered,positive,1.222,8
orders,positive,0.728,1
ordinary,ambiguous,0.861,2
organ,negative,0.5,0
organisation,positive,0.5,0
organised,positive,0.5,0
organs,negative,0.5,0
original,positive,1.316,11
originally,ambiguous,0.861,2
otherwise,ambiguous,1.288,10
outbreak,negative,1.029,4
outbreaks,negative,0.955,3
outcomes,positive,1.029,4
outweigh,positive,0.728,1
outweighs,positive,0.5,0
overcome,positive,0.5,0
overrun,negative,0.728,1
overweight,negative,0.861,2
overwhelm,negative,0.5,0
overwhelmed,negative,1.183,7
overwhelming,negative,1.029,4
owned,negative,0.5,0
owner,negative,0.728,1
owners,negative,0.861,2
owns,negative,0.861,2
oxford,positive,1.029,4
oxfordastrazeneca,ambiguous,0.5,0
oxygen,positive,0.955,3
paid,negative,1.53,22
pain,negative,1.257,9
painful,negative,0.728,1
painkillers,positive,0.5,0
pains,negative,0.728,1
pal,positive,1.029,4
palpitations,negative,0.728,1
pals,positive,0.5,0
pandemic,negative,1.927,76
pandemics,negative,0.955,3
panic,negative,1.222,8
panicking,negative,0.728,1
papers,positive,1.316,11
paracetamol,positive,1.089,5
paranoid,negative,0.5,0
parent,positive,0.728,1
parents,positive,1.367,13
part,negative,1.606,28
partial,negative,0.5,0
partially,negative,0.861,2
participants,positive,0.5,0
participate,positive,0.861,2
particle,negative,0.5,0
particles,negative,0.728,1
parties,positive,1.57,25
partly,negative,1.029,4
partner,positive,1.183,7
partners,positive,0.955,3
partnership,positive,0.5,0
parts,negative,0.728,1
party,positive,1.834,57
partygate,negative,0.861,2
partying,positive,1.029,4
partys,positive,0.728,1
pass,negative,1.668,34
passed,negative,1.183,7
passes,negative,1.516,21
passing,negative,1.029,4
passport,negative,2.369,294
passports,negative,1.996,94
passsanitaire,negative,1.029,4
passvaccinal,negative,0.728,1
past,negative,1.595,27
patent,negative,0.728,1
patented,negative,0.5,0
patents,negative,0.728,1
pathetic,negative,0.955,3
pathogen,negative,0.5,0
patience,positive,0.728,1
patient,negative,1.222,8
patients,negative,1.649,32
paxlovid,positive,0.5,0
pay,negative,1.583,26
paying,negative,1.139,6
payment,negative,0.728,1
pays,negative,0.5,0
pcr,positive,1.467,18
pcrs,positive,0.728,1
peace,positive,0.955,3
peaceful,positive,1.257,9
peak,negative,1.139,6
peaked,negative,0.955,3
peddling,negative,0.861,2
pending,negative,1.316,11
perfect,positive,1.222,8
perfectly,positive,1.089,5
performance,positive,0.861,2
pericarditis,negative,0.728,1
period,ambiguous,1.411,15
periods,ambiguous,0.955,3
permanent,ambiguous,1.222,8
permanently,ambiguous,0.5,0
personality,positive,0.861,2
perspective,positive,0.728,1
persuade,negative,0.728,1
persuaded,negative,0.861,2
petition,negative,0.861,2
pfizer,ambiguous,1.94,79
pfizerbiontech,ambiguous,0.5,0
pfizergate,negative,0.5,0
pfizermoderna,ambiguous,0.5,0
pharma,negative,1.367,13
pharmaceutical,negative,0.728,1
pharmaceuticals,negative,0.5,0
pharmacies,positive,0.5,0
pharmacist,positive,0.5,0
pharmacists,positive,0.5,0
pharmacy,positive,0.861,2
pharmas,negative,0.5,0
phase,ambiguous,0.861,2
phd,positive,0.5,0
physical,negative,1.089,5
physically,negative,1.183,7
physicians,positive,0.5,0
pick,positive,1.139,6
picked,positive,0.728,1
picking,positive,0.861,2
piece,negative,1.257,9
piers,ambiguous,1.45,17
pig,negative,0.955,3
pigs,negative,0.5,0
pill,positive,1.343,12
pills,positive,0.861,2
piss,negative,0.955,3
pissed,negative,1.029,4
pity,negative,0.728,1
placebo,negative,0.728,1
placed,positive,0.728,1
places,positive,1.45,17
plague,negative,1.029,4
plan,negative,1.411,15
planet,positive,1.089,5
planned,ambiguous,1.288,10
planning,ambiguous,1.029,4
plans,ambiguous,1.743,43
plausible,ambiguous,0.5,0
play,negative,1.367,13
played,negative,1.139,6
player,negative,0.955,3
players,negative,1.544,23
playing,negative,1.367,13
plays,negative,0.5,0
plea,negative,0.5,0
pleased,positive,0.955,3
pleasure,positive,0.861,2
plus,positive,1.5,20
pneumonia,negative,0.728,1
pointed,negative,0.728,1
pointing,negative,1.089,5
pointless,negative,1.183,7
poison,negative,1.029,4
police,negative,1.792,50
policies,negative,1.139,6
policy,negative,1.5,20
polio,negative,1.257,9
polite,positive,0.955,3
political,negative,1.367,13
politically,negative,1.089,5
politician,negative,1.257,9
politicians,negative,1.139,6
politics,negative,1.183,7
pollution,negative,0.5,0
poor,negative,1.45,17
poorer,negative,1.089,5
poorly,negative,1.029,4
pop,positive,1.139,6
popped,positive,0.5,0
popping,positive,0.5,0
popular,positive,0.728,1
popup,positive,0.861,2
positive,negative,1.712,39
positives,negative,0.5,0
positivity,negative,0.5,0
possibility,positive,0.955,3
possible,positive,1.558,24
possibly,positive,1.089,5
postpone,negative,0.5,0
postponed,negative,0.728,1
potential,ambiguous,1.257,9
potentially,ambiguous,1.183,7
pouting,negative,1.183,7
poverty,negative,1.139,6
power,negative,1.411,15
powerful,negative,0.955,3
powers,negative,0.955,3
pox,negative,0.861,2
practical,positive,0.861,2
practice,positive,0.955,3
practices,positive,0.728,1
praise,negative,0.728,1
pray,negative,0.728,1
praying,negative,0.861,2
preaching,negative,0.728,1
precautions,negative,0.728,1
precious,positive,0.728,1
precisely,positive,0.861,2
predict,negative,1.183,7
predictable,negative,0.5,0
predicted,negative,0.955,3
prediction,ambiguous,0.861,2
predictions,negative,1.029,4
prefer,positive,1.089,5
preferred,positive,0.728,1
pregnancy,positive,0.861,2
pregnant,positive,1.029,4
prepare,positive,0.728,1
prepared,positive,1.089,5
preparing,positive,0.861,2
preprint,positive,0.5,0
prescribed,positive,0.861,2
present,positive,1.288,10
presented,positive,0.861,2
presenter,positive,0.728,1
presenting,positive,0.5,0
presents,positive,0.955,3
press,positive,1.183,7
pressure,negative,1.316,11
presumably,negative,0.861,2
presume,negative,0.728,1
pretend,negative,1.139,6
pretending,negative,1.029,4
prevalence,negative,0.5,0
prevalent,negative,0.728,1
prevent,positive,1.544,23
preventable,positive,0.728,1
preventative,positive,0.861,2
prevented,positive,0.861,2
preventing,positive,0.955,3
prevention,positive,0.728,1
prevents,positive,0.955,3
price,negative,1.288,10
prices,negative,0.728,1
prick,negative,1.029,4
pricks,negative,0.728,1
primarily,positive,0.5,0
primary,negative,0.861,2
principle,positive,1.029,4
principles,positive,0.861,2
prior,positive,0.955,3
priorities,positive,0.728,1
prioritise,positive,0.955,3
prioritised,positive,0.5,0
prioritising,positive,0.5,0
priority,positive,1.089,5
prison,negative,1.089,5
private,positive,1.089,5
privilege,negative,0.5,0
privileged,negative,0.728,1
pro,positive,1.751,44
probability,negative,0.861,2
probably,negative,1.668,34
problem,negative,1.704,38
problems,negative,1.516,21
probs,negative,0.861,2
process,positive,0.955,3
processes,positive,0.728,1
procurement,positive,1.029,4
produce,positive,1.029,4
produced,positive,0.5,0
produces,positive,0.5,0
producing,positive,0.728,1
product,positive,0.728,1
production,positive,0.728,1
productive,positive,0.728,1
products,positive,0.5,0
profession,positive,0.728,1
professional,positive,1.139,6
professionals,positive,0.861,2
professor,negative,1.029,4
profits,negative,0.728,1
progress,ambiguous,0.728,1
project,positive,1.029,4
projects,positive,0.955,3
prolong,negative,0.728,1
prolonging,negative,0.861,2
promise,ambiguous,0.955,3
promised,ambiguous,1.029,4
promises,ambiguous,0.5,0
promising,ambiguous,0.5,0
promote,ambiguous,1.089,5
promoted,ambiguous,0.5,0
promoting,ambiguous,1.089,5
proof,positive,1.467,18
propaganda,negative,1.257,9
proper,positive,1.183,7
properly,positive,1.316,11
property,positive,0.5,0
proportion,positive,0.955,3
proposal,positive,0.728,1
prospect,positive,0.955,3
protect,positive,1.583,26
protected,positive,1.222,8
protecting,positive,1.183,7
protection,positive,1.639,31
protections,positive,0.861,2
protective,positive,0.861,2
protects,positive,1.288,10
protein,ambiguous,1.029,4
proteins,ambiguous,0.5,0
protest,negative,2.041,108
protesters,negative,0.5,0
protesting,negative,0.5,0
protestors,negative,0.5,0
protests,negative,1.5,20
protocol,positive,0.5,0
protocols,positive,0.955,3
proud,positive,1.288,10
provaccine,positive,1.411,15
provax,positive,0.861,2
prove,positive,1.257,9
proved,positive,0.861,2
proven,positive,1.139,6
proves,positive,0.955,3
provide,positive,1.288,10
provided,positive,0.955,3
providers,positive,0.728,1
provides,positive,0.728,1
providing,positive,1.029,4
proving,positive,1.029,4
pseudo,negative,0.5,0
pub,positive,1.316,11
published,positive,0.955,3
pubs,positive,1.45,17
pull,negative,1.089,5
pulled,negative,0.728,1
punch,positive,0.728,1
punish,negative,0.861,2
punished,negative,0.728,1
punishment,negative,1.029,4
pure,positive,0.728,1
purely,positive,0.955,3
push,negative,1.45,17
pushed,negative,0.728,1
pushers,negative,0.5,0
pushes,negative,0.5,0
pushing,negative,1.411,15
put,positive,0.5,0
puts,positive,1.288,10
putting,positive,1.544,23
qanon,negative,0.5,0
qr,negative,1.343,12
qualifications,positive,0.728,1
qualified,positive,0.5,0
qualify,positive,0.861,2
quality,positive,0.861,2
quarantine,negative,1.089,5
queen,positive,0.861,2
queens,positive,0.5,0
question,negative,1.618,29
questionable,negative,0.728,1
questioned,negative,0.861,2
questioning,negative,0.955,3
questions,negative,1.316,11
queue,negative,1.257,9
queues,negative,1.029,4
queuing,negative,1.029,4
quick,positive,1.183,7
quicker,positive,0.955,3
quickly,positive,1.029,4
quiet,positive,1.183,7
quietly,positive,0.955,3
quit,negative,0.955,3
race,negative,1.139,6
racing,negative,0.728,1
racism,negative,0.861,2
racist,negative,1.139,6
rage,negative,0.728,1
raging,negative,0.728,1
rain,negative,0.5,0
raise,positive,0.955,3
raised,positive,0.728,1
raises,positive,0.5,0
raising,positive,0.5,0
rally,positive,1.583,26
rampant,negative,0.5,0
ran,negative,0.955,3
random,negative,1.183,7
rapid,positive,0.5,0
rapidly,positive,0.861,2
rapies,negative,0.5,0
rare,positive,1.183,7
rarely,positive,1.029,4
rash,negative,0.5,0
rat,negative,0.728,1
rate,ambiguous,1.431,16
rates,ambiguous,1.45,17
rational,positive,0.955,3
rationale,positive,0.728,1
rats,negative,0.5,0
reach,positive,1.257,9
reached,positive,0.861,2
react,negative,0.728,1
reacted,negative,0.728,1
reacting,negative,0.728,1
reaction,negative,1.316,11
reactions,negative,1.089,5
reactive,negative,0.861,2
ready,positive,1.45,17
real,ambiguous,1.72,40
realise,ambiguous,1.431,16
realised,ambiguous,1.222,8
realising,ambiguous,0.5,0
reality,ambiguous,1.257,9
realize,ambiguous,0.5,0
realworld,positive,0.5,0
realy,ambiguous,0.5,0
reason,positive,1.686,36
reasonable,positive,1.029,4
reasoning,positive,0.5,0
reasons,positive,1.45,17
reassuring,positive,0.861,2
rebel,negative,1.029,4
rebellion,negative,0.861,2
recall,positive,1.029,4
receive,positive,1.183,7
received,positive,1.367,13
receives,positive,0.861,2
receiving,positive,1.089,5
recognise,positive,0.955,3
recognised,positive,0.5,0
recognition,positive,0.861,2
recognize,positive,0.5,0
recommend,positive,1.257,9
recommendation,positive,0.5,0
recommendations,positive,0.861,2
recommended,positive,1.089,5
recommending,positive,0.5,0
recommends,positive,0.728,1
record,positive,1.367,13
recorded,positive,1.183,7
records,positive,1.089,5
recover,positive,1.089,5
recovered,positive,1.39,14
recovering,positive,0.955,3
recovery,positive,1.39,14
reduce,positive,1.558,24
reduced,positive,1.183,7
reduces,positive,0.955,3
reducing,positive,1.089,5
reduction,positive,0.728,1
refer,positive,0.728,1
reference,positive,0.5,0
referred,positive,0.728,1
referring,positive,0.728,1
reflect,positive,1.029,4
refusal,negative,0.728,1
refuse,negative,1.544,23
refused,negative,1.467,18
refusers,negative,0.5,0
refuses,negative,1.029,4
refusing,negative,1.558,24
regard,negative,0.728,1
regarding,negative,1.139,6
regardless,negative,1.257,9
regards,ambiguous,0.955,3
regime,negative,0.861,2
register,positive,0.5,0
registered,positive,0.728,1
regret,negative,0.955,3
regulations,negative,1.288,10
regulator,negative,0.5,0
regulators,negative,0.5,0
regulatory,negative,0.5,0
reinfected,negative,0.5,0
reinfection,negative,0.5,0
reject,negative,0.5,0
rejected,negative,0.5,0
relate,positive,0.728,1
related,positive,1.316,11
relating,positive,0.861,2
relation,positive,0.728,1
relationship,positive,0.728,1
relative,positive,0.861,2
relatives,positive,0.955,3
relax,positive,0.861,2
relaxing,positive,0.5,0
release,positive,1.089,5
released,positive,0.861,2
relevant,positive,0.5,0
reliable,positive,0.728,1
relief,positive,0.861,2
relies,positive,0.5,0
relieved,positive,1.029,4
religion,negative,0.728,1
religious,negative,1.029,4
reluctant,negative,0.5,0
rely,positive,1.029,4
relying,positive,0.861,2
remain,negative,1.089,5
remained,negative,0.728,1
remaining,negative,0.5,0
remains,negative,1.029,4
remarkable,positive,0.728,1
remember,positive,1.695,37
remembering,positive,0.728,1
remind,positive,0.955,3
reminded,positive,0.728,1
reminder,positive,1.288,10
reminding,positive,0.5,0
reminds,positive,0.728,1
remove,negative,1.484,19
removed,negative,1.257,9
removing,negative,0.955,3
reopen,positive,1.029,4
reopening,positive,0.728,1
repeat,ambiguous,1.089,5
repeated,ambiguous,0.728,1
repeatedly,ambiguous,0.861,2
repeating,ambiguous,0.728,1
replace,negative,0.861,2
replaced,negative,1.029,4
replies,positive,0.955,3
reply,positive,0.955,3
report,ambiguous,1.316,11
reported,ambiguous,1.139,6
reportedly,ambiguous,0.955,3
reporting,ambiguous,1.222,8
reports,ambiguous,1.367,13
represent,positive,0.728,1
representative,positive,0.728,1
request,ambiguous,0.5,0
require,ambiguous,1.183,7
required,ambiguous,1.288,10
requirement,ambiguous,0.861,2
requirements,ambiguous,0.861,2
requires,ambiguous,0.5,0
requiring,ambiguous,1.139,6
rescue,positive,0.5,0
research,positive,1.558,24
researched,positive,0.5,0
researchers,positive,0.5,0
researching,positive,0.861,2
reset,negative,0.955,3
resign,negative,1.089,5
resist,negative,1.139,6
resistance,negative,1.089,5
resistant,negative,0.5,0
resource,positive,0.728,1
resources,positive,1.089,5
respect,positive,1.39,14
respected,positive,0.861,2
respiratory,negative,0.5,0
respond,positive,0.5,0
responded,positive,0.5,0
responding,positive,0.728,1
response,positive,1.516,21
responses,positive,0.861,2
responsibility,positive,1.257,9
responsible,positive,1.183,7
rest,ambiguous,1.595,27
restaurant,positive,0.728,1
restaurants,positive,1.089,5
restrict,negative,0.728,1
restricted,negative,0.955,3
restricting,negative,0.5,0
restriction,negative,1.288,10
restrictions,negative,2.155,153
result,positive,1.5,20
resulted,positive,0.5,0
resulting,positive,0.861,2
results,positive,1.257,9
retired,positive,0.5,0
return,positive,1.139,6
returned,positive,0.955,3
returning,positive,0.728,1
retweet,positive,0.5,0
reveal,negative,0.728,1
revealed,negative,0.955,3
reveals,negative,0.5,0
reverse,negative,0.728,1
review,positive,1.183,7
reviewed,positive,0.728,1
reviews,positive,0.5,0
revolt,negative,0.728,1
reward,positive,0.728,1
rich,positive,0.861,2
richer,negative,1.029,4
rid,negative,1.222,8
riddled,negative,0.728,1
ridiculous,negative,1.257,9
rife,negative,0.5,0
right,positive,2.047,110
rightly,positive,0.728,1
rights,positive,1.39,14
rightwing,negative,1.029,4
riot,negative,0.955,3
riots,negative,0.861,2
rip,negative,1.029,4
rise,positive,1.222,8
rises,positive,0.5,0
rising,positive,1.089,5
risk,negative,1.952,82
riskbenefit,negative,0.728,1
risking,negative,0.955,3
risks,negative,1.257,9
risky,negative,0.728,1
rna,ambiguous,0.5,0
robust,positive,1.029,4
rock,negative,0.728,1
rocket,negative,0.728,1
rotten,negative,0.5,0
rough,negative,1.029,4
roughly,negative,0.5,0
roulette,negative,0.5,0
routine,negative,0.5,0
routinely,negative,0.861,2
royal,positive,0.861,2
rubbish,negative,0.955,3
rubella,negative,0.5,0
rude,negative,1.139,6
ruin,negative,1.029,4
ruined,negative,1.029,4
ruining,negative,1.183,7
rule,negative,1.695,37
ruled,negative,0.861,2
rules,negative,1.914,73
ruling,negative,0.5,0
rumours,negative,0.728,1
run,negative,1.57,25
running,negative,1.367,13
runny,negative,0.5,0
runs,negative,0.955,3
rush,negative,1.029,4
rushed,negative,1.029,4
rushing,negative,0.5,0
sacked,negative,0.5,0
sacrifice,negative,0.5,0
sad,negative,1.5,20
sadly,negative,1.343,12
safe,positive,1.804,52
safely,positive,0.861,2
safer,positive,1.029,4
safest,positive,0.5,0
safety,positive,1.45,17
sage,positive,1.5,20
sake,positive,0.861,2
sale,positive,0.728,1
sales,positive,1.139,6
