word,sentiment
sued,negative
suffer,negative
suffered,negative
suffering,negative
suicide,negative
suicides,negative
superspreader,negative
suppose,negative
supposed,negative
supposedly,negative
suppressed,negative
suppressing,negative
surge,negative
surgeries,negative
surgery,negative
surges,negative
surgical,negative
surging,negative
surveillance,negative
susceptible,negative
suspect,negative
suspected,negative
suspended,negative
suspicious,negative
sweat,negative
sweats,negative
swine,negative
switch,negative
switched,negative
swollen,negative
symptom,negative
symptomatic,negative
symptoms,negative
syndrome,negative
synthetic,negative
syringe,negative
syringes,negative
system,negative
systems,negative
tactic,negative
tactics,negative
target,negative
targeted,negative
targeting,negative
targets,negative
tattoo,negative
tattoos,negative
tax,negative
taxes,negative
tb,negative
tcell,negative
tcells,negative
tears,negative
temperature,negative
temporarily,negative
temporary,negative
tenebra,negative
terrible,negative
terrified,negative
terrifying,negative
test,negative
tested,negative
tester,negative
testing,negative
tests,negative
tetanus,negative
thin,negative
thisisnothappen,negative
thread,negative
threat,negative
threaten,negative
threatened,negative
threatening,negative
threats,negative
throat,negative
throats,negative
thrombosis,negative
throw,negative
throwing,negative
thrown,negative
thumper,negative
tied,negative
tight,negative
tiny,negative
tired,negative
tiredness,negative
toll,negative
tories,negative
tory,negative
tough,negative
toxic,negative
trace,negative
track,negative
tracking,negative
tragedy,negative
tragic,negative
transmiing,negative
transmissibility,negative
transmissible,negative
transmission,negative
transmit,negative
transmitted,negative
transmitting,negative
transplant,negative
trap,negative
trash,negative
treat,negative
treated,negative
treats,negative
trial,negative
trials,negative
trick,negative
tricky,negative
trigger,negative
triggered,negative
triggers,negative
troll,negative
trolls,negative
trouble,negative
trump,negative
trumps,negative
tsunami,negative
twat,negative
twats,negative
twist,negative
typhoid,negative
tyranny,negative
ultimately,negative
unable,negative
unacceptable,negative
unaware,negative
unbelievable,negative
uncertainty,negative
unclear,negative
uncomfortable,negative
underlying,negative
undermine,negative
uneducated,negative
unelected,negative
unethical,negative
unfair,negative
unfollow,negative
unfortunate,negative
unfortunately,negative
unhealthy,negative
unjabbed,negative
unknown,negative
unless,negative
unlike,negative
unlikely,negative
unlucky,negative
unmasked,negative
unnecessarily,negative
unnecessary,negative
unpleasant,negative
unpopular,negative
unprecedented,negative
unprotected,negative
unrelated,negative
unsafe,negative
unscientific,negative
unsure,negative
untested,negative
untrue,negative
unusual,negative
unvaccinated,negative
unvax,negative
unvaxd,negative
unvaxed,negative
unwell,negative
upset,negative
urge,negative
urged,negative
urgences,negative
urgent,negative
urgently,negative
urges,negative
urging,negative
useless,negative
vaccinedeaths,negative
vaccinemandate,negative
vaccinepassports,negative
vaccinesideeffects,negative
vacuum,negative
variant,negative
variants,negative
varient,negative
varients,negative
vector,negative
veins,negative
versus,negative
victim,negative
victims,negative
vindicated,negative
violate,negative
violated,negative
violence,negative
violent,negative
viral,negative
virtually,negative
virulent,negative
virus,negative
viruses,negative
vs,negative
vulnerable,negative
wait,negative
waited,negative
waiting,negative
waive,negative
waiver,negative
wane,negative
wanes,negative
waning,negative
wankers,negative
war,negative
warn,negative
warned,negative
warning,negative
warnings,negative
warns,negative
warp,negative
wars,negative
wash,negative
washing,negative
wasn't,negative
waste,negative
wasted,negative
wasting,negative
wave,negative
waves,negative
weak,negative
weaken,negative
weakened,negative
weaker,negative
weapon,negative
weapons,negative
weird,negative
weren't,negative
wet,negative
whocares,negative
wild,negative
wind,negative
winter,negative
wipe,negative
wiped,negative
without,negative
wolves,negative
won<U+FFFD>t,negative
won't,negative
woodsharp,negative
wore,negative
worried,negative
worries,negative
worry,negative
worrying,negative
worse,negative
worst,negative
worthless,negative
wouldn't,negative
wrong,negative
wtf,negative
Wuhan,negative
bigtech,negative
ability,positive
able,positive
absence,positive
absolute,positive
absolutely,positive
accept,positive
acceptable,positive
acceptance,positive
accepted,positive
accepting,positive
access,positive
accessible,positive
accommodation,positive
according,positive
account,positive
accountable,positive
accounts,positive
accurate,positive
achieve,positive
achieved,positive
achievement,positive
acknowledge,positive
acquire,positive
acquired,positive
action,positive
actions,positive
active,positive
actively,positive
activities,positive
activity,positive
acts,positive
adapt,positive
adapted,positive
add,positive
added,positive
adding,positive
addition,positive
additional,positive
adds,positive
adequate,positive
adhere,positive
adjusted,positive
admin,positive
administer,positive
administered,positive
administering,positive
admit,positive
admits,positive
admitted,positive
admitting,positive
adopted,positive
adult,positive
adults,positive
advance,positive
advantage,positive
advent,positive
advice,positive
advise,positive
advised,positive
advisers,positive
advising,positive
advisors,positive
advisory,positive
advocate,positive
advocating,positive
afford,positive
agency,positive
agree,positive
agreed,positive
agreeing,positive
agreement,positive
agrees,positive
ahead,positive
aid,positive
aim,positive
alive,positive
alliance,positive
allow,positive
allowed,positive
allowing,positive
allows,positive
alongside,positive
alright,positive
alternative,positive
amazing,positive
analogy,positive
analysis,positive
anniversary,positive
announce,positive
announced,positive
announcement,positive
announces,positive
announcing,positive
annual,positive
annually,positive
answer,positive
answered,positive
answers,positive
antibiotics,positive
antibodies,positive
antibody,positive
anticovid,positive
antidote,positive
antilockdown,positive
antiviral,positive
antivirals,positive
appointment,positive
appointments,positive
appreciate,positive
appreciated,positive
approach,positive
appropriate,positive
approval,positive
approve,positive
approved,positive
approves,positive
arrange,positive
arrival,positive
arri've,positive
arrived,positive
art,positive
artist,positive
artists,positive
arts,positive
ask,positive
asked,positive
asking,positive
asks,positive
assess,positive
assessment,positive
assist,positive
associated,positive
association,positive
athletes,positive
attitude,positive
attitudes,positive
author,positive
authorisation,positive
authorised,positive
authorises,positive
authorization,positive
authorized,positive
authorizes,positive
autonomy,positive
availability,positive
available,positive
awake,positive
award,positive
aware,positive
awareness,positive
awesome,positive
babies,positive
baby,positive
backed,positive
background,positive
backing,positive
balance,positive
balanced,positive
balls,positive
base,positive
based,positive
basic,positive
basically,positive
basics,positive
basis,positive
batch,positive
batches,positive
beautiful,positive
beer,positive
began,positive
begin,positive
beginning,positive
begins,positive
behave,positive
behavior,positive
behaviour,positive
belief,positive
beliefs,positive
believe,positive
believed,positive
believes,positive
believing,positive
bell,positive
bells,positive
beneficial,positive
benefit,positive
benefits,positive
best,positive
better,positive
bid,positive
big,positive
bigger,positive
biggest,positive
bio,positive
biological,positive
biology,positive
bird,positive
birth,positive
birthday,positive
bless,positive
blessed,positive
bold,positive
bollocks,positive
bonus,positive
book,positive
booked,positive
booking,positive
bookings,positive
books,positive
boost,positive
boosted,positive
booster,positive
boostered,positive
boosters,positive
boosting,positive
boosts,positive
born,positive
boyfriend,positive
brain,positive
brains,positive
brave,positive
breastfeeding,positive
breath,positive
breathe,positive
breathing,positive
bridge,positive
bright,positive
brilliant,positive
bring,positive
bringing,positive
brings,positive
bro,positive
brother,positive
brothers,positive
brought,positive
bubble,positive
bubbles,positive
bud,positive
buddy,positive
build,positive
building,positive
built,positive
buy,positive
buying,positive
buys,positive
cake,positive
call,positive
called,positive
calling,positive
calls,positive
calm,positive
came,positive
campaign,positive
campaigns,positive
candidate,positive
capable,positive
capacity,positive
cardiologist,positive
care,positive
cared,positive
career,positive
careful,positive
carefully,positive
carer,positive
carers,positive
cares,positive
caring,positive
carried,positive
carries,positive
carry,positive
carrying,positive
celebrate,positive
celebrating,positive
celebrations,positive
center,positive
centers,positive
central,positive
centre,positive
centres,positive
certain,positive
certainly,positive
certainty,positive
certificate,positive
certificates,positive
certification,positive
champion,positive
chance,positive
chances,positive
change,positive
changed,positive
changes,positive
changing,positive
character,positive
charity,positive
chart,positive
charts,positive
cheaper,positive
check,positive
checked,positive
checking,positive
checks,positive
cheer,positive
cheers,positive
cherry,positive
child,positive
childhood,positive
children,positive
childrens,positive
chocolate,positive
choice,positive
choices,positive
choose,positive
chooses,positive
choosing,positive
chose,positive
chosen,positive
citizen,positive
citizens,positive
civic,positive
civil,positive
clapping,positive
clarify,positive
clarity,positive
classic,positive
clean,positive
cleaner,positive
clear,positive
cleared,positive
clearer,positive
clearly,positive
clever,positive
client,positive
clients,positive
clinic,positive
clinics,positive
closely,positive
closer,positive
closest,positive
club,positive
clubs,positive
clue,positive
coach,positive
cocktail,positive
coffee,positive
cognitive,positive
cohort,positive
cohorts,positive
colleague,positive
colleagues,positive
collect,positive
collection,positive
collective,positive
college,positive
colour,positive
combination,positive
combined,positive
combo,positive
come,positive
comes,positive
comfort,positive
comfortable,positive
coming,positive
common,positive
communities,positive
community,positive
comparable,positive
compare,positive
compared,positive
compares,positive
comparing,positive
comparison,positive
comparisons,positive
compassion,positive
compelling,positive
compensation,positive
complete,positive
completed,positive
completely,positive
compliance,positive
compliant,positive
complied,positive
comply,positive
complying,positive
concept,positive
conclude,positive
conclusion,positive
conclusions,positive
conducted,positive
confidence,positive
confident,positive
confirm,positive
confirmation,positive
confirmed,positive
confirming,positive
confirms,positive
congratulations,positive
connected,positive
connection,positive
conquer,positive
conscience,positive
conscious,positive
consensus,positive
consent,positive
consider,positive
considerably,positive
consideration,positive
considered,positive
considering,positive
considers,positive
consistent,positive
consistently,positive
contacted,positive
contain,positive
contained,positive
contains,positive
content,positive
contents,positive
context,positive
continually,positive
continue,positive
continued,positive
continues,positive
continuing,positive
continuous,positive
continuously,positive
contribute,positive
contributed,positive
contributing,positive
contribution,positive
convenient,positive
conversation,positive
conversations,positive
convince,positive
convinced,positive
convincing,positive
cooking,positive
cool,positive
cope,positive
core,positive
correct,positive
correctly,positive
correlate,positive
correlation,positive
council,positive
councils,positive
count,positive
counted,positive
counts,positive
couple,positive
courage,positive
course,positive
courses,positive
court,positive
covaxin,positive
cover,positive
coverage,positive
covered,positive
covering,positive
covers,positive
create,positive
created,positive
creates,positive
creating,positive
creation,positive
creative,positive
creator,positive
credibility,positive
credible,positive
credit,positive
crew,positive
cronies,positive
crucial,positive
culture,positive
cure,positive
curious,positive
customer,positive
customers,positive
cute,positive
dad,positive
dads,positive
dance,positive
dancing,positive
data,positive
database,positive
daughter,positive
daughters,positive
deal,positive
dealing,positive
deals,positive
dealt,positive
dear,positive
debate,positive
debating,positive
debunked,positive
decent,positive
decide,positive
decided,positive
decides,positive
deciding,positive
decision,positive
decisions,positive
decline,positive
declined,positive
declining,positive
decrease,positive
decreases,positive
decreasing,positive
dedicated,positive
defend,positive
defending,positive
defense,positive
define,positive
definition,positive
degree,positive
degrees,positive
delighted,positive
deliver,positive
delivered,positive
deliveries,positive
delivering,positive
delivery,positive
demand,positive
demanding,positive
demands,positive
democracy,positive
democratic,positive
democrats,positive
demonstrate,positive
demonstrated,positive
demonstrating,positive
deployed,positive
describe,positive
described,positive
description,positive
design,positive
designed,positive
desire,positive
detail,positive
detailed,positive
details,positive
detected,positive
detecting,positive
determine,positive
determined,positive
development,positive
devolved,positive
direct,positive
direction,positive
directly,positive
discover,positive
discovered,positive
distance,positive
distancing,positive
distribute,positive
distributed,positive
distribution,positive
diversity,positive
doc,positive
docs,positive
doctor,positive
doctors,positive
document,positive
documented,positive
documents,positive
domestic,positive
donate,positive
donated,positive
donating,positive
donation,positive
donations,positive
done,positive
dosage,positive
dose,positive
dosed,positive
doses,positive
dosis,positive
double,positive
doubled,positive
doubles,positive
doubling,positive
dozens,positive
draw,positive
drawing,positive
drawn,positive
dream,positive
dreams,positive
drive,positive
driven,positive
driver,positive
drivers,positive
driving,positive
drug,positive
drugs,positive
ear,positive
earning,positive
ears,positive
earth,positive
ease,positive
easier,positive
easily,positive
easing,positive
easy,positive
eat,positive
eating,positive
educate,positive
educated,positive
education,positive
effective,positive
effectively,positive
effectiveness,positive
efficacy,positive
efficiency,positive
efficient,positive
effort,positive
efforts,positive
elected,positive
election,positive
elections,positive
eligibility,positive
eligible,positive
empathy,positive
employees,positive
employer,positive
employers,positive
employment,positive
enable,positive
encourage,positive
encouraged,positive
encourages,positive
encouraging,positive
energy,positive
enforce,positive
enforced,positive
enforcing,positive
engage,positive
engineer,positive
enjoy,positive
enjoyed,positive
enjoying,positive
ensure,positive
ensuring,positive
enter,positive
entered,positive
entering,positive
entertainment,positive
entire,positive
entirely,positive
entourage,positive
entrance,positive
entreprise,positive
entry,positive
environment,positive
epidemiologists,positive
epidemiology,positive
equal,positive
equally,positive
equipment,positive
equity,positive
eradicate,positive
eradicated,positive
essential,positive
essentially,positive
established,positive
estimate,positive
estimated,positive
estimates,positive
ethical,positive
ethics,positive
event,positive
everybody,positive
everyday,positive
everyones,positive
everytime,positive
everywhere,positive
exact,positive
exactly,positive
examine,positive
example,positive
examples,positive
excellent,positive
exchange,positive
excited,positive
exciting,positive
exclusive,positive
executive,positive
exemple,positive
exempt,positive
exemption,positive
exemptions,positive
exercise,positive
exist,positive
existed,positive
existence,positive
existing,positive
exists,positive
expect,positive
expected,positive
experience,positive
experienced,positive
experiences,positive
experiencing,positive
expert,positive
expertise,positive
experts,positive
explain,positive
explanation,positive
extend,positive
extended,positive
extending,positive
extent,positive
extra,positive
extraordinary,positive
fab,positive
fabulous,positive
facilities,positive
facility,positive
fact,positive
factories,positive
factory,positive
facts,positive
factual,positive
fair,positive
fairly,positive
faith,positive
familiar,positive
families,positive
family,positive
famous,positive
fan,positive
fancy,positive
fans,positive
fantastic,positive
fascinating,positive
father,positive
favour,positive
favourite,positive
fda,positive
featuring,positive
feed,positive
feedback,positive
feeding,positive
fella,positive
fellow,positive
fertility,positive
festive,positive
FFP2,positive
fill,positive
filled,positive
filling,positive
final,positive
finally,positive
find,positive
finding,positive
findings,positive
finds,positive
finish,positive
finished,positive
first,positive
firstly,positive
fitness,positive
fits,positive
fixed,positive
flatten,positive
flexed,positive
focus,positive
focused,positive
focusing,positive
folk,positive
folks,positive
follow,positive
followed,positive
followers,positive
following,positive
follows,positive
food,positive
forever,positive
forgive,positive
fortunate,positive
fortunately,positive
found,positive
foundation,positive
frame,positive
frankly,positive
free,positive
freedom,positive
freedoms,positive
freely,positive
fresh,positive
friend,positive
friendly,positive
friends,positive
fuel,positive
fuelled,positive
full,positive
fully,positive
fun,positive
fund,positive
fundamental,positive
fundamentally,positive
funded,positive
funding,positive
funds,positive
funny,positive
future,positive
gain,positive
gained,positive
gather,positive
gathering,positive
gatherings,positive
gay,positive
generation,positive
genius,positive
genuine,positive
genuinely,positive
getvaccinated,positive
getvaxed,positive
getvaxxed,positive
gifts,positive
glad,positive
globe,positive
goals,positive
gold,positive
good,positive
goodness,positive
gorgeous,positive
grade,positive
grandparents,positive
granted,positive
graph,positive
graphic,positive
graphs,positive
grateful,positive
great,positive
greater,positive
greatest,positive
greatly,positive
grew,positive
grinning,positive
ground,positive
grounds,positive
grow,positive
growing,positive
grown,positive
growth,positive
guarantee,positive
guaranteed,positive
guarantees,positive
guard,positive
guests,positive
guidance,positive
guide,positive
guidelines,positive
guy,positive
guys,positive
haha,positive
hand,positive
handed,positive
handful,positive
handle,positive
handling,positive
hands,positive
happily,positive
happiness,positive
happy,positive
headed,positive
heading,positive
healing,positive
health,positive
healthcare,positive
healthier,positive
healthy,positive
heart,positive
hearts,positive
hello,positive
help,positive
helped,positive
helpful,positive
helpine,positive
helping,positive
helpline,positive
helps,positive
hero,positive
heroes,positive
highlight,positive
highlighted,positive
highlighting,positive
highlights,positive
hint,positive
hold,positive
holding,positive
holds,positive
holiday,positive
holidays,positive
holy,positive
home,positive
homes,positive
honest,positive
honestly,positive
honesty,positive
honey,positive
honour,positive
hope,positive
hoped,positive
hopeful,positive
hopefully,positive
hopes,positive
hoping,positive
hosp,positive
hospital,positive
hospitality,positive
hospitals,positive
host,positive
hosts,positive
house,positive
houses,positive
human,positive
humanity,positive
humans,positive
husband,positive
hygiene,positive
ibuprofen,positive
idea,positive
ideal,positive
ideas,positive
identified,positive
identify,positive
identity,positive
imagine,positive
immune,positive
immunisation,positive
immunity,positive
immunized,positive
immunological,positive
immunologist,positive
immunology,positive
implement,positive
implemented,positive
implementing,positive
impressed,positive
impression,positive
impressive,positive
improve,positive
improved,positive
improvement,positive
improves,positive
improving,positive
incentive,positive
incentives,positive
include,positive
included,positive
includes,positive
including,positive
incoming,positive
indeed,positive
independent,positive
independentsage,positive
info,positive
inform,positive
information,positive
informed,positive
inject,positive
injected,positive
injecting,positive
injection,positive
injections,positive
innate,positive
innovation,positive
inspiration,positive
instinct,positive
institute,positive
institutions,positive
instructions,positive
insurance,positive
integrity,positive
intelligence,positive
intelligent,positive
interact,positive
interaction,positive
interest,positive
interested,positive
interesting,positive
interestingly,positive
interests,positive
introduce,positive
introduced,positive
introducing,positive
introduction,positive
invent,positive
invented,positive
inventor,positive
invest,positive
invested,positive
investment,positive
investors,positive
invincible,positive
invite,positive
invited,positive
involved,positive
jab,positive
jabbed,positive
jabbers,positive
jabbing,positive
jabby,positive
jabs,positive
job,positive
jobs,positive
join,positive
joined,positive
joining,positive
joint,positive
joints,positive
journal,positive
journalism,positive
journalist,positive
journalists,positive
joy,positive
justice,positive
keen,positive
key,positive
kid,positive
kids,positive
kind,positive
kindly,positive
kindness,positive
kinds,positive
king,positive
kings,positive
knew,positive
knowing,positive
knowledge,positive
known,positive
knows,positive
lad,positive
lads,positive
lady,positive
lancet,positive
large,positive
largely,positive
larger,positive
largest,positive
lasting,positive
lasts,positive
laugh,positive
launch,positive
launched,positive
lead,positive
leader,positive
leaders,positive
leadership,positive
leading,positive
leads,positive
league,positive
leagues,positive
learn,positive
learned,positive
learning,positive
learnt,positive
legal,positive
legally,positive
legend,positive
legislation,positive
legitimate,positive
leisure,positive
lesson,positive
lessons,positive
liability,positive
liberties,positive
liberty,positive
licitly,positive
life,positive
lifelong,positive
lifes,positive
lifesaving,positive
lifestyle,positive
lifetime,positive
lifted,positive
lifting,positive
light,positive
lights,positive
liked,positive
likelihood,positive
likely,positive
likes,positive
little,positive
live,positive
lived,positive
lives,positive
living,positive
local,positive
logic,positive
logical,positive
logistics,positive
lol,positive
love,positive
loved,positive
lovely,positive
lovers,positive
loves,positive
loving,positive
low,positive
lower,positive
lowers,positive
lowest,positive
luck,positive
luckily,positive
lucky,positive
magic,positive
magical,positive
magically,positive
main,positive
mainly,positive
maintain,positive
major,positive
majority,positive
makers,positive
makes,positive
making,positive
manage,positive
manageable,positive
managed,positive
management,positive
manager,positive
managers,positive
managing,positive
mankind,positive
manufacturers,positive
manufacturing,positive
married,positive
mask,positive
masked,positive
masking,positive
masks,positive
match,positive
matches,positive
mate,positive
mates,positive
meaning,positive
meaningful,positive
meant,positive
med,positive
medic,positive
medical,positive
medically,positive
medication,positive
medications,positive
medicine,positive
medicines,positive
medics,positive
meds,positive
meet,positive
meeting,positive
meetings,positive
member,positive
members,positive
memories,positive
memory,positive
mental,positive
mentality,positive
mentally,positive
mention,positive
mentioned,positive
mentioning,positive
mentions,positive
merry,positive
merrychristmas,positive
message,positive
messages,positive
messaging,positive
mild,positive
milder,positive
mildly,positive
mind,positive
minded,positive
minds,positive
minor,positive
miracle,positive
mit,positive
mix,positive
mixed,positive
mixing,positive
mom,positive
monitor,positive
monitored,positive
monitoring,positive
mother,positive
mothers,positive
motivation,positive
move,positive
moved,positive
movement,positive
moves,positive
moving,positive
mum,positive
mums,positive
music,positive
nation,positive
national,positive
nations,positive
natural,positive
naturally,positive
nature,positive
natures,positive
necessarily,positive
necessary,positive
nephew,positive
nephrologist,positive
nest,positive
network,positive
neutralising,positive
neutralizing,positive
new,positive
newly,positive
news,positive
newspaper,positive
newspapers,positive
nightingale,positive
nobel,positive
normal,positive
normality,positive
normally,positive
novax,positive
nuance,positive
nuanced,positive
nurse,positive
nurses,positive
nursing,positive
objective,positive
observation,positive
observed,positive
obtained,positive
offer,positive
offered,positive
offering,positive
offers,positive
official,positive
officially,positive
officials,positive
open,positive
opened,positive
opening,positive
openly,positive
opens,positive
operating,positive
operation,positive
operations,positive
opportunities,positive
opportunity,positive
optimism,positive
optimistic,positive
order,positive
ordered,positive
orders,positive
organisation,positive
organised,positive
original,positive
outcomes,positive
outweigh,positive
outweighs,positive
overcome,positive
oxford,positive
oxygen,positive
painkillers,positive
pal,positive
pals,positive
papers,positive
paracetamol,positive
parent,positive
parents,positive
participants,positive
participate,positive
parties,positive
partner,positive
partners,positive
partnership,positive
party,positive
partying,positive
partys,positive
patience,positive
paxlovid,positive
pcr,positive
pcrs,positive
peace,positive
peaceful,positive
perfect,positive
perfectly,positive
performance,positive
personality,positive
perspective,positive
pharmacies,positive
pharmacist,positive
pharmacists,positive
pharmacy,positive
phd,positive
physicians,positive
pick,positive
picked,positive
picking,positive
pill,positive
pills,positive
placed,positive
places,positive
planet,positive
pleased,positive
pleasure,positive
plus,positive
polite,positive
pop,positive
popped,positive
popping,positive
popular,positive
popup,positive
possibility,positive
possible,positive
possibly,positive
practical,positive
practice,positive
practices,positive
precious,positive
precisely,positive
prefer,positive
preferred,positive
pregnancy,positive
pregnant,positive
prepare,positive
prepared,positive
preparing,positive
preprint,positive
prescribed,positive
present,positive
presented,positive
presenter,positive
presenting,positive
presents,positive
press,positive
prevent,positive
preventable,positive
preventative,positive
prevented,positive
preventing,positive
prevention,positive
prevents,positive
primarily,positive
principle,positive
principles,positive
prior,positive
priorities,positive
prioritise,positive
prioritised,positive
prioritising,positive
priority,positive
private,positive
pro,positive
process,positive
processes,positive
procurement,positive
produce,positive
produced,positive
produces,positive
producing,positive
product,positive
production,positive
productive,positive
products,positive
profession,positive
professional,positive
professionals,positive
project,positive
projects,positive
proof,positive
proper,positive
properly,positive
property,positive
proportion,positive
proposal,positive
prospect,positive
protect,positive
protected,positive
protecting,positive
protection,positive
protections,positive
protective,positive
protects,positive
protocol,positive
protocols,positive
proud,positive
provaccine,positive
provax,positive
prove,positive
proved,positive
proven,positive
proves,positive
provide,positive
provided,positive
providers,positive
provides,positive
providing,positive
proving,positive
pub,positive
published,positive
pubs,positive
punch,positive
pure,positive
purely,positive
put,positive
puts,positive
putting,positive
qualifications,positive
qualified,positive
qualify,positive
quality,positive
queen,positive
queens,positive
quick,positive
quicker,positive
quickly,positive
quiet,positive
quietly,positive
raise,positive
raised,positive
raises,positive
raising,positive
rally,positive
rapid,positive
rapidly,positive
rare,positive
rarely,positive
rational,positive
rationale,positive
reach,positive
reached,positive
ready,positive
realworld,positive
reason,positive
reasonable,positive
reasoning,positive
reasons,positive
reassuring,positive
recall,positive
receive,positive
received,positive
receives,positive
receiving,positive
recognise,positive
recognised,positive
recognition,positive
recognize,positive
recommend,positive
recommendation,positive
recommendations,positive
recommended,positive
recommending,positive
recommends,positive
record,positive
recorded,positive
records,positive
recover,positive
recovered,positive
recovering,positive
recovery,positive
reduce,positive
reduced,positive
reduces,positive
reducing,positive
reduction,positive
refer,positive
reference,positive
referred,positive
referring,positive
reflect,positive
register,positive
registered,positive
relate,positive
related,positive
relating,positive
relation,positive
relationship,positive
relative,positive
relatives,positive
relax,positive
relaxing,positive
release,positive
released,positive
relevant,positive
reliable,positive
relief,positive
relies,positive
relieved,positive
rely,positive
relying,positive
remarkable,positive
remember,positive
remembering,positive
remind,positive
reminded,positive
reminder,positive
reminding,positive
reminds,positive
reopen,positive
reopening,positive
replies,positive
reply,positive
represent,positive
representative,positive
rescue,positive
research,positive
researched,positive
researchers,positive
researching,positive
resource,positive
resources,positive
respect,positive
respected,positive
respond,positive
responded,positive
responding,positive
response,positive
responses,positive
responsibility,positive
responsible,positive
restaurant,positive
restaurants,positive
result,positive
resulted,positive
resulting,positive
results,positive
retired,positive
return,positive
returned,positive
returning,positive
retweet,positive
review,positive
reviewed,positive
reviews,positive
reward,positive
rich,positive
right,positive
rightly,positive
rights,positive
rise,positive
rises,positive
rising,positive
robust,positive
royal,positive
safe,positive
safely,positive
safer,positive
safest,positive
safety,positive
sage,positive
sake,positive
sale,positive
sales,positive
samaritans,positive
sane,positive
sanitise,positive
santa,positive
save,positive
saved,positive
saves,positive
saving,positive
schedule,positive
scheme,positive
school,positive
schools,positive
science,positive
scientific,positive
scientifically,positive
scientist,positive
scientists,positive
screening,positive
seatbelt,positive
seatbelts,positive
second,positive
secure,positive
security,positive
selected,positive
selection,positive
serve,positive
served,positive
serves,positive
service,positive
services,positive
serving,positive
sets,positive
sex,positive
shape,positive
share,positive
shared,positive
sharedfacts,positive
shares,positive
sharing,positive
shelter,positive
shield,positive
shielding,positive
shoot,positive
shop,positive
shopping,positive
shops,positive
shot,positive
shots,positive
signal,positive
signals,positive
signatures,positive
signed,positive
signing,positive
signs,positive
simple,positive
simply,positive
singing,positive
sis,positive
sister,positive
sisters,positive
skills,positive
slight,positive
slightest,positive
slightly,positive
smart,positive
smile,positive
smiling,positive
social,positive
socialise,positive
socialising,positive
socially,positive
societal,positive
society,positive
soft,positive
soldiers,positive
solid,positive
solidarity,positive
solution,positive
solutions,positive
solve,positive
song,positive
songs,positive
sons,positive
soon,positive
sooner,positive
sort,positive
sorted,positive
sorting,positive
sorts,positive
soul,positive
souls,positive
spare,positive
spared,positive
special,positive
specialist,positive
specialists,positive
specific,positive
specifically,positive
spirit,positive
sport,positive
sporting,positive
sports,positive
spouting,positive
spring,positive
squad,positive
stable,positive
staff,positive
staffing,positive
standard,positive
standards,positive
standing,positive
stands,positive
star,positive
stars,positive
start,positive
started,positive
starting,positive
starts,positive
statistic,positive
statistical,positive
statistically,positive
statistics,positive
stats,positive
staysafe,positive
step,positive
stepped,positive
steps,positive
stocks,positive
store,positive
stored,positive
stores,positive
streng,positive
strength,positive
strengthe,positive
strengthen,positive
strong,positive
stronger,positive
strongly,positive
student,positive
students,positive
studied,positive
studies,positive
study,positive
subject,positive
subjects,positive
submission,positive
submit,positive
subscription,positive
substantial,positive
substantially,positive
success,positive
successful,positive
successfully,positive
sugar,positive
suggest,positive
suggested,positive
suggesting,positive
suggestion,positive
suggestions,positive
suggests,positive
suit,positive
suits,positive
summer,positive
sunshine,positive
super,positive
supplied,positive
supplies,positive
supply,positive
support,positive
supported,positive
supporter,positive
supporters,positive
supporting,positive
supports,positive
supreme,positive
surely,positive
survival,positive
survive,positive
survived,positive
surviving,positive
sustainable,positive
swear,positive
sweet,positive
sympathy,positive
tablet,positive
tablets,positive
tackle,positive
tackling,positive
take,positive
taken,positive
takes,positive
taking,positive
tanks,positive
task,positive
taste,positive
taught,positive
teach,positive
teacher,positive
teachers,positive
teaching,positive
team,positive
teams,positive
teen,positive
teenagers,positive
teens,positive
telework,positive
thank,positive
thankful,positive
thankfully,positive
thanks,positive
thankyou,positive
theorist,positive
theorists,positive
think,positive
thinking,positive
thinks,positive
thoroughly,positive
thought,positive
thoughts,positive
tip,positive
tips,positive
together,positive
tool,positive
top,positive
topic,positive
tourism,positive
train,positive
trained,positive
training,positive
trains,positive
transition,positive
transparency,positive
transparent,positive
travel,positive
travellers,positive
travelling,positive
treating,positive
treatment,positive
treatments,positive
trend,positive
trending,positive
trip,positive
triple,positive
triplevaxed,positive
trips,positive
true,positive
truly,positive
trust,positive
trusted,positive
trusting,positive
trusts,positive
truth,positive
truthinnumber,positive
truths,positive
truthwins,positive
try,positive
trying,positive
tweaked,positive
ultra,positive
uncle,positive
understand,positive
understanding,positive
understood,positive
union,positive
unions,positive
unique,positive
unit,positive
united,positive
units,positive
universal,positive
university,positive
upcoming,positive
update,positive
updated,positive
updates,positive
uptake,positive
upwards,positive
use,positive
used,positive
useful,positive
users,positive
uses,positive
using,positive
usual,positive
usually,positive
utterly,positive
vacation,positive
vaccinate,positive
vaccinated,positive
vaccinatetest,positive
vaccinating,positive
vaccination,positive
vaccinations,positive
vaccinator,positive
vaccinators,positive
vaccine,positive
vaccinebooster,positive
vaccineplease,positive
vaccines,positive
vaccinessavelives,positive
vaccineswork,positive
valid,positive
valuable,positive
value,positive
variety,positive
various,positive
vax,positive
vaxed,positive
vaxer,positive
vaxers,positive
vaxes,positive
vaxing,positive
vaxs,positive
vegan,positive
ventilate,positive
ventilated,positive
ventilation,positive
ventilator,positive
ventilators,positive
verified,positive
viable,positive
vibes,positive
