word,sentiment
league,positive
leagues,positive
leaky,negative
learn,positive
learned,positive
learning,positive
learnt,positive
leave,negative
leaves,negative
leaving,negative
legal,positive
legally,positive
legend,positive
legislation,positive
legitimate,positive
leisure,positive
lesson,positive
lessons,positive
lethal,negative
liability,positive
liar,negative
liars,negative
liberal,negative
liberals,negative
libertarian,negative
liberties,positive
liberty,positive
licitly,positive
lie,negative
lied,negative
lien,negative
lies,negative
life,positive
lifelong,positive
lifes,positive
lifesaving,positive
lifestyle,positive
lifetime,positive
light,positive
lights,positive
liked,positive
likelihood,positive
likely,positive
likes,positive
limit,negative
limited,negative
limiting,negative
limits,negative
link,ambiguous
linked,ambiguous
links,ambiguous
little,positive
live,positive
lived,positive
lives,positive
living,positive
lock,negative
lockdown,negative
lockdowns,negative
locked,negative
locking,negative
logic,positive
logical,positive
logistics,positive
londonprotest,negative
longcovid,negative
longer,negative
longerterm,negative
longterm,negative
loons,negative
loose,negative
loosing,negative
lose,negative
losing,negative
loss,negative
lost,negative
lottery,negative
loud,negative
loudly,negative
love,positive
loved,positive
lovely,positive
lovers,positive
loves,positive
loving,positive
low,positive
lower,positive
lowers,positive
lowest,positive
luck,positive
luckily,positive
lucky,positive
lump,negative
lunatic,negative
lung,negative
lungs,negative
lying,negative
lymph,negative
mad,negative
madness,negative
magic,positive
magical,positive
magically,positive
mainstream,negative
maintain,positive
major,positive
majority,positive
makers,positive
makes,positive
making,positive
malaria,negative
manage,positive
manageable,positive
managed,positive
management,positive
manager,positive
managers,positive
managing,positive
mandate,negative
mandating,negative
mandatory,negative
manipulated,negative
mankind,positive
mark,negative
market,negative
marketing,negative
marks,negative
mask,positive
masked,positive
masking,positive
masks,positive
mass,negative
masses,negative
massive,negative
massively,negative
match,positive
matches,positive
mate,positive
mates,positive
matrix,negative
max,ambiguous
maximum,ambiguous
mean,ambiguous
meaning,positive
meaningful,positive
meaningless,negative
means,ambiguous
meant,positive
measles,negative
measure,negative
measured,negative
measures,negative
med,positive
media,ambiguous
medias,ambiguous
medic,positive
medical,positive
medically,positive
medication,positive
medications,positive
medicine,positive
medicines,positive
medics,positive
meds,positive
meet,positive
meeting,positive
meetings,positive
mega,negative
member,positive
members,positive
meme,negative
memes,negative
memory,positive
menstrual,negative
mental,positive
mentality,positive
mentally,positive
mention,positive
mentioned,positive
mentioning,positive
mentions,positive
merck,ambiguous
merry,positive
mess,negative
message,positive
messages,positive
messaging,positive
messed,negative
method,ambiguous
methods,ambiguous
microchip,negative
microchips,negative
mild,positive
milder,positive
mildly,positive
military,negative
mince,negative
mind,positive
minded,positive
minds,positive
mindset,ambiguous
minimal,negative
minimise,negative
minimising,negative
minimum,negative
minister,negative
ministers,negative
ministry,negative
minor,positive
minorities,negative
minority,negative
miracle,positive
miserable,negative
misery,negative
misinformation,negative
misleading,negative
miss,negative
missed,negative
missing,negative
mistake,negative
mistakes,negative
mit,positive
mitigate,negative
mitigation,negative
mitigations,negative
model,negative
modelling,negative
models,negative
moderate,negative
modern,ambiguous
moderna,ambiguous
modernas,ambiguous
modified,negative
mom,positive
monitor,positive
monitored,positive
monitoring,positive
monkey,negative
monoclonal,negative
mood,negative
moral,negative
morally,negative
moron,negative
moronic,negative
morons,negative
mortality,negative
mother,positive
mothers,positive
motivation,positive
move,positive
moved,positive
movement,positive
moves,positive
moving,positive
mucosal,negative
mum,positive
mumps,negative
mums,positive
muppets,negative
murder,negative
murdered,negative
muscle,negative
muscles,negative
music,positive
mutate,negative
mutated,negative
mutates,negative
mutating,negative
mutation,negative
mutations,negative
mute,negative
myocarditis,negative
myths,negative
naive,negative
nano,negative
nanoparticle,negative
nanoparticles,negative
nasty,negative
nation,positive
national,positive
nations,positive
natural,positive
naturally,positive
nature,positive
natures,positive
nausea,negative
nazi,negative
nazis,negative
nearly,negative
necessarily,positive
necessary,positive
needed,negative
needing,negative
needle,negative
needles,negative
needs,negative
neg,negative
negative,negative
negligible,negative
neither,negative
nephew,positive
nephrologist,positive
nerve,negative
nervous,negative
nest,positive
network,positive
neurological,negative
neutralising,positive
neutralizing,positive
new,positive
newly,positive
news,positive
newspaper,positive
newspapers,positive
nightingale,positive
nightmare,negative
nobel,positive
nobody,negative
nodes,negative
noise,negative
non,negative
noncovid,negative
none,negative
nonsense,negative
noone,negative
nope,negative
normal,positive
normality,positive
normally,positive
note,negative
notes,negative
nothing,negative
notice,negative
noticed,negative
novaccinepassports,negative
novavax,ambiguous
novax,positive
nowhere,negative
nuance,positive
nuanced,positive
nuremberg,negative
nurse,positive
nurses,positive
nursing,positive
nut,negative
nuts,negative
nutters,negative
obesity,negative
object,negative
objective,positive
observation,positive
observed,positive
obsessed,negative
obsession,negative
obtained,positive
obvious,ambiguous
obviously,ambiguous
occur,negative
occurred,negative
occurrence,negative
occurring,negative
occurs,negative
odd,negative
odds,negative
offer,positive
offered,positive
offering,positive
offers,positive
omg,negative
omicron,negative
omicrons,negative
omicronvariant,negative
omikron,negative
open,positive
opened,positive
opening,positive
openly,positive
opens,positive
operating,positive
operation,positive
operations,positive
opponents,negative
opportunities,positive
opportunity,positive
oppose,negative
opposed,negative
opposing,negative
opposite,negative
opposition,negative
optimism,positive
optimistic,positive
ordinary,ambiguous
organ,negative
organisation,positive
organised,positive
organs,negative
original,positive
originally,ambiguous
otherwise,ambiguous
outbreak,negative
outbreaks,negative
outcomes,positive
outweigh,positive
outweighs,positive
overcome,positive
overweight,negative
overwhelm,negative
overwhelmed,negative
overwhelming,negative
owned,negative
owner,negative
owners,negative
owns,negative
oxford,positive
oxfordastrazeneca,ambiguous
oxygen,positive
paid,negative
pain,negative
painful,negative
painkillers,positive
pains,negative
pal,positive
palpitations,negative
pals,positive
pandemic,negative
pandemics,negative
panic,negative
panicking,negative
paracetamol,positive
paranoid,negative
part,negative
partial,negative
partially,negative
participants,positive
participate,positive
particle,negative
particles,negative
partly,negative
partner,positive
partners,positive
partnership,positive
parts,negative
party,positive
pass,negative
passed,negative
passes,negative
passport,negative
passports,negative
past,negative
patent,negative
patented,negative
patents,negative
pathetic,negative
pathogen,negative
patience,positive
patient,negative
patients,negative
pay,negative
paying,negative
payment,negative
pays,negative
pcr,positive
pcrs,positive
peace,positive
peaceful,positive
peak,negative
peaked,negative
peddling,negative
perfect,positive
perfectly,positive
performance,positive
pericarditis,negative
period,ambiguous
periods,ambiguous
permanent,ambiguous
permanently,ambiguous
perspective,positive
persuade,negative
persuaded,negative
petition,negative
pfizer,ambiguous
pfizerbiontech,ambiguous
pfizergate,negative
pfizermoderna,ambiguous
pharma,negative
pharmaceutical,negative
pharmaceuticals,negative
pharmacies,positive
pharmacist,positive
pharmacists,positive
pharmacy,positive
pharmas,negative
phase,ambiguous
phd,positive
physical,negative
physically,negative
physicians,positive
pick,positive
picked,positive
picking,positive
piece,negative
pig,negative
pigs,negative
pill,positive
pills,positive
piss,negative
pissed,negative
pity,negative
placebo,negative
placed,positive
places,positive
plague,negative
plan,negative
planet,positive
plausible,ambiguous
play,negative
played,negative
player,negative
players,negative
playing,negative
plays,negative
plea,negative
pleased,positive
pleasure,positive
plus,positive
pneumonia,negative
pointed,negative
pointing,negative
pointless,negative
poison,negative
police,negative
policies,negative
policy,negative
polio,negative
polite,positive
political,negative
politically,negative
politician,negative
politicians,negative
politics,negative
pollution,negative
poor,negative
poorer,negative
poorly,negative
pop,positive
popped,positive
popping,positive
popular,positive
popup,positive
positive,negative
positives,negative
positivity,negative
possibility,positive
possible,positive
possibly,positive
postponed,negative
potential,ambiguous
potentially,ambiguous
pouting,negative
poverty,negative
power,negative
powerful,negative
powers,negative
practice,positive
practices,positive
praise,negative
pray,negative
praying,negative
preaching,negative
precautions,negative
precious,positive
predict,negative
predictable,negative
predicted,negative
predictions,negative
prefer,positive
preferred,positive
pregnant,positive
prepare,positive
prepared,positive
preparing,positive
preprint,positive
prescribed,positive
present,positive
presented,positive
presenter,positive
presenting,positive
presents,positive
pressure,negative
presumably,negative
presume,negative
pretend,negative
pretending,negative
prevalence,negative
prevalent,negative
prevent,positive
preventable,positive
preventative,positive
prevented,positive
preventing,positive
prevention,positive
prevents,positive
price,negative
prices,negative
prick,negative
pricks,negative
principle,positive
principles,positive
prior,positive
priorities,positive
prioritise,positive
prioritised,positive
prioritising,positive
priority,positive
prison,negative
private,positive
privilege,negative
privileged,negative
pro,positive
probability,negative
probably,negative
problem,negative
problems,negative
process,positive
processes,positive
procurement,positive
produce,positive
produced,positive
produces,positive
producing,positive
product,positive
production,positive
productive,positive
products,positive
profession,positive
professional,positive
professionals,positive
professor,negative
profits,negative
progress,ambiguous
prolong,negative
prolonging,negative
promise,ambiguous
promised,ambiguous
promises,ambiguous
promising,ambiguous
promote,ambiguous
promoted,ambiguous
promoting,ambiguous
proof,positive
propaganda,negative
proper,positive
properly,positive
property,positive
proportion,positive
proposal,positive
protect,positive
protected,positive
protecting,positive
protection,positive
protections,positive
protective,positive
protects,positive
protest,negative
protesters,negative
protesting,negative
protestors,negative
protests,negative
proud,positive
provaccine,positive
provax,positive
prove,positive
proved,positive
proven,positive
proves,positive
provide,positive
provided,positive
providers,positive
provides,positive
providing,positive
proving,positive
pseudo,negative
punch,positive
punish,negative
punished,negative
punishment,negative
pure,positive
purely,positive
push,negative
pushed,negative
pushers,negative
pushes,negative
pushing,negative
put,positive
puts,positive
putting,positive
qanon,negative
qr,negative
qualifications,positive
qualified,positive
qualify,positive
quality,positive
quarantine,negative
question,negative
questionable,negative
questioned,negative
questioning,negative
questions,negative
quick,positive
quicker,positive
quickly,positive
quiet,positive
quietly,positive
quit,negative
race,negative
racing,negative
racism,negative
racist,negative
rage,negative
raging,negative
rain,negative
raise,positive
raised,positive
raises,positive
raising,positive
rally,positive
rampant,negative
ran,negative
random,negative
rapid,positive
rapidly,positive
rapies,negative
rare,positive
rarely,positive
rash,negative
rat,negative
rate,ambiguous
rates,ambiguous
rational,positive
rationale,positive
rats,negative
react,negative
reacted,negative
reacting,negative
reaction,negative
reactions,negative
reactive,negative
real,ambiguous
realise,ambiguous
realised,ambiguous
realising,ambiguous
reality,ambiguous
realize,ambiguous
realworld,positive
realy,ambiguous
reason,positive
reasonable,positive
reasoning,positive
reasons,positive
reassuring,positive
recall,positive
receive,positive
received,positive
receives,positive
receiving,positive
recognise,positive
recognised,positive
recognition,positive
recognize,positive
recommend,positive
recommendation,positive
recommendations,positive
recommended,positive
recommending,positive
recommends,positive
recover,positive
recovered,positive
recovering,positive
recovery,positive
reduce,positive
reduced,positive
reduces,positive
reducing,positive
reduction,positive
refer,positive
reference,positive
referred,positive
referring,positive
reflect,positive
refusal,negative
refuse,negative
refused,negative
refusers,negative
refuses,negative
refusing,negative
regard,negative
regarding,negative
regardless,negative
regards,ambiguous
register,positive
registered,positive
regret,negative
regulations,negative
regulator,negative
regulators,negative
regulatory,negative
reinfected,negative
reinfection,negative
reject,negative
rejected,negative
relate,positive
related,positive
relating,positive
relation,positive
relationship,positive
relative,positive
relatives,positive
relax,positive
release,positive
released,positive
relevant,positive
reliable,positive
relief,positive
relies,positive
relieved,positive
religion,negative
religious,negative
reluctant,negative
rely,positive
relying,positive
remain,negative
remained,negative
remaining,negative
remains,negative
remarkable,positive
remember,positive
remembering,positive
remind,positive
reminded,positive
reminder,positive
reminding,positive
reminds,positive
remove,negative
removed,negative
removing,negative
reopen,positive
reopening,positive
repeat,ambiguous
repeated,ambiguous
repeatedly,ambiguous
repeating,ambiguous
replace,negative
replaced,negative
report,ambiguous
reported,ambiguous
reportedly,ambiguous
reporting,ambiguous
reports,ambiguous
represent,positive
representative,positive
rescue,positive
research,positive
researched,positive
researchers,positive
researching,positive
reset,negative
resign,negative
resist,negative
resistance,negative
resistant,negative
resource,positive
resources,positive
respect,positive
respected,positive
respiratory,negative
respond,positive
responded,positive
responding,positive
response,positive
responses,positive
responsibility,positive
responsible,positive
restrict,negative
restricted,negative
restricting,negative
restriction,negative
restrictions,negative
result,positive
resulted,positive
resulting,positive
results,positive
reveal,negative
revealed,negative
reveals,negative
reverse,negative
review,positive
reviewed,positive
reviews,positive
revolt,negative
reward,positive
rich,positive
richer,negative
rid,negative
riddled,negative
ridiculous,negative
rife,negative
right,positive
rightly,positive
rights,positive
rightwing,negative
rip,negative
rise,positive
rises,positive
rising,positive
risk,negative
riskbenefit,negative
risking,negative
risks,negative
risky,negative
robust,positive
rock,negative
rocket,negative
rotten,negative
rough,negative
roughly,negative
roulette,negative
routine,negative
routinely,negative
royal,positive
rubbish,negative
rubella,negative
rude,negative
ruin,negative
ruined,negative
ruining,negative
rule,negative
ruled,negative
rules,negative
run,negative
running,negative
runny,negative
runs,negative
rush,negative
rushed,negative
rushing,negative
sacked,negative
sacrifice,negative
sad,negative
sadly,negative
safe,positive
safely,positive
safer,positive
safest,positive
safety,positive
sage,positive
sanctions,negative
sandcastle,negative
sane,positive
sanitise,positive
sars,negative
sarscov,negative
saturation,negative
save,positive
saved,positive
saves,positive
saving,positive
scam,negative
scamdemic,negative
scandale,negative
scare,negative
scared,negative
scaremongering,negative
scares,negative
scaring,negative
scary,negative
scenario,negative
sceptic,negative
sceptical,negative
scepticism,negative
sceptics,negative
school,positive
schools,positive
science,positive
scientific,positive
scientifically,positive
scientist,positive
scientists,positive
scream,negative
screaming,negative
screening,positive
screwed,negative
seasonal,negative
seatbelt,positive
seatbelts,positive
second,positive
secondary,negative
secret,negative
secure,positive
security,positive
segregation,negative
selected,positive
selection,positive
selective,negative
self,negative
selfish,negative
selfishness,negative
selfisolate,negative
sensible,negative
sensors,negative
sentiment,ambiguous
separate,negative
sequencing,negative
serious,negative
seriously,negative
serves,positive
service,positive
services,positive
serving,positive
serynge,negative
severe,negative
severely,negative
severity,negative
sex,positive
shaking,negative
shambles,negative
shame,negative
shameful,negative
shape,positive
share,positive
shared,positive
sharedfacts,positive
shareholders,negative
shares,positive
sharing,positive
sharp,negative
shedding,negative
sheep,negative
sheeple,negative
sheer,negative
shelter,positive
shield,positive
shielding,positive
shift,negative
shifts,negative
shingles,negative
shit,negative
shits,negative
shitty,negative
shivering,negative
shivers,negative
shock,negative
shocked,negative
shocking,negative
shoot,positive
shop,positive
shopping,positive
shops,positive
short,negative
shortage,negative
shortages,negative
shorter,negative
shortly,negative
shot,positive
shots,positive
shouldn't,negative
shout,negative
shouting,negative
shove,negative
shows,ambiguous
shut,negative
shutting,negative
sick,negative
sickness,negative
side,negative
sideeffect,negative
sideeffects,negative
sides,negative
sideways,negative
sigh,negative
sign,negative
signal,positive
signals,positive
signatures,positive
signed,positive
significant,ambiguous
significantly,ambiguous
signing,positive
signs,positive
silence,negative
silent,negative
silly,negative
similar,ambiguous
similarly,ambiguous
simple,positive
simply,positive
singing,positive
single,ambiguous
sinister,negative
sinopharm,ambiguous
sinovac,ambiguous
sis,positive
sister,positive
sisters,positive
situation,negative
situations,negative
skeptical,negative
skepticalmutant,negative
skepticalprune,negative
skills,positive
skip,negative
sleep,negative
sleepers,negative
sleeping,negative
sleepy,negative
slept,negative
slight,positive
slightest,positive
slightly,positive
slip,negative
slippery,negative
slope,negative
slow,ambiguous
slowing,ambiguous
slowly,ambiguous
small,negative
smaller,negative
smart,positive
smile,positive
smiling,positive
smoke,negative
smokers,negative
smoking,negative
sneezing,negative
sniffle,negative
soars,negative
social,positive
socialise,positive
socialising,positive
socially,positive
societal,positive
society,positive
soft,positive
sold,negative
soldiers,positive
solid,positive
solidarity,positive
solihull,negative
solution,positive
solutions,positive
solve,positive
song,positive
sons,positive
soon,positive
sooner,positive
sore,negative
sorry,negative
sort,positive
sorted,positive
sorting,positive
sorts,positive
soul,positive
souls,positive
source,ambiguous
sources,ambiguous
spare,positive
spared,positive
special,positive
specialist,positive
specialists,positive
specific,positive
specifically,positive
spend,negative
spending,negative
spent,negative
spike,negative
spikes,negative
spikevax,negative
spin,negative
spirit,positive
split,negative
sport,positive
sports,positive
spouting,positive
spread,negative
spreader,negative
spreaders,negative
spreading,negative
spreads,negative
sputnik,ambiguous
squad,positive
squeeze,negative
stable,positive
staff,positive
staffing,positive
stage,ambiguous
stages,ambiguous
stain,negative
stance,ambiguous
stand,negative
standard,positive
standards,positive
standing,positive
stands,positive
star,positive
stars,positive
start,positive
started,positive
starting,positive
starts,positive
statistic,positive
statistical,positive
statistically,positive
statistics,positive
stats,positive
status,ambiguous
staysafe,positive
steal,negative
stealing,negative
step,positive
stepped,positive
steps,positive
sterilising,negative
steroids,negative
stick,negative
sticker,negative
stocks,positive
stomach,negative
stone,negative
stoned,negative
stop,negative
stopped,negative
stopping,negative
stops,negative
store,positive
stored,positive
stores,positive
storm,negative
straight,ambiguous
strain,negative
strains,negative
strange,negative
strangers,negative
strategies,negative
strategy,negative
stream,ambiguous
streng,positive
strength,positive
strengthe,positive
strengthen,positive
stress,negative
stressed,negative
strict,negative
strictly,negative
strike,negative
stroke,negative
strokes,negative
strong,positive
stronger,positive
strongly,positive
struck,negative
struggle,negative
struggled,negative
struggling,negative
stuck,negative
student,positive
students,positive
studied,positive
studies,positive
study,positive
stupid,negative
stupidity,negative
subject,positive
subjects,positive
submission,positive
submit,positive
subscription,positive
substantial,positive
substantially,positive
success,positive
successful,positive
successfully,positive
suck,negative
sucks,negative
sudden,negative
suddenly,negative
sue,negative
sued,negative
suffer,negative
suffered,negative
suffering,negative
sufficient,ambiguous
sugar,positive
suggest,positive
suggested,positive
suggesting,positive
suggestion,positive
suggestions,positive
suggests,positive
suicide,negative
suit,positive
suits,positive
super,positive
superior,ambiguous
superspreader,negative
supplies,positive
supply,positive
support,positive
supported,positive
supporter,positive
supporters,positive
supporting,positive
supports,positive
suppose,negative
supposed,negative
supposedly,negative
suppressed,negative
suppressing,negative
supreme,positive
surely,positive
surgeries,negative
surgery,negative
surgical,negative
surging,negative
surprise,ambiguous
surprised,ambiguous
surprising,ambiguous
surveillance,negative
survival,positive
survive,positive
survived,positive
surviving,positive
susceptible,negative
suspect,negative
suspected,negative
suspended,negative
suspicious,negative
sustainable,positive
swear,positive
sweat,negative
sweats,negative
sweet,positive
swine,negative
switch,negative
switched,negative
swollen,negative
sympathy,positive
symptom,negative
symptomatic,negative
symptoms,negative
syndrome,negative
synthetic,negative
syringe,negative
syringes,negative
system,negative
systems,negative
tablet,positive
tablets,positive
tackle,positive
tackling,positive
tactic,negative
tactics,negative
tag,ambiguous
take,positive
taken,positive
takes,positive
taking,positive
tanks,positive
target,negative
targeted,negative
targeting,negative
targets,negative
task,positive
taste,positive
tattoo,negative
tattoos,negative
taught,positive
tax,negative
taxes,negative
tcell,negative
tcells,negative
teach,positive
teacher,positive
teachers,positive
teaching,positive
team,positive
teams,positive
tears,negative
tech,ambiguous
technical,ambiguous
technically,ambiguous
technologies,ambiguous
technology,ambiguous
teen,positive
teenagers,positive
teens,positive
telework,positive
temperature,negative
temporarily,negative
temporary,negative
tenebra,negative
term,ambiguous
terms,ambiguous
terrible,negative
terrified,negative
terrifying,negative
test,negative
tested,negative
tester,negative
testing,negative
tests,negative
tetanus,negative
thank,positive
thankful,positive
thankfully,positive
thanks,positive
thankyou,positive
theorist,positive
theorists,positive
therapies,ambiguous
therapy,ambiguous
thin,negative
think,positive
thinking,positive
thinks,positive
thisisnothappen,negative
thoroughly,positive
thought,positive
thoughts,positive
thousand,ambiguous
thousands,ambiguous
thread,negative
threat,negative
threaten,negative
threatened,negative
threatening,negative
threats,negative
throat,negative
throats,negative
thrombosis,negative
throw,negative
throwing,negative
thrown,negative
thumper,negative
tied,negative
tight,negative
timing,ambiguous
tiny,negative
tip,positive
tips,positive
tired,negative
tiredness,negative
together,positive
tool,positive
tools,ambiguous
top,positive
topic,positive
total,ambiguous
totally,ambiguous
tough,negative
toxic,negative
tragedy,negative
tragic,negative
train,positive
trained,positive
training,positive
trains,positive
transition,positive
transmissibility,negative
transmissible,negative
transmission,negative
transmit,negative
transmitted,negative
transmitting,negative
transparency,positive
transparent,positive
transplant,negative
trap,negative
trash,negative
travel,positive
travellers,positive
travelling,positive
treat,negative
treated,negative
treating,positive
treatment,positive
treatments,positive
treats,negative
trend,positive
trending,positive
trial,negative
trials,negative
trick,negative
tricky,negative
trigger,negative
triggered,negative
triggers,negative
trip,positive
triple,positive
triplevaxed,positive
trips,positive
troll,negative
trolls,negative
trouble,negative
true,positive
truly,positive
trump,negative
trumps,negative
trust,positive
trusted,positive
trusting,positive
trusts,positive
truth,positive
truthinnumber,positive
truths,positive
truthwins,positive
try,positive
trying,positive
tsunami,negative
twat,negative
twats,negative
tweaked,positive
twist,negative
typhoid,negative
typical,ambiguous
tyranny,negative
ultra,positive
unable,negative
unacceptable,negative
unaware,negative
unbelievable,negative
uncertainty,negative
uncle,positive
unclear,negative
uncomfortable,negative
underlying,negative
undermine,negative
understand,positive
understanding,positive
understood,positive
uneducated,negative
unethical,negative
unfair,negative
unfollow,negative
unfortunate,negative
unfortunately,negative
unhealthy,negative
union,positive
unit,positive
united,positive
units,positive
universal,positive
university,positive
unjabbed,negative
unknown,negative
unless,negative
unlike,negative
unlikely,negative
unlucky,negative
unmasked,negative
unnecessarily,negative
unnecessary,negative
unpleasant,negative
unprecedented,negative
unprotected,negative
unrelated,negative
unsafe,negative
unscientific,negative
unsure,negative
untested,negative
untrue,negative
unusual,negative
unvaccinated,negative
unvax,negative
unvaxd,negative
unvaxed,negative
unwell,negative
upcoming,positive
update,positive
updated,positive
updates,positive
upset,negative
uptake,positive
upwards,positive
urge,negative
urged,negative
urgences,negative
urgent,negative
urgently,negative
urges,negative
urging,negative
use,positive
used,positive
useful,positive
useless,negative
users,positive
uses,positive
using,positive
usual,positive
usually,positive
utterly,positive
vacation,positive
vaccinate,positive
vaccinated,positive
vaccinatetest,positive
vaccinating,positive
vaccination,positive
vaccinations,positive
vaccinator,positive
vaccinators,positive
vaccine,positive
vaccinebooster,positive
vaccinedeaths,negative
vaccinemandate,negative
vaccinepassports,negative
vaccineplease,positive
vaccines,positive
vaccinesideeffects,negative
vaccinessavelives,positive
vaccineswork,positive
vacuum,negative
valid,positive
valneva,ambiguous
valuable,positive
value,positive
variant,negative
variants,negative
varient,negative
varients,negative
variety,positive
various,positive
vax,positive
vaxart,ambiguous
vaxarts,ambiguous
vaxed,positive
vaxer,positive
vaxers,positive
vaxes,positive
vaxing,positive
vaxs,positive
vector,negative
vegan,positive
veins,negative
ventilate,positive
ventilated,positive
ventilation,positive
ventilator,positive
ventilators,positive
verified,positive
versus,negative
viable,positive
vibes,positive
victim,negative
victims,negative
view,ambiguous
views,ambiguous
violence,negative
viral,negative
virologist,positive
virologists,positive
virology,positive
virtually,negative
virtue,positive
virulent,negative
virus,negative
viruses,negative
visible,positive
vital,positive
vitamin,positive
vitamins,positive
voluntarily,positive
voluntary,positive
volunteer,positive
volunteered,positive
volunteering,positive
volunteers,positive
vote,positive
voted,positive
voter,positive
voters,positive
votes,positive
voting,positive
vs,negative
vulnerable,negative
wait,negative
waited,negative
waiting,negative
waive,negative
waiver,negative
wake,positive
wane,negative
wanes,negative
waning,negative
wankers,negative
wanted,ambiguous
war,negative
warm,positive
warn,negative
warned,negative
warning,negative
warnings,negative
warns,negative
warp,negative
wars,negative
wash,negative
washing,negative
wasn't,negative
waste,negative
wasted,negative
wasting,negative
wave,negative
waves,negative
weak,negative
weaken,negative
weakened,negative
weaker,negative
wealthy,positive
weapon,negative
weapons,negative
wear,positive
wearamask,positive
wearing,positive
wears,positive
weird,negative
welby,positive
welcome,positive
welcomed,positive
welfare,positive
well,positive
wellbeing,positive
weren't,negative
wet,negative
whistle,positive
white,positive
whitty,positive
whocares,negative
whole,positive
whooping,positive
widespread,ambiguous
wife,positive
wifes,positive
wild,negative
willing,positive
willingly,positive
win,positive
wine,positive
winking,positive
winner,positive
winning,positive
wins,positive
winter,negative
wipe,negative
wiped,negative
wise,positive
wish,positive
wishes,positive
wishing,positive
within,positive
without,negative
woke,ambiguous
woken,positive
wolves,negative
won’t,negative
wonderful,positive
won't,negative
woodsharp,negative
work,positive
worked,positive
worker,positive
workers,positive
working,positive
workplace,positive
works,positive
worried,negative
worries,negative
worry,negative
worrying,negative
worse,negative
worst,negative
worth,positive
worthless,negative
wouldn't,negative
wrap,positive
wrong,negative
wtf,negative
Wuhan,negative
yes,positive
young,positive
younger,positive
youngest,positive
zero,positive
zinc,positive
